,County FIPS Code,"Poverty Percent, All Ages",Median Household Income
1964,37079,23.5,43591
1965,37081,15.4,52166
1966,37083,22,36760
1967,37085,14.4,51225
1968,37087,13.1,47183
1969,37089,9.7,54012
1970,37091,23.2,38216
1971,37093,18,47892
1972,37095,22.2,40653
1973,37097,9.5,60044
1974,37099,16.7,44502
1975,37101,11.7,60296
1976,37103,16.2,43302
1977,37105,15.7,48984
1978,37107,22.1,40433
1979,37109,10.3,62963
1980,37111,15.4,43972
1981,37113,16.3,46426
1982,37115,17,44693
1983,37117,20.3,43569
1984,37119,11.7,64509
1985,37121,16.1,43967
1986,37123,16.7,47757
1987,37125,10.5,59471
1988,37127,14.2,50122
1989,37129,15.3,53419
1990,37131,21.4,37233
1991,37133,15.1,50531
1992,37135,12.4,71920
1993,37137,16.6,46447
1994,37139,18.2,46355
1995,37141,15.1,54900
1996,37143,15.8,48337
1997,37145,14.8,50149
1998,37147,23.2,43303
1999,37149,11.8,50467
2000,37151,13.8,48372
2001,37153,19.9,38514
2002,37155,24.5,35407
2003,37157,17.9,41869
2004,37159,16.3,46864
2005,37161,19.1,42831
2006,37163,22.8,42807
2007,37165,26.9,36730
2008,37167,13.2,51491
2009,37169,12.1,50826
2010,37171,16,46342
2011,37173,15.2,43121
2012,37175,12.8,51398
2013,37177,25.2,36765
2014,37179,7,80428
2015,37181,26.3,40263
2016,37183,8.4,80169
2017,37185,19.8,38430
2018,37187,21.1,36042
2019,37189,21.2,48489
2020,37191,20.2,41572
2021,37193,18.9,44080
2022,37195,21.1,44015
2023,37197,13,49070
2024,37199,17.8,44756
2025,38000,10.6,65250
2026,38001,10.4,53162
2027,38003,12.3,54984
2028,38005,30.8,42407
2029,38007,9,76235
2030,38009,11.6,59161
2031,38011,8.7,62270
2032,38013,9.3,63261
2033,38015,7.4,72277
2034,38017,10.4,63885
2035,38019,10.6,60314
2036,38021,11.1,53286
2037,38023,10,58715
2038,38025,10.4,66383
2039,38027,10.6,51327
2040,38029,13.3,47976
2041,38031,8.7,58096
2042,38033,11.2,58075
2043,38035,12.9,54311
2044,38037,14.5,41295
2045,38039,9.2,54250
2046,38041,12.4,51455
2047,38043,14.5,45401
2048,38045,11.4,54514
2049,38047,12.9,50141
2050,38049,11.9,54795
2051,38051,13.6,47288
2052,38053,9.2,76224
2053,38055,9.2,64524
2054,38057,7.2,82303
2055,38059,8.1,68043
2056,38061,10.4,67162
2057,38063,10.8,50093
2058,38065,10.2,68243
2059,38067,10.3,58766
2060,38069,11.6,47360
2061,38071,12.3,54814
2062,38073,8.7,61634
2063,38075,8.2,60205
2064,38077,11.6,61174
2065,38079,24.7,42021
2066,38081,7.8,64756
2067,38083,16.6,39439
2068,38085,32.9,37002
2069,38087,12.7,49843
2070,38089,8.2,71888
2071,38091,7.8,66929
2072,38093,11.4,57002
2073,38095,9.3,51848
2074,38097,8.2,59931
2075,38099,10.9,59705
2076,38101,10.8,63938
2077,38103,11.4,58261
2078,38105,6.5,79354
2079,39000,13.8,56155
2080,39001,19.7,42154
2081,39003,14.4,50301
2082,39005,10.4,54362
2083,39007,17.4,46950
2084,39009,30.7,40416
2085,39011,6.9,63754
2086,39013,13,48989
2087,39015,11.8,55334
2088,39017,12.4,61053
2089,39019,12.9,50002
2090,39021,10,57701
2091,39023,14.9,50089
2092,39025,8.2,65280
2093,39027,11.8,53947
2094,39029,15.1,44938
2095,39031,15.4,46420
2096,39033,14,44715
2097,39035,17.9,50006
2098,39037,9.5,53853
2099,39039,9.1,56740
2100,39041,4.1,103536
2101,39043,10.6,53135
2102,39045,9.3,67654
2103,39047,15.1,47733
2104,39049,15.5,60383
2105,39051,7.9,62800
2106,39053,22.1,43785
2107,39055,5.7,84093
2108,39057,11.6,68380
2109,39059,18.8,44623
2110,39061,15.4,57300
2111,39063,9.9,61579
2112,39065,14.7,49580
2113,39067,15.3,50301
2114,39069,10.8,57705
2115,39071,15.4,49161
2116,39073,14.1,50568
2117,39075,9.4,60828
2118,39077,11.1,55202
2119,39079,16.8,44726
2120,39081,19,42821
2121,39083,13.8,56885
2122,39085,7.5,65883
2123,39087,18.8,43031
2124,39089,9.1,66145
2125,39091,11.4,61699
2126,39093,14.2,59265
2127,39095,18.7,47865
2128,39097,10.7,61645
2129,39099,16.5,48010
2130,39101,16.5,45419
2131,39103,6.5,76475
2132,39105,17.8,44286
2133,39107,7.6,62782
2134,39109,7.9,59922
2135,39111,14.1,46314
2136,39113,16.9,51071
2137,39115,17,40557
2138,39117,11.9,60452
2139,39119,16.6,49586
2140,39121,18.1,48792
2141,39123,9.5,58345
2142,39125,10.3,53876
2143,39127,16.4,51534
2144,39129,12.1,58742
2145,39131,20.5,45163
2146,39133,11.3,63689
2147,39135,9.7,53904
2148,39137,5.5,64304
2149,39139,14.4,49668
2150,39141,18.4,49385
2151,39143,10,53978
2152,39145,22.6,41267
2153,39147,12.1,52165
2154,39149,9,63398
2155,39151,14.4,52310
2156,39153,12,58890
2157,39155,17.6,47424
2158,39157,12.3,51030
2159,39159,5,84861
2160,39161,8.4,54331
2161,39163,19,43457
2162,39165,5.2,87391
2163,39167,15.9,50904
2164,39169,9.4,59142
2165,39171,9.7,54581
2166,39173,11.9,64282
2167,39175,8,55995
2168,40000,15.5,51914
2169,40001,24.6,35156
2170,40003,15.2,52952
2171,40005,20.8,39702
2172,40007,11.2,52550
2173,40009,16.3,47825
2174,40011,16,49513
2175,40013,16.6,43445
2176,40015,19.5,48533
2177,40017,7.3,70942
2178,40019,17.7,48660
2179,40021,21,42913
2180,40023,23,35308
2181,40025,16.4,46777
2182,40027,11.9,62343
2183,40029,22.6,39396
2184,40031,16.7,51382
2185,40033,16.2,43386
2186,40035,19.5,43074
2187,40037,14,54478
2188,40039,18.2,49577
2189,40041,20.7,40287
2190,40043,12.1,50728
2191,40045,12.7,51867
2192,40047,15.2,52387
2193,40049,15.1,47858
2194,40051,10.1,56489
2195,40053,12.7,49073
2196,40055,26,37445
2197,40057,23.9,38537
2198,40059,11,55112
2199,40061,23.3,37776
2200,40063,24.6,37566
2201,40065,15.3,47747
2202,40067,24.7,37338
2203,40069,19.5,39756
2204,40071,20.4,45700
2205,40073,9.9,59266
2206,40075,16.9,37831
2207,40077,17.9,38284
2208,40079,22.6,38709
2209,40081,14.7,48039
2210,40083,10.4,69114
2211,40085,14.6,48725
2212,40087,9.1,65831
2213,40089,21.1,37390
2214,40091,23.9,37468
2215,40093,10.8,56102
2216,40095,18,42258
2217,40097,15.5,50951
2218,40099,14.9,50031
2219,40101,15.6,43911
2220,40103,12.9,54210
2221,40105,16.5,45734
2222,40107,26.1,37545
2223,40109,16.9,52346
2224,40111,21.5,42354
2225,40113,15.1,48826
2226,40115,20.6,38194
2227,40117,14.7,46949
2228,40119,22.8,47748
2229,40121,19.7,42376
2230,40123,15.3,48450
2231,40125,17.6,48499
2232,40127,19.7,37026
2233,40129,13.9,53871
2234,40131,9.8,61849
2235,40133,18.6,37901
2236,40135,18.8,38998
2237,40137,15,46512
2238,40139,12.7,51812
2239,40141,21.1,41186
2240,40143,14.1,55796
2241,40145,10,62889
2242,40147,13,53992
2243,40149,17.8,47484
2244,40151,15.2,51715
2245,40153,14.8,55134
2246,41000,12.5,63168
2247,41001,15.4,45972
2248,41003,15.8,63600
2249,41005,7.3,81061
2250,41007,11,53806
2251,41009,10.2,63338
2252,41011,15.9,48352
2253,41013,12.9,51348
2254,41015,14.9,48788
2255,41017,9.4,67372
2256,41019,15,47020
2257,41021,11.4,54325
2258,41023,16.4,46141
2259,41025,15.1,43370
2260,41027,10.9,66607
2261,41029,14.8,55511
2262,41031,16,50376
2263,41033,17,46578
2264,41035,18.5,45374
2265,41037,18.3,44847
2266,41039,18.1,53161
2267,41041,13.6,49265
2268,41043,12.7,54292
2269,41045,21,42624
2270,41047,14.5,56408
2271,41049,15.4,55343
2272,41051,12,70756
2273,41053,12.7,62389
2274,41055,13.9,58838
2275,41057,13.2,52486
2276,41059,15.8,53917
2277,41061,13.9,50616
2278,41063,14.5,48137
2279,41065,13.4,52269
2280,41067,8.8,82819
2281,41069,19.2,39579
2282,41071,12.2,61776
2283,42000,12.2,60891
2284,42001,8,62877
2285,42003,11.7,59881
2286,42005,9.2,49436
2287,42007,11.2,54823
2288,42009,10.5,50257
2289,42011,11.4,62519
2290,42013,14.4,49244
2291,42015,12.5,50978
2292,42017,5.7,88538
2293,42019,8.7,67161
2294,42021,14.7,45163
2295,42023,13.9,41770
2296,42025,11.9,53901
2297,42027,18.1,58258
2298,42029,6.7,99224
2299,42031,15.3,46284
2300,42033,15.4,46706
2301,42035,12.3,50999
2302,42037,12.3,50774
2303,42039,13.4,50805
2304,42041,7.3,71695
2305,42043,13.2,57979
2306,42045,8.8,71961
2307,42047,9.2,54876
2308,42049,15.3,48453
2309,42051,14.6,50381
2310,42053,24,41750
2311,42055,11,60744
2312,42057,11.5,52277
2313,42059,15.9,50956
2314,42061,13.7,49019
2315,42063,15.5,47999
2316,42065,14.4,46751
2317,42067,9.4,54342
2318,42069,14.2,52872
2319,42071,7.9,66270
2320,42073,15.8,48418
2321,42075,10,61087
2322,42077,12,62139
2323,42079,14.3,53469
2324,42081,13,53820
2325,42083,16.8,46529
2326,42085,15.3,48788
2327,42087,15.1,47648
2328,42089,12.3,63318
2329,42091,5.9,90155
2330,42093,10.1,61314
2331,42095,10.2,68217
2332,42097,13.3,47243
2333,42099,9.8,62366
2334,42101,24.3,46149
2335,42103,10.3,62657
2336,42105,14.8,44883
2337,42107,13,48809
2338,42109,10.7,56991
2339,42111,12,50504
2340,42113,14.3,48998
2341,42115,12.8,52573
2342,42117,15,48799
2343,42119,12.6,55679
2344,42121,15,45761
2345,42123,11.2,50554
2346,42125,9,63119
2347,42127,13,53602
2348,42129,9.2,58398
2349,42131,11.8,57599
2350,42133,8.8,65238
2351,44000,12.8,63787
2352,44001,7.7,80231
2353,44003,7.8,69089
2354,44005,8.1,77760
2355,44007,16.1,56141
2356,44009,8,86715
2357,45000,15.2,52449
2358,45001,19.1,42412
2359,45003,15,52633
2360,45005,37.3,29124
2361,45007,14.6,51740
2362,45009,26.7,36230
2363,45011,22.4,38131
2364,45013,10.9,65843
2365,45015,12.8,62204
2366,45017,18.4,45385
2367,45019,14.2,62958
2368,45021,16.8,42542
2369,45023,18.2,42116
2370,45025,20.9,39046
2371,45027,26.4,36722
2372,45029,20,39079
2373,45031,23.5,37206
2374,45033,32.1,33159
2375,45035,11,65468
2376,45037,18.5,48818
2377,45039,23.7,39522
2378,45041,18,47949
2379,45043,19.6,46058
2380,45045,11.1,61162
2381,45047,18.3,43879
2382,45049,25.8,35871
2383,45051,14.3,49082
2384,45053,19,43125
2385,45055,14.5,52270
2386,45057,13.3,58035
2387,45059,19.7,42099
2388,45061,28.1,33199
2389,45063,12.5,60627
2390,45065,18.6,44683
2391,45067,25.5,34365
2392,45069,30,33534
2393,45071,17.1,48029
2394,45073,14.4,50529
2395,45075,25.9,37134
2396,45077,16.6,48794
2397,45079,16.7,52611
2398,45081,14.9,46019
2399,45083,13.6,53567
2400,45085,18.7,45181
2401,45087,20.4,40686
2402,45089,26,32814
2403,45091,9.8,64904
2404,46000,12.9,57041
2405,46003,10.2,53107
2406,46005,12.9,49712
2407,46007,32.5,37071
2408,46009,15.7,50278
2409,46011,11.8,62109
2410,46013,11,60082
2411,46015,15.8,49732
2412,46017,45.7,25973
2413,46019,14.3,44388
2414,46021,10.9,45737
2415,46023,20.9,47412
2416,46025,12.6,48517
2417,46027,19.5,46378
2418,46029,11.3,55580
2419,46031,33.6,34024
2420,46033,10.1,58806
2421,46035,12,51724
2422,46037,15.3,48023
2423,46039,9.1,55404
2424,46041,25.8,41942
2425,46043,12.1,55159
2426,46045,11.5,58977
2427,46047,13,46782
2428,46049,15.6,49068
2429,46051,9.9,59813
2430,46053,16.5,40583
2431,46055,11,51801
2432,46057,9.3,65776
2433,46059,9.8,52568
2434,46061,8.8,63772
2435,46063,10.7,55017
2436,46065,9.4,70093
2437,46067,11.5,54434
2438,46069,10.3,52496
2439,46071,32.7,34122
2440,46073,14.5,47689
2441,46075,13.2,49609
2442,46077,9,54609
2443,46079,10.2,60733
2444,46081,12.7,51774
2445,46083,4.4,84889
2446,46085,21.1,47429
2447,46087,9.6,59913
2448,46089,17.1,39850
2449,46091,12,56862
2450,46093,8.4,59524
2451,46095,35.2,32780
2452,46097,11.5,50123
2453,46099,9.6,60033
2454,46101,9.9,57392
2455,46102,54,31662
2456,46103,13.3,58738
2457,46105,13.7,55626
2458,46107,10.2,54722
2459,46109,21.3,44709
2460,46111,12.9,54874
2461,46115,12.6,50590
2462,46117,7.8,69991
2463,46119,8.8,59457
2464,46121,48.4,31876
2465,46123,19.9,45710
2466,46125,9.4,62792
2467,46127,5.9,80698
2468,46129,15,48394
2469,46135,11,56535
2470,46137,43.9,32341
2471,47000,15.2,52366
2472,47001,16.5,50672
2473,47003,14.4,49860
2474,47005,19.2,38940
2475,47007,26.7,40195
2476,47009,9.9,57939
2477,47011,14.7,50427
2478,47013,21.6,39443
2479,47015,14.2,51859
2480,47017,18.6,42025
2481,47019,19.1,39202
2482,47021,10.3,63241
2483,47023,15.9,47508
2484,47025,23.4,37987
2485,47027,21,34238
2486,47029,22.5,36192
2487,47031,15.9,49494
2488,47033,19.4,44431
2489,47035,14.4,46527
2490,47037,15.4,60799
2491,47039,18.2,42905
2492,47041,17.4,47420
2493,47043,13.8,56166
2494,47045,18.4,44302
2495,47047,13.1,59529
2496,47049,20.6,36687
2497,47051,16,50201
2498,47053,16.5,42720
2499,47055,14.5,48024
2500,47057,18.4,41829
2501,47059,15.1,44366
2502,47061,21.2,36317
2503,47063,17.1,44040
2504,47065,13,57196
2505,47067,29.9,30691
2506,47069,23.5,37834
2507,47071,20.3,37690
2508,47073,18.4,42188
2509,47075,20.5,39574
2510,47077,18,43491
2511,47079,18.8,43159
2512,47081,16.3,44684
2513,47083,16.7,44688
2514,47085,13.6,48056
2515,47087,19.8,37563
2516,47089,13.8,49611
2517,47091,20.7,35778
2518,47093,13.2,55874
2519,47095,36.5,33709
2520,47097,24.9,38849
2521,47099,17.7,43651
2522,47101,17.5,40541
2523,47103,14.4,51249
2524,47105,9.1,58186
2525,47107,15.9,46029
2526,47109,17.4,39859
2527,47111,18.1,42265
2528,47113,17.8,46651
2529,47115,15.3,50819
2530,47117,14.1,51868
2531,47119,10.8,57337
2532,47121,17.8,50565
2533,47123,15.7,45566
2534,47125,12,56102
2535,47127,9.1,58234
2536,47129,20.4,40397
2537,47131,17.7,42532
2538,47133,15,42149
2539,47135,17.6,41960
2540,47137,16,40182
2541,47139,15.8,41968
2542,47141,14.5,45512
2543,47143,18.4,44132
2544,47145,14.8,54440
2545,47147,10.6,66006
2546,47149,10.4,64170
2547,47151,21.2,35685
2548,47153,16,49707
2549,47155,13.9,47202
2550,47157,21.7,47924
2551,47159,13.9,50704
2552,47161,13.9,46565
2553,47163,16.5,46024
2554,47165,8.9,66171
2555,47167,12,60874
2556,47169,18.6,49280
2557,47171,16.1,43688
2558,47173,19.8,40322
2559,47175,16.3,38265
2560,47177,22.5,42475
2561,47179,14.9,49242
2562,47181,21.3,38879
2563,47183,19.7,42351
2564,47185,17.3,42603
2565,47187,3.8,115930
2566,47189,7.8,76507
2567,48000,14.9,60632
2568,48001,19.8,45969
2569,48003,10.7,84946
2570,48005,17.9,46653
2571,48007,19.9,46912
2572,48009,10.6,61190
2573,48011,10.7,57210
2574,48013,15.7,50594
2575,48015,10.2,59942
2576,48017,15.8,45051
2577,48019,13.4,53008
2578,48021,12.6,61883
2579,48023,16.1,41180
2580,48025,26.7,41806
2581,48027,13,54292
2582,48029,17.2,54210
2583,48031,10.1,64832
2584,48033,10,66101
2585,48035,14.9,48460
2586,48037,19.1,47339
2587,48039,10.1,74225
2588,48041,23.2,50113
2589,48043,16,45670
2590,48045,16.2,44409
2591,48047,31,30116
2592,48049,13.2,47097
2593,48051,14.8,53626
2594,48053,11,56696
2595,48055,14.1,52588
2596,48057,14.2,52085
2597,48059,12,50330
2598,48061,27.9,38106
2599,48063,18.8,43714
2600,48065,8.9,64799
2601,48067,20.4,44154
2602,48069,17.5,45689
2603,48071,8.5,89513
2604,48073,17.4,43483
2605,48075,21.2,42291
2606,48077,10.9,58356
2607,48079,21.9,42873
2608,48081,14.1,44804
2609,48083,19.3,39484
2610,48085,6.4,96936
2611,48087,17.3,39536
2612,48089,13.7,48258
2613,48091,7.1,76523
2614,48093,16.4,52251
2615,48095,26.6,40987
2616,48097,14.8,52047
2617,48099,15,48099
2618,48101,21.2,38304
2619,48103,10.1,61987
2620,48105,15.3,49117
2621,48107,23.7,37911
2622,48109,20.3,42164
2623,48111,12.1,50587
2624,48113,14.2,59838
2625,48115,22.9,43726
2626,48117,17.5,44230
2627,48119,17.2,44410
2628,48121,7.3,88384
2629,48123,18.4,49208
2630,48125,20.3,39627
2631,48127,24.6,37177
2632,48129,18.6,40945
2633,48131,25.5,35156
2634,48133,18.7,44773
2635,48135,12.9,60431
2636,48137,22.1,37812
2637,48139,8.8,76792
2638,48141,20.5,43948
2639,48143,18.1,47087
2640,48145,21.7,37428
2641,48147,13.8,53111
2642,48149,13.3,55776
2643,48151,15.5,45261
2644,48153,21,39891
2645,48155,18,37648
2646,48157,7.9,92310
2647,48159,15.2,48222
2648,48161,13.7,49317
2649,48163,27.5,41038
2650,48165,15.4,56321
2651,48167,12.1,71959
2652,48169,24.6,46490
2653,48171,9.6,61433
2654,48173,9.7,83330
2655,48175,14.4,55008
2656,48177,16.9,49829
2657,48179,16.7,49121
2658,48181,12.3,51403
2659,48183,15.1,50610
2660,48185,17.5,49498
2661,48187,8.5,73864
2662,48189,18.4,42782
2663,48191,24.1,32597
2664,48193,14.7,49210
2665,48195,11.6,57240
2666,48197,17.4,42469
2667,48199,12.4,60909
2668,48201,16.5,60241
2669,48203,14.7,50131
2670,48205,9.5,72451
2671,48207,23.1,40880
2672,48209,13.2,68180
2673,48211,9.6,66849
2674,48213,19.4,43337
2675,48215,30,38785
2676,48217,12.6,48670
2677,48219,19.5,46764
2678,48221,10.2,60917
2679,48223,14.6,52079
2680,48225,26.1,39533
2681,48227,20.6,50423
2682,48229,17.8,42671
2683,48231,13.6,53360
2684,48233,13,54351
2685,48235,8.1,56775
2686,48237,17.7,48780
2687,48239,12.9,54088
2688,48241,19.2,47551
2689,48243,13.1,51343
2690,48245,18.7,48121
2691,48247,25.2,36176
2692,48249,21.2,41919
2693,48251,10.7,62635
2694,48253,22,43903
2695,48255,21.8,48743
2696,48257,11.5,67434
2697,48259,7.5,90937
2698,48261,14.3,42153
2699,48263,13.3,47625
2700,48265,13.9,53704
2701,48267,17.6,42503
2702,48269,13.7,57925
2703,48271,21.1,43192
2704,48273,25,42605
2705,48275,20.4,39726
2706,48277,14.4,45767
2707,48279,20,42700
2708,48281,12.9,55151
2709,48283,29.6,40072
2710,48285,13.5,51128
2711,48287,12.3,55834
2712,48289,15.6,47065
2713,48291,15.1,52577
2714,48293,22.2,43226
2715,48295,12,57332
2716,48297,18.7,48814
2717,48299,12.3,54019
2718,48301,3.3,78637
2719,48303,17.6,50377
2720,48305,18.3,43436
2721,48307,18.5,42719
2722,48309,18.9,48858
2723,48311,11.1,64633
2724,48313,17.9,45445
2725,48315,21.9,38011
2726,48317,13.6,56484
2727,48319,12.7,49560
2728,48321,18.4,48830
2729,48323,25.9,35594
2730,48325,12.3,59304
2731,48327,21.6,35881
2732,48329,10.1,80189
2733,48331,15.6,46720
2734,48333,14.6,47068
2735,48335,21.4,48529
2736,48337,13.8,50542
2737,48339,9.3,77598
2738,48341,12.2,53785
2739,48343,20.2,41418
2740,48345,17.8,41009
2741,48347,21.6,45357
2742,48349,20,46259
2743,48351,22.3,43367
2744,48353,18.2,42522
2745,48355,16.2,53034
2746,48357,10.5,49845
2747,48359,13,56590
2748,48361,13.4,56556
2749,48363,15.9,46067
2750,48365,15.7,51192
2751,48367,8.3,73718
2752,48369,13.5,50539
2753,48371,19.5,47008
2754,48373,15,46017
2755,48375,19.7,41912
2756,48377,22.4,37738
2757,48379,14.5,47572
2758,48381,8.5,69600
2759,48383,10,65273
2760,48385,18.1,39506
2761,48387,18.2,42233
2762,48389,21.5,45341
2763,48391,16.3,44821
2764,48393,7.8,67470
2765,48395,15.8,44917
2766,48397,5.1,102858
2767,48399,16.9,42205
2768,48401,16.4,49788
2769,48403,17.6,40641
2770,48405,22.2,38826
2771,48407,17.5,47028
2772,48409,17.3,53559
2773,48411,16.8,43827
2774,48413,16.5,47317
2775,48415,15.8,53059
2776,48417,13.4,57126
2777,48419,20.6,41961
2778,48421,12.1,57052
2779,48423,15,56848
2780,48425,9.7,63929
2781,48427,33.2,30490
2782,48429,19.4,43115
2783,48431,12.6,59064
2784,48433,14.6,46915
2785,48435,14.2,54774
2786,48437,19.2,43084
2787,48439,12.1,66059
2788,48441,16,48040
2789,48443,18.9,41413
2790,48445,22.4,41268
2791,48447,14.3,42701
2792,48449,18.6,45604
2793,48451,15.5,51393
2794,48453,12,76255
2795,48455,17.7,40486
2796,48457,18.2,44041
2797,48459,15.9,48554
2798,48461,14.2,53867
2799,48463,22.9,39725
2800,48465,18.9,44276
2801,48467,15.6,51152
2802,48469,15.4,51646
2803,48471,26.1,43681
2804,48473,15.9,59807
2805,48475,13.9,53621
2806,48477,13.8,54332
2807,48479,25.7,44919
2808,48481,16.8,48040
2809,48483,14,48018
2810,48485,17.8,47477
2811,48487,15.3,44735
2812,48489,35,33171
2813,48491,6.4,87817
2814,48493,10.9,71207
2815,48495,14.1,56781
2816,48497,9.9,66387
2817,48499,15.3,48384
2818,48501,12.1,61560
2819,48503,13.9,49301
2820,48505,32.1,33160
2821,48507,32,30076
2822,49000,9.1,71381
2823,49001,9.4,55940
2824,49003,7.3,62689
2825,49005,12.9,60315
2826,49007,14.4,51394
2827,49009,6.5,58910
2828,49011,5.7,84381
2829,49013,11.9,60767
2830,49015,12.5,54213
2831,49017,11.2,51028
2832,49019,11.3,50750
2833,49021,14.4,51393
2834,49023,8.5,65379
2835,49025,10.5,52355
2836,49027,11.3,58644
2837,49029,4,98875
2838,49031,18.6,40387
2839,49033,8.9,60695
2840,49035,9,73619
2841,49037,22.6,42982
2842,49039,14.8,52910
2843,49041,12,54339
2844,49043,6.2,105374
2845,49045,6.8,73584
2846,49047,11.5,63631
2847,49049,9.4,75296
2848,49051,5.3,85380
2849,49053,9.7,57069
2850,49055,12.9,47175
2851,49057,9.4,68106
2852,50000,10.7,60917
2853,50001,8.9,68878
2854,50003,11.4,52510
2855,50005,12.5,50368
2856,50007,10.4,74240
2857,50009,15.5,43671
2858,50011,11.1,61129
2859,50013,8.2,67746
2860,50015,11,60230
2861,50017,10.2,62300
2862,50019,12.2,48688
2863,50021,10.4,51723
2864,50023,10.8,61808
2865,50025,12,54441
2866,50027,9.6,57438
2867,51000,10.7,72600
2868,51001,17.3,42879
2869,51003,8.7,80392
2870,51005,14.8,46538
2871,51007,9.9,57280
2872,51009,13,50580
2873,51011,13.5,51131
2874,51013,6.3,120950
2875,51015,9,60556
2876,51017,10.7,50564
2877,51019,10.4,61186
2878,51021,14.1,47681
2879,51023,7.4,71874
2880,51025,22.5,41803
2881,51027,27.6,32144
2882,51029,20.2,45889
2883,51031,11.3,51525
2884,51033,9.7,67335
2885,51035,15.7,41517
2886,51036,12.3,56872
2887,51037,19.3,41382
2888,51041,7.6,80734
2889,51043,6.5,84021
2890,51045,11.9,50858
2891,51047,8.7,72111
2892,51049,15.7,46300
2893,51051,25.2,35047
2894,51053,12.5,57257
2895,51057,13.7,50785
2896,51059,6.1,122035
2897,51061,6.1,93462
2898,51063,12.3,48315
2899,51065,6.9,73463
2900,51067,15.3,53522
2901,51069,7,77684
2902,51071,12.4,50591
2903,51073,9.1,70938
2904,51075,6.7,89331
2905,51077,18.4,37550
2906,51079,8.1,67498
2907,51081,26.7,43533
2908,51083,14.5,43096
2909,51085,5.2,91028
2910,51087,9,68581
2911,51089,20,36471
2912,51091,12.7,45089
2913,51093,9.2,72993
2914,51095,7,86541
2915,51097,12.2,51124
2916,51099,6.8,86619
2917,51101,7.3,68724
2918,51103,12.3,52814
2919,51105,24.8,34796
2920,51107,3.6,140382
2921,51109,11.3,63714
2922,51111,18.2,41421
2923,51113,10.1,60450
2924,51115,9.3,61764
2925,51117,18.7,44832
2926,51119,12.7,54871
2927,51121,24.1,52538
2928,51125,12.3,56690
2929,51127,5.2,90858
2930,51131,18.8,43157
2931,51133,14.8,55418
2932,51135,22.4,46368
2933,51137,9.4,63681
2934,51139,13.9,49073
2935,51141,15.5,42862
2936,51143,16.4,44710
2937,51145,6.9,88475
2938,51147,20,48450
2939,51149,8.9,68133
2940,51153,6.4,106200
2941,51155,14.6,50834
2942,51157,8.7,71035
2943,51159,15.9,49399
2944,51161,6.7,68734
2945,51163,12,53413
2946,51165,8.7,61375
2947,51167,21.5,38966
2948,51169,18.5,40161
2949,51171,10.4,55283
2950,51173,20.4,40972
2951,51175,14.7,52741
2952,51177,7.5,86695
2953,51179,5.4,108421
2954,51181,12.9,54663
2955,51183,22.9,43031
2956,51185,18.2,42074
2957,51187,10.3,65635
2958,51191,15.2,45510
