,County FIPS,Poverty Percent All Ages,Median Household Income
1169,22073,23.8,39976
1170,22075,15.4,51306
1171,22077,20.2,42129
1172,22079,19.7,39411
1173,22081,23.5,35762
1174,22083,27.5,32477
1175,22085,21.8,37864
1176,22087,21.9,40705
1177,22089,13.8,56163
1178,22091,25.8,34229
1179,22093,16.2,48358
1180,22095,18.5,47389
1181,22097,27.1,33781
1182,22099,19.4,42110
1183,22101,22.3,39608
1184,22103,11,61655
1185,22105,22.2,40228
1186,22107,33.3,28021
1187,22109,15.2,51716
1188,22111,24.6,35825
1189,22113,18.6,43434
1190,22115,17.3,42772
1191,22117,25.4,31630
1192,22119,23.7,35762
1193,22121,16.4,48848
1194,22123,23.4,34611
1195,22125,24.4,52626
1196,22127,27.3,35674
1197,23000,14,47095
1198,23001,16.5,44097
1199,23003,16.4,37092
1200,23005,12.1,55020
1201,23007,15.5,41154
1202,23009,14.3,44463
1203,23011,14.8,45151
1204,23013,14.1,48352
1205,23015,13.3,48908
1206,23017,15,38932
1207,23019,15.9,43615
1208,23021,17.6,36553
1209,23023,12.1,52279
1210,23025,17.8,38279
1211,23027,16.8,43203
1212,23029,18.8,35754
1213,23031,10,55163
1214,24000,10.2,72482
1215,24001,18.6,39994
1216,24003,7.3,85685
1217,24005,9.5,64624
1218,24009,6.9,91993
1219,24011,16.7,46015
1220,24013,6.8,82073
1221,24015,9.8,64880
1222,24017,8,87577
1223,24019,17.7,42542
1224,24021,6.9,83489
1225,24023,15.9,44404
1226,24025,7.4,77453
1227,24027,5.3,108503
1228,24029,14.9,55695
1229,24031,7,97873
1230,24033,9.9,71682
1231,24035,8.4,80143
1232,24037,8.2,78274
1233,24039,28.5,36106
1234,24041,10.9,57525
1235,24043,12,55643
1236,24045,16.5,47536
1237,24047,13.1,52276
1238,24510,22.7,41988
1239,25000,11.9,66794
1240,25001,9.6,60685
1241,25003,12.8,51431
1242,25005,14.1,53626
1243,25007,9,58276
1244,25009,11.6,67235
1245,25011,12.6,51828
1246,25013,17.9,48560
1247,25015,13.1,61911
1248,25017,8.7,82118
1249,25019,8.8,71259
1250,25021,6.9,83830
1251,25023,8,75264
1252,25025,20.4,54164
1253,25027,13,62268
1254,26000,17,48200
1255,26001,16.4,36334
1256,26003,15.8,38821
1257,26005,13.3,55274
1258,26007,17.9,38784
1259,26009,14,46890
1260,26011,18.2,38201
1261,26013,16.6,40402
1262,26015,11.2,51040
1263,26017,16.9,42305
1264,26019,13.1,43145
1265,26021,16.9,44291
1266,26023,16.9,43947
1267,26025,18.7,44343
1268,26027,17.2,42875
1269,26029,14.9,45629
1270,26031,18.7,37949
1271,26033,16.6,45416
1272,26035,24.1,33605
1273,26037,9.8,61733
1274,26039,17.6,37627
1275,26041,16.1,41287
1276,26043,15.3,43290
1277,26045,11.5,53764
1278,26047,11.3,48399
1279,26049,21.7,41393
1280,26051,21,35049
1281,26053,23,33679
1282,26055,11.6,50755
1283,26057,19.5,42026
1284,26059,18.2,40363
1285,26061,21.9,36947
1286,26063,15.7,41044
1287,26065,22.4,44979
1288,26067,13.3,49047
1289,26069,19.9,36103
1290,26071,15.2,34698
1291,26073,28.8,39991
1292,26075,18.9,45002
1293,26077,17.7,46445
1294,26079,17.9,39269
1295,26081,14.8,51997
1296,26083,14,37229
1297,26085,31,30656
1298,26087,11.1,53506
1299,26089,10.2,56335
1300,26091,16,46693
1301,26093,6.4,71075
1302,26095,23.4,38284
1303,26097,14.6,38839
1304,26099,13.4,52954
1305,26101,17.9,41258
1306,26103,15.4,45170
1307,26105,15.7,40438
1308,26107,23.6,39764
1309,26109,16.2,40866
1310,26111,14.7,53007
1311,26113,15.6,40226
1312,26115,12.5,55745
1313,26117,18.8,40790
1314,26119,20.4,33742
1315,26121,20.4,41556
1316,26123,17.2,43238
1317,26125,10.2,67281
1318,26127,18.3,43134
1319,26129,22.2,34778
1320,26131,16.4,33116
1321,26133,22.4,38407
1322,26135,19.9,31094
1323,26137,13.6,47016
1324,26139,11.3,57994
1325,26141,15.6,38648
1326,26143,22.2,31690
1327,26145,18.7,41510
1328,26147,15.8,49949
1329,26149,17.4,43891
1330,26151,15.8,41502
1331,26153,18,38514
1332,26155,15.9,43839
1333,26157,16.6,41441
1334,26159,17.8,44782
1335,26161,16.3,59965
1336,26163,25.1,40485
1337,26165,19.8,39566
1338,27000,11.2,60664
1339,27001,13.3,41784
1340,27003,7.6,70619
1341,27005,13.5,49183
1342,27007,20.2,42364
1343,27009,11.9,51564
1344,27011,12.8,44637
1345,27013,17,51283
1346,27015,9.6,52061
1347,27017,12.1,52670
1348,27019,4.9,86759
1349,27021,15.3,48367
1350,27023,11.1,55232
1351,27025,6.8,71397
1352,27027,12.4,52567
1353,27029,16.4,44123
1354,27031,10.1,48124
1355,27033,14.5,45453
1356,27035,11.3,48661
1357,27037,8.4,73833
1358,27039,7.3,73799
1359,27041,10.4,52122
1360,27043,11.5,47191
1361,27045,10.7,51323
1362,27047,10.5,47698
1363,27049,9.3,61428
1364,27051,10.7,49618
1365,27053,12.2,64331
1366,27055,10.4,51160
1367,27057,13.4,46530
1368,27059,8.4,58436
1369,27061,13.1,46834
1370,27063,9.6,56397
1371,27065,14.2,46940
1372,27067,11.9,53290
1373,27069,10.1,48458
1374,27071,16.9,44817
1375,27073,10.5,46805
1376,27075,11.1,50875
1377,27077,12.4,42644
1378,27079,8.9,60190
1379,27081,11.4,48205
1380,27083,12.8,51011
1381,27085,8.8,54971
1382,27087,24.3,39706
1383,27089,9.2,53692
1384,27091,11.6,51118
1385,27093,9.4,55327
1386,27095,12.1,48978
1387,27097,12.2,48716
1388,27099,13.7,50479
1389,27101,9.6,53300
1390,27103,11.4,58620
1391,27105,14.2,50936
1392,27107,13.6,45276
1393,27109,8.3,65829
1394,27111,11.8,48157
1395,27113,10.7,47300
1396,27115,15.7,43026
1397,27117,12.4,47613
1398,27119,13.3,52706
1399,27121,11,55404
1400,27123,16.2,56293
1401,27125,11.2,45019
1402,27127,10.2,50453
1403,27129,11.8,53823
1404,27131,11.6,58644
1405,27133,10.5,54045
1406,27135,8.7,51576
1407,27137,16.5,46022
1408,27139,5.9,85481
1409,27141,6.5,74915
1410,27143,9.8,56007
1411,27145,12.7,56705
1412,27147,10.7,53932
1413,27149,14,56140
1414,27151,10.3,52083
1415,27153,13.5,43974
1416,27155,11.9,50451
1417,27157,9.4,52617
1418,27159,15.5,39805
1419,27161,10.3,53448
1420,27163,5.8,81052
1421,27165,11.2,48064
1422,27167,11,52849
1423,27169,14.4,49636
1424,27171,7.1,71999
1425,27173,10.8,50311
1426,28000,23.9,38191
1427,28001,30.9,31385
1428,28003,24.8,33467
1429,28005,24.1,33571
1430,28007,26.7,31644
1431,28009,27.8,30198
1432,28011,37.7,29622
1433,28013,25.8,32656
1434,28015,18.7,37283
1435,28017,24.4,32525
1436,28019,25.9,32922
1437,28021,40.9,25438
1438,28023,21.8,34141
1439,28025,31,30935
1440,28027,39.5,27500
1441,28029,29.6,32060
1442,28031,28.2,32999
1443,28033,12,59043
1444,28035,28,34391
1445,28037,23.1,35963
1446,28039,18.8,43597
1447,28041,23.7,38192
1448,28043,25.2,31703
1449,28045,20.2,43870
1450,28047,22.7,41657
1451,28049,29.7,34826
1452,28051,45.7,22674
1453,28053,48.3,22599
1454,28055,42.5,31254
1455,28057,19.4,39927
1456,28059,16.4,47813
1457,28061,24.2,33606
1458,28063,35.4,26401
1459,28065,30.1,27754
1460,28067,21.6,36204
1461,28069,30.4,30849
1462,28071,27.8,40749
1463,28073,16.4,51337
1464,28075,26.2,35038
1465,28077,20.2,36317
1466,28079,27.9,34099
1467,28081,18,43221
1468,28083,44.8,24704
1469,28085,26.9,33632
1470,28087,23.5,38839
1471,28089,12.7,64657
1472,28091,27.5,32628
1473,28093,23.4,36728
1474,28095,22.8,36264
1475,28097,23.7,30128
1476,28099,24.9,34719
1477,28101,22.1,36904
1478,28103,38.6,26459
1479,28105,31.2,33594
1480,28107,25.9,33129
1481,28109,23.4,41706
1482,28111,24,34771
1483,28113,28.9,30835
1484,28115,16.3,40245
1485,28117,21.1,34219
1486,28119,43.5,26100
1487,28121,11.6,55838
1488,28123,27.2,31850
1489,28125,38.5,27380
1490,28127,26.9,35039
1491,28129,20.4,36581
1492,28131,22.4,40294
1493,28133,37.8,28562
1494,28135,36.2,29780
1495,28137,19.4,40624
1496,28139,24.4,35908
1497,28141,18.8,35891
1498,28143,32.2,30033
1499,28145,18.8,40148
1500,28147,25,30289
1501,28149,26.2,41883
1502,28151,34.8,28948
1503,28153,25.7,31688
1504,28155,22.9,34930
1505,28157,35.2,26373
1506,28159,29.5,30961
1507,28161,26.9,32660
1508,28163,41.8,28757
1509,29000,15.8,46905
1510,29001,24.9,35282
1511,29003,10.1,54185
1512,29005,13.2,43215
1513,29007,19.7,41164
1514,29009,20.2,36573
1515,29011,18.5,37723
1516,29013,21.6,38586
1517,29015,23.1,32563
1518,29017,19.6,37627
1519,29019,19.8,49118
1520,29021,17.8,43461
1521,29023,22,35381
1522,29025,15.3,41546
1523,29027,13.8,45573
1524,29029,18,41314
1525,29031,15.8,44248
1526,29033,17.7,41279
1527,29035,23.7,30017
1528,29037,9.2,63031
1529,29039,25.5,30816
1530,29041,16.8,40352
1531,29043,11.4,51394
1532,29045,17.5,39712
1533,29047,10,60641
1534,29049,11.5,52461
1535,29051,13.7,52023
1536,29053,15.5,44397
1537,29055,20.1,37299
1538,29057,18.4,36720
1539,29059,21.7,37540
1540,29061,18.9,38332
1541,29063,17.2,44286
1542,29065,23,34761
1543,29067,22.5,31289
1544,29069,27,32050
1545,29071,10.8,51138
1546,29073,15.8,41270
1547,29075,16.1,39265
1548,29077,20.2,38525
1549,29079,21.4,37172
1550,29081,19,36229
1551,29083,18.4,39666
1552,29085,24.7,30040
1553,29087,13.1,41213
1554,29089,15.9,41356
1555,29091,27.6,31665
1556,29093,22,32994
1557,29095,17.2,46802
1558,29097,18.3,40530
1559,29099,11.5,55305
1560,29101,17.7,45011
1561,29103,21.3,34894
1562,29105,22.1,36632
1563,29107,12.7,46878
1564,29109,18.6,38724
1565,29111,17.5,41187
1566,29113,11.9,54144
1567,29115,19.6,37773
1568,29117,17.2,38839
1569,29119,20.7,35915
1570,29121,18.8,38110
1571,29123,21.4,33631
1572,29125,17.5,40404
1573,29127,16.8,40981
1574,29129,17.6,38726
1575,29131,20.5,36552
1576,29133,36.3,31421
1577,29135,14.1,46123
1578,29137,15.7,38940
1579,29139,15.3,39750
1580,29141,22,32761
1581,29143,23.7,34927
1582,29145,16.1,41440
1583,29147,18.5,41952
1584,29149,26.4,29464
1585,29151,10.1,48990
1586,29153,26.2,30799
1587,29155,31.4,28664
1588,29157,12.7,53798
1589,29159,20.1,39527
1590,29161,16.4,38930
1591,29163,19.8,39499
1592,29165,7.7,68411
1593,29167,20,38023
1594,29169,15.1,49499
1595,29171,17.9,34106
1596,29173,11.4,49393
1597,29175,22.4,38988
1598,29177,13.2,52430
1599,29179,23.3,32089
1600,29181,23.6,30843
1601,29183,6.4,70468
1602,29185,26.4,30612
1603,29186,12.3,48266
1604,29187,20.7,37696
1605,29189,10.9,59284
1606,29195,18.4,38230
1607,29197,21.2,36029
1608,29199,17.6,36511
1609,29201,18.4,40441
1610,29203,31.5,26538
1611,29205,17.2,40420
1612,29207,16.3,37689
1613,29209,16.1,39018
1614,29211,16.5,37039
1615,29213,19.7,34860
1616,29215,25.4,34266
1617,29217,21.5,35090
1618,29219,11.7,52517
1619,29221,26.2,33491
1620,29223,26.3,31208
1621,29225,19.5,44069
1622,29227,15,37832
1623,29229,29.1,29605
1624,29510,27.2,34346
1625,30000,16.1,46893
1626,30001,17.1,40054
1627,30003,27.6,38026
1628,30005,28.2,35215
1629,30007,13.3,46246
1630,30009,12.6,46413
1631,30011,15.5,39017
1632,30013,15.7,43674
1633,30015,21.8,41177
1634,30017,12.8,43958
1635,30019,9.3,51400
1636,30021,11.9,50650
1637,30023,17.7,37542
1638,30025,7.8,59083
1639,30027,14.4,41111
1640,30029,16.7,46885
1641,30031,14,56680
1642,30033,17.3,38663
1643,30035,31,33648
1644,30037,19.6,36747
1645,30039,15.9,41391
1646,30041,18.5,43244
1647,30043,10.5,59001
1648,30045,14.3,41731
1649,30047,20.3,39219
1650,30049,12.6,53982
1651,30051,23,39073
1652,30053,17.6,34926
1653,30055,15.5,41918
1654,30057,12.2,44046
1655,30059,19.6,35694
1656,30061,18.1,36169
1657,30063,17.4,45895
1658,30065,17,39403
1659,30067,13.8,42439
1660,30069,14.8,37276
1661,30071,18.1,40202
1662,30073,20.1,40694
1663,30075,12.4,43107
1664,30077,20,39820
1665,30079,12.7,41843
1666,30081,19.8,39487
1667,30083,7.7,64171
1668,30085,26.6,34291
1669,30087,19.5,50597
1670,30089,21.9,34847
1671,30091,10.4,50292
1672,30093,20,40691
1673,30095,9.5,58109
1674,30097,12.2,43146
1675,30099,15.1,43828
1676,30101,16.9,44252
1677,30103,11.3,48282
1678,30105,13.3,45747
1679,30107,19.7,32519
1680,30109,11,43722
1681,30111,12.9,52079
1682,31000,12.9,51502
1683,31001,11.4,52267
1684,31003,12.8,48814
1685,31005,9.2,39874
1686,31007,12.3,46769
1687,31009,18,38323
1688,31011,9.9,50156
1689,31013,12.9,54120
1690,31015,13.9,39838
1691,31017,13.8,39861
1692,31019,12.7,52333
1693,31021,11.7,47749
1694,31023,9.8,46211
1695,31025,8.2,63738
1696,31027,9.4,56300
1697,31029,9.8,52924
1698,31031,13.5,43229
1699,31033,9.9,53430
1700,31035,11.4,50587
1701,31037,10.1,51103
1702,31039,9.8,50252
1703,31041,13.1,44608
1704,31043,14.4,45631
1705,31045,17.5,39507
1706,31047,14.8,44976
1707,31049,12.8,48523
1708,31051,10.2,47637
1709,31053,11.3,48671
1710,31055,15.2,51959
1711,31057,13.6,47098
1712,31059,9,52606
1713,31061,13,44871
1714,31063,13.4,48258
1715,31065,14.2,41446
1716,31067,11.3,45212
1717,31069,15.9,38837
1718,31071,12.9,40758
1719,31073,9.9,58357
1720,31075,11.1,44778
1721,31077,13.6,42743
1722,31079,14.9,49750
1723,31081,8.8,54663
1724,31083,12.1,45806
1725,31085,14.6,51101
1726,31087,15,40217
1727,31089,13,44518
1728,31091,9.9,39377
1729,31093,10.9,49496
1730,31095,12.7,46252
1731,31097,14.8,46456
1732,31099,9.2,57823
1733,31101,13.9,42851
1734,31103,19.4,41491
1735,31105,13.6,45023
1736,31107,15.1,41066
1737,31109,14.8,52275
1738,31111,12.6,52395
1739,31113,10.6,48688
1740,31115,16.7,41192
1741,31117,14.9,40834
1742,31119,12.5,45738
1743,31121,11.1,50317
1744,31123,13.4,47296
1745,31125,12.6,45091
1746,31127,13.2,48892
1747,31129,11.6,44139
1748,31131,9.8,52565
1749,31133,15.2,38735
1750,31135,10,53893
1751,31137,8.7,53607
1752,31139,9.6,50807
1753,31141,10.2,52368
1754,31143,8.9,56618
1755,31145,12.2,44826
1756,31147,14.4,41679
1757,31149,15.2,40870
1758,31151,12,49047
1759,31153,6.3,67740
1760,31155,8.7,61174
1761,31157,15.2,43406
1762,31159,10.2,59053
1763,31161,16,38411
1764,31163,13.8,41224
1765,31165,16.5,48313
1766,31167,8.3,54263
1767,31169,13.1,43938
1768,31171,15.5,43247
1769,31173,30.5,38558
1770,31175,12.3,44105
1771,31177,7.7,66160
1772,31179,13.2,49981
1773,31181,12.4,42305
1774,31183,16,37495
1775,31185,9.8,56687
1776,32000,15.8,51250
1777,32001,13.9,50158
1778,32003,16.3,51071
1779,32005,10.2,56613
1780,32007,9.1,71354
1781,32009,13.8,41075
1782,32011,8.1,66592
1783,32013,10.1,66290
1784,32015,9.8,69658
1785,32017,14.1,44366
1786,32019,15.7,46526
1787,32021,18.3,40496
1788,32023,18.5,42998
1789,32027,21.2,51548
1790,32029,8.2,59785
1791,32031,15.1,53565
1792,32033,13.5,52588
1793,32510,15.4,47476
1794,33000,9,64064
1795,33001,9.3,57568
1796,33003,10.4,50598
1797,33005,11.4,52246
1798,33007,14.8,40917
1799,33009,11.1,55131
1800,33011,9.3,67162
1801,33013,9.1,64068
1802,33015,5.9,74785
1803,33017,9.8,59290
1804,33019,10.4,52114
1805,34000,11.4,70224
1806,34001,17.1,51668
1807,34003,8.1,81615
1808,34005,6.2,76868
1809,34007,14.7,57641
1810,34009,10.8,56520
1811,34011,20.1,45850
1812,34013,17.7,53358
1813,34015,9.4,71137
1814,34017,19.4,55699
1815,34019,4.1,107203
1816,34021,11.8,70575
1817,34023,9.4,76515
1818,34025,7.8,83424
1819,34027,4.9,99950
1820,34029,10.5,59888
1821,34031,16.6,57426
1822,34033,15,58483
1823,34035,5.7,96947
1824,34037,6.1,85747
1825,34039,11.5,64272
1826,34041,8.7,68011
1827,35000,21.4,44026
1828,35001,18.7,48053
1829,35003,21.7,32644
1830,35005,21.2,41388
1831,35006,32.2,36307
1832,35007,20.1,37152
1833,35009,21.1,39186
1834,35011,22,33045
1835,35013,27,36831
1836,35015,15.1,49865
1837,35017,22.4,39220
1838,35019,25.8,29924
1839,35021,15.2,37520
1840,35023,25.7,32993
1841,35025,14.8,53556
1842,35027,18.8,40756
1843,35028,4,110930
1844,35029,31.2,28040
1845,35031,40.3,27790
1846,35033,23.8,29263
1847,35035,21.3,41960
1848,35037,25.8,30496
1849,35039,24.8,36716
1850,35041,24.6,35322
1851,35043,15.3,56190
1852,35045,21.8,44417
1853,35047,32.4,31222
1854,35049,18.1,51697
1855,35051,26.9,29680
1856,35053,27.9,32090
1857,35055,26.2,33021
1858,35057,27.8,35046
1859,35059,20.1,37902
1860,35061,23.4,41412
1861,36000,16,57255
1862,36001,13.7,55778
1863,36003,16.7,41849
1864,36005,30.7,33079
1865,36007,17.7,45142
1866,36009,18.9,40936
1867,36011,14.2,48976
1868,36013,19.1,40468
1869,36015,17,45337
1870,36017,16.8,44328
1871,36019,15.7,45900
1872,36021,11.8,57094
1873,36023,14.6,46163
1874,36025,17.8,43380
1875,36027,9.5,69300
1876,36029,15.1,51123
1877,36031,11.7,46337
1878,36033,22.4,42672
1879,36035,15.7,42264
1880,36037,14.7,42641
1881,36039,13.9,50190
1882,36041,12.1,45737
1883,36043,16.4,42460
1884,36045,15.7,46510
1885,36047,23.3,47067
1886,36049,14.8,45926
1887,36051,15,51901
1888,36053,13.9,51057
1889,36055,15.5,51722
1890,36057,17.3,43880
1891,36059,6.5,95395
1892,36061,19,71443
1893,36063,13.8,46752
1894,36065,17.6,44031
1895,36067,15.3,52055
1896,36069,10,57846
1897,36071,13.6,68249
1898,36073,15.7,43876
1899,36075,18.6,46281
1900,36077,17.1,47689
1901,36079,5.8,92014
1902,36081,15.4,56307
1903,36083,14,56643
1904,36085,13.1,68621
1905,36087,14.8,80132
1906,36089,21.4,43556
1907,36091,7.9,69917
1908,36093,14.2,53978
1909,36095,13.7,49307
1910,36097,17.9,44080
1911,36099,13.1,45265
1912,36101,15.6,46540
1913,36103,7.5,84940
1914,36105,19.4,46928
1915,36107,11.7,51026
1916,36109,18.8,49457
1917,36111,12.7,56933
1918,36113,11.3,52552
1919,36115,15.1,48522
1920,36117,11.4,50603
1921,36119,9.9,83094
1922,36121,11.8,51676
1923,36123,16.5,45509
1924,37000,17.8,45946
1925,37001,19.8,43001
1926,37003,14,46064
1927,37005,21.2,37086
1928,37007,28.8,33443
1929,37009,22.4,35155
1930,37011,20.4,34933
1931,37013,20.5,39043
1932,37015,26.6,31610
1933,37017,27.1,33971
1934,37019,16.1,47799
1935,37021,15.7,45738
1936,37023,20.6,36150
1937,37025,12.1,55046
1938,37027,18.3,34811
1939,37029,9.5,60537
1940,37031,15.2,46227
1941,37033,25.5,37122
1942,37035,16.5,43777
1943,37037,15.6,56981
1944,37039,22.5,34476
1945,37041,22.2,39143
1946,37043,19.3,37078
1947,37045,19.6,40528
1948,37047,25.3,35026
1949,37049,16.6,45022
1950,37051,18,44038
1951,37053,11.7,57577
1952,37055,11.1,52083
1953,37057,19.3,40424
1954,37059,13.9,49708
1955,37061,25.4,38106
1956,37063,17,52331
1957,37065,27.3,33080
1958,37067,20.5,46163
1959,37069,18.4,39312
1960,37071,19.2,42461
1961,37073,18.2,48194
1962,37075,24.7,33553
1963,37077,15.3,48680
1964,37079,23.3,39481
1965,37081,19.2,46093
1966,37083,31.6,32597
1967,37085,18.5,45257
1968,37087,20.4,39320
1969,37089,15.5,44561
1970,37091,24.9,33616
1971,37093,23.2,43987
1972,37095,22.9,36681
1973,37097,12.7,49983
1974,37099,24.2,40511
1975,37101,16.6,50904
1976,37103,20.7,39602
1977,37105,17.9,48061
1978,37107,21.7,34127
1979,37109,14.6,50537
1980,37111,21.9,36840
1981,37113,20.4,37219
1982,37115,19.9,37479
1983,37117,22.6,34761
1984,37119,15.5,54657
1985,37121,18.3,38303
1986,37123,22.1,35613
1987,37125,14.3,50169
1988,37127,16.6,41575
1989,37129,18.9,48651
1990,37131,29,31732
1991,37133,16.9,45213
1992,37135,15.5,59472
1993,37137,19,43517
1994,37139,21.8,40094
1995,37141,18.3,44949
1996,37143,20.9,42504
1997,37145,18.4,42091
1998,37147,25.4,40940
1999,37149,14.7,43665
2000,37151,19.8,40896
2001,37153,27.3,32825
2002,37155,30.7,30248
2003,37157,21.2,40446
2004,37159,18.8,41475
2005,37161,23.9,35544
2006,37163,24.3,35890
2007,37165,34.1,32314
2008,37167,17.7,42801
2009,37169,14.4,44552
2010,37171,21.3,36221
2011,37173,23.2,34552
2012,37175,15.6,40578
2013,37177,27.2,32642
2014,37179,10.3,63912
2015,37181,27.3,35565
2016,37183,10.9,65433
2017,37185,27.2,33767
2018,37187,25.5,31596
2019,37189,27.3,38380
2020,37191,20.8,41526
2021,37193,23.1,35895
2022,37195,20.9,40772
2023,37197,18.9,40998
2024,37199,21.3,35866
2025,38000,11.6,56800
2026,38001,10.2,44833
2027,38003,10.9,52035
2028,38005,30.2,42326
2029,38007,8.2,74636
2030,38009,10,61279
2031,38011,8,60429
2032,38013,9.5,60416
2033,38015,8.3,63503
2034,38017,13.2,53077
2035,38019,8.6,53577
2036,38021,12.2,52414
2037,38023,9,63616
2038,38025,9.6,69914
2039,38027,10,46875
2040,38029,13.9,43438
2041,38031,8.3,55172
2042,38033,11.7,48103
2043,38035,15.1,49697
2044,38037,15.1,45908
2045,38039,9.4,50570
2046,38041,10.5,60171
2047,38043,13.1,47390
2048,38045,9.6,55388
2049,38047,11.9,48520
2050,38049,11.1,49078
2051,38051,15.2,40540
2052,38053,9.9,75699
2053,38055,10.6,53604
2054,38057,7.1,70150
2055,38059,8.3,59650
2056,38061,11.5,65546
2057,38063,9.6,55915
2058,38065,10.4,66082
2059,38067,8.4,53983
2060,38069,12.3,44585
2061,38071,13,49299
2062,38073,8.8,58578
2063,38075,7.6,61533
2064,38077,10.6,54312
2065,38079,29.6,34836
2066,38081,6.5,58672
2067,38083,16.5,43346
2068,38085,37.3,34491
2069,38087,9.1,59852
2070,38089,8.7,69566
2071,38091,7.3,65730
2072,38093,12.1,50941
2073,38095,10.5,55199
2074,38097,9.3,57006
2075,38099,11.2,48301
2076,38101,8.9,56192
2077,38103,10.3,54251
2078,38105,7.8,84237
2079,39000,15.9,48138
2080,39001,24.1,37259
2081,39003,16.1,43274
2082,39005,12.9,48196
2083,39007,18.9,40899
2084,39009,31,35783
2085,39011,9.7,54010
2086,39013,16.8,39264
2087,39015,17.8,43050
2088,39017,13.3,55992
2089,39019,15.5,44622
2090,39021,12,48516
2091,39023,18.2,44029
2092,39025,9.7,61398
2093,39027,17.3,46541
2094,39029,17.8,41996
2095,39031,14.4,39496
2096,39033,18.2,38421
2097,39035,19.2,43653
2098,39037,14.6,43465
2099,39039,11.4,48971
2100,39041,5.6,89016
2101,39043,15,46495
2102,39045,11.8,56697
2103,39047,17.9,40031
2104,39049,17.7,51456
2105,39051,10.8,51454
2106,39053,20.3,39447
2107,39055,7.4,69078
2108,39057,12.8,60093
2109,39059,22.6,39760
2110,39061,18.7,47123
2111,39063,12.6,48729
2112,39065,15.7,42474
2113,39067,16.5,40343
2114,39069,11.2,51105
2115,39071,21.2,40419
2116,39073,16.2,42376
2117,39075,12.4,49118
2118,39077,14.6,44825
2119,39079,21.4,37823
2120,39081,18.4,38074
2121,39083,14.5,47053
2122,39085,9.4,55477
2123,39087,20.6,41137
2124,39089,11.2,54909
2125,39091,13.2,50077
2126,39093,14.6,52762
2127,39095,21.6,40751
2128,39097,12.2,54039
2129,39099,18,41076
2130,39101,16.3,42862
2131,39103,6.6,66720
2132,39105,20.6,40023
2133,39107,9.4,55110
2134,39109,10.1,51892
2135,39111,16.7,41000
2136,39113,18.8,43103
2137,39115,22.8,36057
2138,39117,13.3,49980
2139,39119,20.6,40399
2140,39121,17.3,42425
2141,39123,10.4,51787
2142,39125,12.3,46921
2143,39127,17.8,41586
2144,39129,13.6,52666
2145,39131,24.3,41092
2146,39133,16.9,52576
2147,39135,13.1,47251
2148,39137,7.2,60562
2149,39139,17.6,40210
2150,39141,19.4,42730
2151,39143,12.9,46800
2152,39145,24.5,36682
2153,39147,13.9,47121
2154,39149,10,51529
2155,39151,15.4,45199
2156,39153,14.8,49353
2157,39155,18.7,41951
2158,39157,14.3,44121
2159,39159,7.8,68650
2160,39161,13.3,47169
2161,39163,22.2,37842
2162,39165,7.3,75041
2163,39167,16.3,41236
2164,39169,13.1,49580
2165,39171,12.1,45510
2166,39173,13,52578
2167,39175,11.2,46568
2168,40000,16.7,45724
2169,40001,30.4,31997
2170,40003,15.9,50190
2171,40005,20.8,34973
2172,40007,10.4,55279
2173,40009,15.9,49578
2174,40011,16.8,41276
2175,40013,19.2,36601
2176,40015,21.1,37298
2177,40017,7.3,63889
2178,40019,17.3,43030
2179,40021,22,36643
2180,40023,27.3,30972
2181,40025,17.5,39617
2182,40027,12.7,54865
2183,40029,18.1,35538
2184,40031,20.2,42733
2185,40033,16.1,40608
2186,40035,19.9,36932
2187,40037,14.9,44608
2188,40039,15.1,47399
2189,40041,22,36225
2190,40043,12.4,49308
2191,40045,11.9,49804
2192,40047,13.7,47961
2193,40049,19.8,38414
2194,40051,13,48671
2195,40053,12.4,51119
2196,40055,21.7,34806
2197,40057,23.5,31707
2198,40059,10.1,45395
2199,40061,22.3,35045
2200,40063,22.5,34656
2201,40065,17.3,41147
2202,40067,21.7,31916
2203,40069,20.5,35171
2204,40071,19.6,41098
2205,40073,10.4,54982
2206,40075,21.5,34611
2207,40077,19.2,36177
2208,40079,24.3,35122
2209,40081,15.8,42378
2210,40083,12.8,57490
2211,40085,14.7,46154
2212,40087,10,57784
2213,40089,25.4,31319
2214,40091,18.8,38094
2215,40093,12,52226
2216,40095,19.2,38055
2217,40097,20,41142
2218,40099,15.1,49816
2219,40101,19.9,38574
2220,40103,13.4,47028
2221,40105,18.2,40563
2222,40107,25.3,34982
2223,40109,17.5,45988
2224,40111,19.7,36588
2225,40113,14,49999
2226,40115,22.6,35921
2227,40117,15.4,42967
2228,40119,23,39609
2229,40121,18.1,41105
2230,40123,20.5,40479
2231,40125,19,44405
2232,40127,24.4,32352
2233,40129,12.2,53962
2234,40131,9.2,55865
2235,40133,23.7,34731
2236,40135,25,33912
2237,40137,15.9,45607
2238,40139,13.7,46914
2239,40141,22.1,35054
2240,40143,15.7,48082
2241,40145,11.5,53098
2242,40147,13.8,46836
2243,40149,15.6,46742
2244,40151,14.4,48583
2245,40153,14.6,54158
2246,41000,16.5,50228
2247,41001,14.5,42200
2248,41003,20.8,50714
2249,41005,9.7,66514
2250,41007,16.7,43048
2251,41009,11.8,55222
2252,41011,19.6,37583
2253,41013,17.4,43343
2254,41015,18.7,37175
2255,41017,15.2,49427
2256,41019,19.5,40243
