,County FIPS,Poverty Percent All Ages,Median Household Income
1167,22069,31.1,34522
1168,22071,27.9,35468
1169,22073,23.6,40877
1170,22075,16,51304
1171,22077,18.3,44469
1172,22079,19.8,40406
1173,22081,25.3,33322
1174,22083,24.9,36666
1175,22085,21.2,39561
1176,22087,17.9,45615
1177,22089,12.1,60751
1178,22091,24,35004
1179,22093,16.1,47477
1180,22095,20.8,47225
1181,22097,30.1,32683
1182,22099,18,46713
1183,22101,21.8,42075
1184,22103,11.2,63441
1185,22105,22.5,39927
1186,22107,32,27522
1187,22109,20.9,49044
1188,22111,22,38998
1189,22113,18.3,45331
1190,22115,13.9,46682
1191,22117,29.1,29749
1192,22119,22.2,36003
1193,22121,20.5,51550
1194,22123,22.5,33959
1195,22125,24,53679
1196,22127,26.8,36644
1197,23000,14,49381
1198,23001,15.4,46701
1199,23003,20.1,36066
1200,23005,10.8,61436
1201,23007,15.8,41035
1202,23009,12.9,45807
1203,23011,13.8,45556
1204,23013,13.9,50002
1205,23015,11.7,47905
1206,23017,16.1,40120
1207,23019,18,42728
1208,23021,20.3,36994
1209,23023,10.5,55630
1210,23025,17.3,39001
1211,23027,15,46598
1212,23029,18.5,38057
1213,23031,11.2,55482
1214,24000,10.4,73851
1215,24001,18.5,39808
1216,24003,6.7,86654
1217,24005,9.8,67766
1218,24009,7.2,92446
1219,24011,16,49573
1220,24013,5.9,84500
1221,24015,10.6,62198
1222,24017,7.2,86703
1223,24019,17.5,42279
1224,24021,6.5,83698
1225,24023,12.4,47441
1226,24025,8,79403
1227,24027,6.1,106871
1228,24029,13.8,53288
1229,24031,7.2,97279
1230,24033,10.3,71904
1231,24035,7.5,80650
1232,24037,8.6,84686
1233,24039,25.5,38376
1234,24041,11.7,54836
1235,24043,13.8,54606
1236,24045,16.9,51927
1237,24047,11.9,55691
1238,24510,23.3,41895
1239,25000,11.7,69200
1240,25001,8.9,64150
1241,25003,13,49890
1242,25005,12.4,57732
1243,25007,9,61259
1244,25009,10.7,70074
1245,25011,12,53953
1246,25013,17.7,49072
1247,25015,15,57737
1248,25017,8.9,84026
1249,25019,7.1,82596
1250,25021,6.5,90039
1251,25023,8.5,74576
1252,25025,21.5,54280
1253,25027,11.5,65217
1254,26000,16.2,49755
1255,26001,17.5,36377
1256,26003,15.5,45308
1257,26005,11.4,54232
1258,26007,16.8,38121
1259,26009,13,45743
1260,26011,19.9,36460
1261,26013,15.8,41624
1262,26015,10.2,57235
1263,26017,16.8,46061
1264,26019,11.8,48846
1265,26021,17.7,44145
1266,26023,15.2,46371
1267,26025,15.4,45916
1268,26027,14.8,48030
1269,26029,12.6,47991
1270,26031,16.1,41930
1271,26033,19.9,38989
1272,26035,24.5,34655
1273,26037,10,60650
1274,26039,16.5,41101
1275,26041,14.8,43338
1276,26043,14.4,45174
1277,26045,9.8,57088
1278,26047,11.6,50191
1279,26049,21.5,41787
1280,26051,18.5,39721
1281,26053,20.9,33600
1282,26055,9.7,55592
1283,26057,18.5,43509
1284,26059,16.6,44780
1285,26061,18.7,39126
1286,26063,14.1,41678
1287,26065,20.1,45840
1288,26067,15.2,48681
1289,26069,19,37122
1290,26071,17.3,35961
1291,26073,28.3,42431
1292,26075,15.4,46670
1293,26077,18.9,46283
1294,26079,17.4,40709
1295,26081,15.3,53342
1296,26083,12.7,40411
1297,26085,29.2,30990
1298,26087,11.1,51510
1299,26089,8.9,60622
1300,26091,14.5,48194
1301,26093,6.1,74341
1302,26095,20.6,37590
1303,26097,15.4,39359
1304,26099,12.3,54865
1305,26101,16.6,37477
1306,26103,15.4,44735
1307,26105,16.3,42896
1308,26107,23,41572
1309,26109,14.5,42191
1310,26111,11.9,51629
1311,26113,16.1,40455
1312,26115,10.4,57719
1313,26117,20.4,41554
1314,26119,15.7,37961
1315,26121,20,42588
1316,26123,21,41588
1317,26125,10,69378
1318,26127,20.1,41166
1319,26129,21.4,35968
1320,26131,17.8,35387
1321,26133,20.4,40235
1322,26135,20.5,33975
1323,26137,13.2,44693
1324,26139,9.1,60577
1325,26141,16.1,39420
1326,26143,20.7,35002
1327,26145,17.4,44548
1328,26147,13.8,50303
1329,26149,18.5,43687
1330,26151,14.7,42081
1331,26153,17.6,39539
1332,26155,15.3,47882
1333,26157,15.6,43186
1334,26159,16.5,46715
1335,26161,14.3,62861
1336,26163,24.1,41434
1337,26165,19,39807
1338,27000,11.4,61473
1339,27001,14.9,40676
1340,27003,7.6,70868
1341,27005,14.6,51116
1342,27007,18.5,43706
1343,27009,13.6,52531
1344,27011,12.8,46495
1345,27013,17.9,49513
1346,27015,8.9,52272
1347,27017,12.1,53291
1348,27019,4.8,88500
1349,27021,15.7,45179
1350,27023,11.5,51274
1351,27025,6.2,75122
1352,27027,13.3,55560
1353,27029,17.8,43674
1354,27031,10.4,48593
1355,27033,12.9,48176
1356,27035,10.9,50162
1357,27037,7.3,76269
1358,27039,7.6,68777
1359,27041,9.6,52298
1360,27043,13.5,48163
1361,27045,11.6,52444
1362,27047,12.5,47203
1363,27049,9.6,60869
1364,27051,10.5,48179
1365,27053,13,64490
1366,27055,8.4,59900
1367,27057,12.2,47944
1368,27059,7.8,65342
1369,27061,14.7,48525
1370,27063,9.8,53700
1371,27065,13.8,48908
1372,27067,11.5,57405
1373,27069,9.9,50372
1374,27071,15.3,44113
1375,27073,10.4,48245
1376,27075,10.5,52381
1377,27077,10.7,44727
1378,27079,8.9,61665
1379,27081,10.2,48449
1380,27083,11.5,53552
1381,27085,7.9,60114
1382,27087,19.6,39926
1383,27089,9.6,54433
1384,27091,12.2,52042
1385,27093,10,54354
1386,27095,12,48434
1387,27097,11.8,50685
1388,27099,12.1,47537
1389,27101,9.6,52219
1390,27103,10.2,61279
1391,27105,13,50684
1392,27107,13.4,51597
1393,27109,9.8,69430
1394,27111,11.2,51510
1395,27113,9.3,50905
1396,27115,17.5,42157
1397,27117,12.2,47164
1398,27119,12.7,50175
1399,27121,10.4,51343
1400,27123,16.5,55070
1401,27125,9.2,48188
1402,27127,12.4,49934
1403,27129,11.3,54386
1404,27131,13,60317
1405,27133,9.6,55352
1406,27135,9.2,53838
1407,27137,17,49714
1408,27139,5.5,91688
1409,27141,7.2,76512
1410,27143,9.2,59893
1411,27145,13.4,55832
1412,27147,10.9,57850
1413,27149,14.2,55292
1414,27151,10.8,51032
1415,27153,17.8,43287
1416,27155,12.2,49536
1417,27157,7.3,58752
1418,27159,15.8,41909
1419,27161,10.1,54183
1420,27163,6,84113
1421,27165,10.4,48658
1422,27167,10.3,54536
1423,27169,15.8,49365
1424,27171,6,76489
1425,27173,11.2,51028
1426,28000,21.9,39738
1427,28001,32.9,32327
1428,28003,21.8,35180
1429,28005,23.2,30668
1430,28007,23.6,32521
1431,28009,25.6,30665
1432,28011,34,29297
1433,28013,25,33141
1434,28015,17.9,38219
1435,28017,24.7,31616
1436,28019,24.2,34548
1437,28021,42.6,26083
1438,28023,22.4,34910
1439,28025,28.4,33939
1440,28027,35,28647
1441,28029,26,35314
1442,28031,26.5,31835
1443,28033,10.1,58479
1444,28035,26.4,36808
1445,28037,20.5,36544
1446,28039,17,44811
1447,28041,23.6,39615
1448,28043,24.8,33650
1449,28045,19.8,46288
1450,28047,18.8,41010
1451,28049,23.6,38454
1452,28051,44,22640
1453,28053,40.3,25562
1454,28055,39.5,37096
1455,28057,17.2,38366
1456,28059,15.6,48018
1457,28061,22.7,35019
1458,28063,38.5,26408
1459,28065,29.8,28271
1460,28067,24.4,37367
1461,28069,28.2,33015
1462,28071,25.9,40797
1463,28073,14.2,51389
1464,28075,21.7,38869
1465,28077,22.3,38471
1466,28079,27.1,32239
1467,28081,19.4,43374
1468,28083,40.1,26439
1469,28085,21.6,36118
1470,28087,23.6,39937
1471,28089,13.1,66671
1472,28091,30.4,33428
1473,28093,21.5,37554
1474,28095,20.1,36810
1475,28097,24.7,31963
1476,28099,20.7,37686
1477,28101,22.3,35185
1478,28103,31.3,28730
1479,28105,29.9,34429
1480,28107,25.9,34526
1481,28109,19.3,38465
1482,28111,22.6,32459
1483,28113,30.5,30078
1484,28115,17.7,40198
1485,28117,22.3,34794
1486,28119,36.2,26204
1487,28121,11.1,58368
1488,28123,26.9,32049
1489,28125,37.4,27877
1490,28127,25.9,34338
1491,28129,20.8,38975
1492,28131,19.5,41136
1493,28133,34.8,29227
1494,28135,37.4,28456
1495,28137,18.5,40975
1496,28139,19.1,37026
1497,28141,17.7,35550
1498,28143,27.9,30689
1499,28145,15.9,37667
1500,28147,26.4,31607
1501,28149,21.7,40397
1502,28151,35.1,30292
1503,28153,24.7,35425
1504,28155,22.1,34073
1505,28157,32.5,27596
1506,28159,26.3,34403
1507,28161,23.4,34494
1508,28163,34.6,30313
1509,29000,15.5,48288
1510,29001,26.9,35425
1511,29003,10.7,56309
1512,29005,12.2,45997
1513,29007,17.2,41302
1514,29009,20.2,38139
1515,29011,19.1,37581
1516,29013,18.4,41462
1517,29015,19.5,33236
1518,29017,20.1,39033
1519,29019,19.5,50305
1520,29021,17.8,45431
1521,29023,21.3,35774
1522,29025,16.2,43111
1523,29027,14.2,49384
1524,29029,17.5,44410
1525,29031,17,47705
1526,29033,16.5,39017
1527,29035,24,32170
1528,29037,10.5,60970
1529,29039,21.4,33631
1530,29041,12,43049
1531,29043,11.3,51831
1532,29045,15.7,43298
1533,29047,9.1,61598
1534,29049,12.4,51221
1535,29051,13.3,51885
1536,29053,14,42166
1537,29055,20.7,37379
1538,29057,18.5,37173
1539,29059,21.7,34987
1540,29061,16.8,41610
1541,29063,18.6,42174
1542,29065,21.6,34411
1543,29067,23,31805
1544,29069,29.8,31486
1545,29071,11.8,51978
1546,29073,13.5,44065
1547,29075,15.4,39444
1548,29077,20.6,40386
1549,29079,19.2,37911
1550,29081,19,37486
1551,29083,18.3,39232
1552,29085,22.1,33707
1553,29087,14.4,41652
1554,29089,15.6,44188
1555,29091,22.1,32662
1556,29093,22.1,33091
1557,29095,16.5,46185
1558,29097,19.6,40047
1559,29099,10.6,58976
1560,29101,14.6,49949
1561,29103,19.4,37581
1562,29105,18.4,36895
1563,29107,13.4,48128
1564,29109,18.6,39908
1565,29111,14.3,41891
1566,29113,15.7,53804
1567,29115,20,37597
1568,29117,16.6,47937
1569,29119,22.2,34863
1570,29121,17,35345
1571,29123,20.4,35363
1572,29125,16.1,40165
1573,29127,18,42088
1574,29129,15,38023
1575,29131,17.4,37360
1576,29133,32.2,30661
1577,29135,13.9,47158
1578,29137,15.8,41376
1579,29139,16.1,42105
1580,29141,20.7,36867
1581,29143,23.3,34631
1582,29145,14.3,45448
1583,29147,20.2,42956
1584,29149,23.9,29415
1585,29151,10.2,51958
1586,29153,22.3,31025
1587,29155,28.7,32120
1588,29157,11.6,50548
1589,29159,17.6,40038
1590,29161,21.6,40710
1591,29163,18.9,44408
1592,29165,6.9,70874
1593,29167,18.1,38344
1594,29169,15.9,47227
1595,29171,18.6,34684
1596,29173,11.6,51738
1597,29175,18.3,41346
1598,29177,15.3,51986
1599,29179,21.5,31820
1600,29181,25.1,30019
1601,29183,6.8,74220
1602,29185,21.7,33986
1603,29186,13.1,46874
1604,29187,20.3,40376
1605,29189,9.6,60093
1606,29195,16.3,41112
1607,29197,18.2,34644
1608,29199,16.3,38281
1609,29201,20.9,40532
1610,29203,28.2,27382
1611,29205,16.6,42498
1612,29207,19,38329
1613,29209,16.2,40642
1614,29211,17.7,36642
1615,29213,18.7,35731
1616,29215,21.5,33755
1617,29217,17.5,40267
1618,29219,12.8,52959
1619,29221,25.5,34581
1620,29223,26.4,30721
1621,29225,17.8,41561
1622,29227,15.5,38802
1623,29229,22.7,31600
1624,29510,28.8,35681
1625,30000,15.2,46608
1626,30001,15.1,41602
1627,30003,30.6,38871
1628,30005,25.2,35740
1629,30007,11.7,49758
1630,30009,12.7,47520
1631,30011,14,41466
1632,30013,14.3,42903
1633,30015,19.4,41004
1634,30017,11,47493
1635,30019,10.8,47376
1636,30021,11.7,50540
1637,30023,17.1,38178
1638,30025,8,59102
1639,30027,14.8,42915
1640,30029,13.6,47351
1641,30031,13.9,51569
1642,30033,15.1,42757
1643,30035,31.8,33428
1644,30037,20.1,37316
1645,30039,14.4,47902
1646,30041,17.6,43509
1647,30043,10.4,61575
1648,30045,14.6,43272
1649,30047,22.7,38221
1650,30049,12,53572
1651,30051,19.1,37911
1652,30053,19.2,36734
1653,30055,15.4,43132
1654,30057,12.6,41539
1655,30059,18,36903
1656,30061,17.3,36449
1657,30063,15.8,44716
1658,30065,19.1,39827
1659,30067,14.7,42942
1660,30069,17.5,35092
1661,30071,15.7,41595
1662,30073,20.3,39292
1663,30075,12.3,44644
1664,30077,20.2,40072
1665,30079,12.3,40140
1666,30081,17.2,42902
1667,30083,8.2,65738
1668,30085,23.8,37511
1669,30087,20.5,50751
1670,30089,20.7,32815
1671,30091,10.2,52711
1672,30093,19.5,39882
1673,30095,8.4,60812
1674,30097,12,45000
1675,30099,13.9,46208
1676,30101,17.2,45207
1677,30103,13.2,47089
1678,30105,12.4,46328
1679,30107,19.5,35875
1680,30109,11.7,43859
1681,30111,12.3,51653
1682,31000,12.3,52803
1683,31001,12.5,48658
1684,31003,14,50919
1685,31005,10.2,43408
1686,31007,12.4,48990
1687,31009,15.7,38228
1688,31011,10.3,52914
1689,31013,11.4,55465
1690,31015,13.9,39964
1691,31017,12.8,42348
1692,31019,12.5,51550
1693,31021,10.6,49345
1694,31023,9.2,54240
1695,31025,6.9,66522
1696,31027,10.4,54421
1697,31029,9.3,52749
1698,31031,13.3,43564
1699,31033,9,55964
1700,31035,11.3,55758
1701,31037,10.3,50758
1702,31039,9.1,56047
1703,31041,13.4,45644
1704,31043,14.8,50289
1705,31045,18.8,40667
1706,31047,13.7,47366
1707,31049,11.8,44109
1708,31051,10.7,52601
1709,31053,12.9,50043
1710,31055,14,52842
1711,31057,13.8,45624
1712,31059,10.1,54556
1713,31061,13.6,44794
1714,31063,13.7,48543
1715,31065,12.7,44461
1716,31067,11,50861
1717,31069,15.6,38645
1718,31071,11.8,40436
1719,31073,9.1,55319
1720,31075,11,47537
1721,31077,12.7,43858
1722,31079,14.7,48499
1723,31081,6.9,62191
1724,31083,11.4,46744
1725,31085,14.5,48856
1726,31087,13.8,40496
1727,31089,12.5,46667
1728,31091,9.6,40732
1729,31093,11.5,51040
1730,31095,11.5,44947
1731,31097,13.9,48511
1732,31099,9.6,56791
1733,31101,12,45192
1734,31103,20.5,41138
1735,31105,11.7,45771
1736,31107,14.9,42745
1737,31109,14,52011
1738,31111,14.5,49770
1739,31113,9.4,50761
1740,31115,15.5,49132
1741,31117,13.9,62280
1742,31119,13.7,51836
1743,31121,10.4,50893
1744,31123,14,46961
1745,31125,11.7,48535
1746,31127,13.6,49162
1747,31129,13.4,43249
1748,31131,10,51527
1749,31133,12.2,42977
1750,31135,10.4,56080
1751,31137,9.5,54137
1752,31139,10,53489
1753,31141,8.4,61768
1754,31143,8,58162
1755,31145,11.7,43842
1756,31147,14.4,44282
1757,31149,15,46051
1758,31151,10.1,51805
1759,31153,5.3,74008
1760,31155,8.2,61961
1761,31157,15.6,47194
1762,31159,8.2,61802
1763,31161,16,40351
1764,31163,12.1,43883
1765,31165,16,47313
1766,31167,9.2,55955
1767,31169,10.7,49517
1768,31171,15.4,39537
1769,31173,34,41344
1770,31175,12.3,44726
1771,31177,7.4,69191
1772,31179,13.6,53290
1773,31181,12.7,40979
1774,31183,12.6,45400
1775,31185,10.6,51335
1776,32000,15.4,51487
1777,32001,13.2,46840
1778,32003,15.6,51241
1779,32005,10.3,60322
1780,32007,10.8,72648
1781,32009,14,47180
1782,32011,9.8,70535
1783,32013,10.7,67423
1784,32015,11,74347
1785,32017,15.1,45629
1786,32019,13.7,48576
1787,32021,19,40714
1788,32023,16.8,42881
1789,32027,18.5,52001
1790,32029,8.4,55291
1791,32031,15.4,52862
1792,32033,13.7,57243
1793,32510,19.3,45639
1794,33000,9.2,66469
1795,33001,10,59831
1796,33003,10.7,57556
1797,33005,11.8,56008
1798,33007,14.9,42491
1799,33009,11.6,56353
1800,33011,8.7,71233
1801,33013,9.5,62429
1802,33015,6.1,79653
1803,33017,11.8,58577
1804,33019,10.4,57142
1805,34000,11.1,71968
1806,34001,15.1,54208
1807,34003,7.6,84309
1808,34005,7.2,80479
1809,34007,13,61685
1810,34009,13,55409
1811,34011,19.5,45438
1812,34013,16.7,54603
1813,34015,8.2,78983
1814,34017,17.7,57720
1815,34019,4.7,103876
1816,34021,11.8,73750
1817,34023,8.3,77330
1818,34025,8.2,87220
1819,34027,5,100511
1820,34029,11.9,62937
1821,34031,18.2,58030
1822,34033,13.1,56645
1823,34035,5,100194
1824,34037,6.2,82048
1825,34039,11.1,68172
1826,34041,8.3,71294
1827,35000,20.6,44905
1828,35001,18.7,47192
1829,35003,22.2,33256
1830,35005,23.4,38403
1831,35006,28.8,35081
1832,35007,20.5,37156
1833,35009,19.2,42620
1834,35011,20.6,33789
1835,35013,27.9,38974
1836,35015,14.1,57007
1837,35017,19.1,38221
1838,35019,25.8,29147
1839,35021,14.8,40380
1840,35023,24.5,34304
1841,35025,16.6,58994
1842,35027,20.1,39995
1843,35028,4.2,108477
1844,35029,30.6,27268
1845,35031,35.8,29497
1846,35033,24.2,27627
1847,35035,20.2,41736
1848,35037,23.9,29069
1849,35039,24.1,34902
1850,35041,24,36108
1851,35043,12.6,56142
1852,35045,21,47520
1853,35047,25.5,32964
1854,35049,14.2,52628
1855,35051,23.8,29036
1856,35053,31,32285
1857,35055,19.2,36125
1858,35057,27.6,37311
1859,35059,19.4,36684
1860,35061,24.5,40591
1861,36000,16,58771
1862,36001,13.5,60371
1863,36003,18.3,42655
1864,36005,31.5,33687
1865,36007,17.2,46283
1866,36009,16.2,43892
1867,36011,12.7,52792
1868,36013,19.3,41757
1869,36015,18.2,48880
1870,36017,16.7,46387
1871,36019,16.6,51576
1872,36021,11.6,55047
1873,36023,13.8,48357
1874,36025,14.4,45860
1875,36027,10.2,70925
1876,36029,15.2,50134
1877,36031,12,50182
1878,36033,18.5,45704
1879,36035,17.8,45409
1880,36037,12,52410
1881,36039,11.1,52597
1882,36041,11.4,49137
1883,36043,16.5,44148
1884,36045,15.1,49781
1885,36047,23.4,47547
1886,36049,14.3,47542
1887,36051,14.7,49920
1888,36053,11.8,51600
1889,36055,14.2,51371
1890,36057,18.9,40923
1891,36059,6.7,98312
1892,36061,17.7,75459
1893,36063,13.4,49274
1894,36065,17.7,48350
1895,36067,16.1,52892
1896,36069,11.5,58473
1897,36071,13.4,69228
1898,36073,15.5,46577
1899,36075,19.6,46926
1900,36077,18.9,43104
1901,36079,6.3,94334
1902,36081,15.4,56866
1903,36083,13,59925
1904,36085,14.5,70299
1905,36087,14.7,83162
1906,36089,18.9,43518
1907,36091,7.2,71885
1908,36093,13.2,56508
1909,36095,15.9,48718
1910,36097,15.4,48135
1911,36099,14.2,49809
1912,36101,16.6,46849
1913,36103,7.7,85886
1914,36105,16.3,48908
1915,36107,11.4,52195
1916,36109,18.7,51880
1917,36111,13.7,56718
1918,36113,13.3,54585
1919,36115,14.6,47547
1920,36117,12.9,49191
1921,36119,10.4,83152
1922,36121,12.3,53783
1923,36123,14.5,48368
1924,37000,17.2,46596
1925,37001,17.9,41296
1926,37003,16.4,43043
1927,37005,20.5,35266
1928,37007,25,32508
1929,37009,20.9,36488
1930,37011,19.8,37131
1931,37013,18.8,40357
1932,37015,27.7,31217
1933,37017,25.6,33521
1934,37019,15.7,47387
1935,37021,13.9,47296
1936,37023,20.5,39275
1937,37025,12.2,55250
1938,37027,18.8,38653
1939,37029,9.7,61730
1940,37031,14.7,48824
1941,37033,19.9,42730
1942,37035,16.2,45080
1943,37037,13.9,56797
1944,37039,21,34620
1945,37041,23.2,38887
1946,37043,18.5,37072
1947,37045,21.1,39444
1948,37047,24.3,34321
1949,37049,16.4,43972
1950,37051,17.6,42582
1951,37053,11.2,58024
1952,37055,11,54642
1953,37057,16.9,43346
1954,37059,13.8,47592
1955,37061,27.7,34109
1956,37063,16.6,50745
1957,37065,25.9,31615
1958,37067,19.7,45944
1959,37069,15.4,48166
1960,37071,16.7,42056
1961,37073,15.6,48413
1962,37075,20.6,33824
1963,37077,15.9,49342
1964,37079,28.3,37263
1965,37081,17.3,44828
1966,37083,23.5,31674
1967,37085,20.5,45380
1968,37087,15.2,42812
1969,37089,12.9,47286
1970,37091,25.8,30056
1971,37093,19.5,44175
1972,37095,21.9,36891
1973,37097,12.7,54026
1974,37099,23.5,38130
1975,37101,15.3,50055
1976,37103,22.2,38928
1977,37105,18.5,46073
1978,37107,22.1,35991
1979,37109,16,49676
1980,37111,17.6,37881
1981,37113,18.1,37884
1982,37115,19.9,38445
1983,37117,19.7,35930
1984,37119,15.2,59049
1985,37121,19.2,36795
1986,37123,21.1,38530
1987,37125,15.5,51650
1988,37127,18.2,43348
1989,37129,18,49905
1990,37131,25.8,32063
1991,37133,14.3,47201
1992,37135,14.1,60304
1993,37137,17.9,43097
1994,37139,18.8,44596
1995,37141,15.4,45453
1996,37143,17.1,41328
1997,37145,18.7,45841
1998,37147,23.4,41765
1999,37149,14.7,45464
2000,37151,16.7,41770
2001,37153,24.7,34665
2002,37155,33.1,30414
2003,37157,19.4,39606
2004,37159,18,44973
2005,37161,21.5,35629
2006,37163,29,33876
2007,37165,28.9,32782
2008,37167,16.5,41921
2009,37169,13.8,45065
2010,37171,18.9,37915
2011,37173,19.3,34788
2012,37175,16.2,44490
2013,37177,28.3,32773
2014,37179,10.8,64381
2015,37181,27,33609
2016,37183,11.5,66950
2017,37185,22.8,33869
2018,37187,26.8,32867
2019,37189,26.2,41942
2020,37191,23.3,36890
2021,37193,23.4,33398
2022,37195,23.9,39268
2023,37197,17.2,40801
2024,37199,20.6,35974
2025,38000,11.1,60227
2026,38001,10.2,45710
2027,38003,10.3,52376
2028,38005,29.9,39342
2029,38007,7.7,75096
2030,38009,9.7,56965
2031,38011,7.4,60946
2032,38013,8.3,62875
2033,38015,8.2,66734
2034,38017,11.3,53755
2035,38019,9,54057
2036,38021,11.7,51817
2037,38023,8.3,67344
2038,38025,9.5,72018
2039,38027,10.7,47596
2040,38029,13.2,44282
2041,38031,8,54593
2042,38033,10.7,53420
2043,38035,16.7,50435
2044,38037,16.1,39679
2045,38039,9.5,51192
2046,38041,11.1,50038
2047,38043,14.1,46923
2048,38045,9.7,53721
2049,38047,11.9,44696
2050,38049,12.3,48887
2051,38051,13,40258
2052,38053,8.6,81209
2053,38055,10.1,56616
2054,38057,7.3,74047
2055,38059,9.2,54637
2056,38061,9.3,66807
2057,38063,10.8,45040
2058,38065,10.6,62010
2059,38067,8.9,56298
2060,38069,11.6,39572
2061,38071,12.3,51097
2062,38073,8.4,56270
2063,38075,7.7,60957
2064,38077,9.7,57177
2065,38079,31.6,35630
2066,38081,7.3,58467
2067,38083,16.1,44990
2068,38085,33.6,33950
2069,38087,9.4,55664
2070,38089,7.6,76672
2071,38091,7.1,59408
2072,38093,11.6,53333
2073,38095,10.9,51961
2074,38097,8.9,58995
2075,38099,10.9,51754
2076,38101,8.5,62526
2077,38103,10.9,51470
2078,38105,6.9,86354
2079,39000,15.8,49349
2080,39001,24.8,34116
2081,39003,18,43602
2082,39005,14.6,47369
2083,39007,21.5,39757
2084,39009,29.9,34216
2085,39011,8.3,52650
2086,39013,16.1,41983
2087,39015,15,46484
2088,39017,14.4,58558
2089,39019,13.5,46177
2090,39021,11.3,50302
2091,39023,18.2,42029
2092,39025,11.2,62158
2093,39027,13.7,49453
2094,39029,15.9,42645
2095,39031,18.1,41547
2096,39033,15.4,39881
2097,39035,19.6,44138
2098,39037,12.2,46610
2099,39039,11.7,53026
2100,39041,4.8,97802
2101,39043,13.9,49234
2102,39045,9.6,59921
2103,39047,15.8,44947
2104,39049,17.3,53164
2105,39051,10.5,54666
2106,39053,26.1,36675
2107,39055,7.8,72264
2108,39057,13.2,59382
2109,39059,17.2,41940
2110,39061,17.6,48973
2111,39063,12.7,51498
2112,39065,19,45195
2113,39067,16.9,42582
2114,39069,10.2,53645
2115,39071,19.3,41611
2116,39073,17.5,42374
2117,39075,12.4,50069
2118,39077,13.4,47824
2119,39079,20,41161
2120,39081,20,40148
2121,39083,15.1,46908
2122,39085,8.9,58697
2123,39087,17.5,41608
2124,39089,13.5,57308
2125,39091,17,50753
2126,39093,14.7,52331
2127,39095,20.7,42344
2128,39097,12.6,52996
2129,39099,18.9,41316
2130,39101,21.3,42240
2131,39103,7,68405
2132,39105,22.6,38081
2133,39107,8.9,52606
2134,39109,10.6,51868
2135,39111,15.7,40646
2136,39113,19.7,42994
2137,39115,18.1,37923
2138,39117,12.1,49846
2139,39119,19.1,41814
2140,39121,16.3,43953
2141,39123,10.1,50345
2142,39125,12.3,47358
2143,39127,17.8,43341
2144,39129,13.2,54868
2145,39131,21.9,40512
2146,39133,14.2,52047
2147,39135,13,49516
2148,39137,7.8,56519
2149,39139,15.9,41948
2150,39141,19.2,42466
2151,39143,14.5,46447
2152,39145,27.2,37625
2153,39147,17.5,45003
2154,39149,10.7,50774
2155,39151,14.9,47745
2156,39153,13.4,50453
2157,39155,17.2,43160
2158,39157,13.4,46128
2159,39159,7.7,69900
2160,39161,10.1,49565
2161,39163,23.7,37633
2162,39165,5.8,72973
2163,39167,15.7,45048
2164,39169,13.9,50106
2165,39171,14.2,42214
2166,39173,13.5,54996
2167,39175,10,47905
2168,40000,16.6,47524
2169,40001,27.2,31386
2170,40003,16.6,51885
2171,40005,21.8,35910
2172,40007,10.5,56664
2173,40009,15,46625
2174,40011,18.4,44309
2175,40013,19.1,38187
2176,40015,23.5,39933
2177,40017,7.7,68421
2178,40019,16.5,44402
2179,40021,20.6,38027
2180,40023,26.8,29652
2181,40025,18,41800
2182,40027,12.6,58205
2183,40029,20.9,36566
2184,40031,18.6,46071
2185,40033,17.8,41469
2186,40035,19.2,36953
2187,40037,15.8,46614
2188,40039,15.9,45574
2189,40041,18.8,36424
2190,40043,12.4,50348
2191,40045,12,52032
2192,40047,14.5,49136
2193,40049,19.2,40774
2194,40051,12.1,51199
2195,40053,12.3,49774
2196,40055,25.2,34872
2197,40057,24.8,33750
2198,40059,10.6,49204
2199,40061,24.5,35313
2200,40063,23.4,34837
2201,40065,17.2,41370
2202,40067,23,32645
2203,40069,20.1,35977
2204,40071,18.2,41514
2205,40073,10,59525
2206,40075,19.1,36699
2207,40077,20.7,35522
2208,40079,24,36627
2209,40081,14.9,46083
2210,40083,13.8,55602
2211,40085,12.5,52662
2212,40087,10.2,58392
2213,40089,20.9,34964
2214,40091,22.4,33450
2215,40093,11.8,54107
2216,40095,18,38517
2217,40097,17.6,41806
2218,40099,15.1,43783
2219,40101,22.2,41015
2220,40103,13.4,46874
2221,40105,16.1,39706
2222,40107,25,34172
2223,40109,17.9,48226
2224,40111,21.5,38183
2225,40113,16.6,48014
2226,40115,22.1,35580
2227,40117,15.4,43476
2228,40119,23.7,41037
2229,40121,21.7,39900
2230,40123,17.3,41423
2231,40125,17.5,45710
2232,40127,23.1,32215
2233,40129,12.3,56139
2234,40131,10,56465
2235,40133,24.7,35964
2236,40135,27.9,35592
2237,40137,15.5,42967
2238,40139,13.6,49780
2239,40141,23.8,35274
2240,40143,14.8,50507
2241,40145,9.8,58921
2242,40147,13.9,49056
2243,40149,13.9,47391
2244,40151,14.3,48831
2245,40153,12.3,56067
2246,41000,16.4,51088
2247,41001,20.6,38966
2248,41003,18.9,54089
2249,41005,9.5,65555
2250,41007,15.4,45132
2251,41009,12,57517
2252,41011,19.8,39956
2253,41013,18.3,38155
2254,41015,17.1,40524
2255,41017,13.2,52387
2256,41019,19.9,41504
2257,41021,11.7,51978
2258,41023,16.8,41304
