,County FIPS Code,"Poverty Percent, All Ages",Median Household Income
2258,41023,15.3,46329
2259,41025,15.7,42883
2260,41027,10.6,63951
2261,41029,14.3,51364
2262,41031,17.2,49616
2263,41033,17.8,43492
2264,41035,19.2,41875
2265,41037,18.9,43627
2266,41039,16.6,50711
2267,41041,16.2,45435
2268,41043,14.3,51888
2269,41045,22.2,41786
2270,41047,15.2,56148
2271,41049,14.2,51673
2272,41051,14.4,63587
2273,41053,14.7,56917
2274,41055,12.2,56096
2275,41057,13.9,48470
2276,41059,15.6,51586
2277,41061,13.3,46753
2278,41063,13.5,47822
2279,41065,13.8,49735
2280,41067,8,80845
2281,41069,20.6,40047
2282,41071,11,62759
2283,42000,12.5,59165
2284,42001,8.2,62997
2285,42003,11.2,58547
2286,42005,12.9,46227
2287,42007,11.1,54739
2288,42009,12.3,47760
2289,42011,11.7,61022
2290,42013,14.5,46072
2291,42015,13.3,47457
2292,42017,6.1,84784
2293,42019,8.4,68709
2294,42021,15,46007
2295,42023,15.1,41335
2296,42025,12.5,51395
2297,42027,17.2,56366
2298,42029,6.3,96803
2299,42031,16.1,45657
2300,42033,15,47818
2301,42035,16.2,45036
2302,42037,13.5,51302
2303,42039,14.6,49044
2304,42041,7.3,69222
2305,42043,12.1,61229
2306,42045,9.8,73637
2307,42047,9.9,51711
2308,42049,15.7,50419
2309,42051,17.9,42892
2310,42053,22,40564
2311,42055,9.7,60077
2312,42057,12.6,50716
2313,42059,14.7,48590
2314,42061,14.9,49655
2315,42063,14.7,46084
2316,42065,14.2,43911
2317,42067,12.2,48334
2318,42069,14.3,49082
2319,42071,9.9,63402
2320,42073,13.3,48666
2321,42075,10.8,57389
2322,42077,12.4,60706
2323,42079,13.8,50982
2324,42081,12.9,50292
2325,42083,17.3,45031
2326,42085,12.4,46851
2327,42087,12.7,50449
2328,42089,9.3,61296
2329,42091,5.8,87338
2330,42093,9.9,62595
2331,42095,10,65872
2332,42097,14.3,45352
2333,42099,9.5,61225
2334,42101,25.3,40193
2335,42103,9.1,67317
2336,42105,16.5,41309
2337,42107,12.1,49360
2338,42109,11.3,54336
2339,42111,12.6,47950
2340,42113,13.9,43800
2341,42115,13.1,50612
2342,42117,15.1,47500
2343,42119,12.2,58310
2344,42121,14.2,47593
2345,42123,13.9,49788
2346,42125,9.4,60332
2347,42127,12.9,49985
2348,42129,9.9,60308
2349,42131,11.9,55820
2350,42133,9.4,63493
2351,44000,12.3,62923
2352,44001,7.7,72614
2353,44003,8.5,72765
2354,44005,9,77186
2355,44007,14.7,55848
2356,44009,8.9,78599
2357,45000,15.4,50675
2358,45001,20.3,41118
2359,45003,14.8,51583
2360,45005,36.7,28135
2361,45007,14.4,48846
2362,45009,26.5,32693
2363,45011,27.7,36568
2364,45013,10.7,60319
2365,45015,11.7,57399
2366,45017,18.2,45149
2367,45019,13.3,60144
2368,45021,20.2,34962
2369,45023,19.3,40850
2370,45025,22.1,38881
2371,45027,23.2,36647
2372,45029,22.4,36139
2373,45031,21.9,38886
2374,45033,29.8,32229
2375,45035,10,63269
2376,45037,17.3,48059
2377,45039,19.3,40285
2378,45041,18.6,43727
2379,45043,17.1,48373
2380,45045,12.4,56311
2381,45047,18.3,42740
2382,45049,25.1,36834
2383,45051,16.1,45979
2384,45053,19.9,40960
2385,45055,14.4,50627
2386,45057,13.6,57667
2387,45059,21.9,41695
2388,45061,25.8,33756
2389,45063,11.7,60329
2390,45065,18.5,44644
2391,45067,27.5,31438
2392,45069,28,33412
2393,45071,19,42538
2394,45073,16,51087
2395,45075,24.4,36358
2396,45077,15.3,48133
2397,45079,16.9,52187
2398,45081,18,44487
2399,45083,13.7,51035
2400,45085,19.1,44375
2401,45087,18,41327
2402,45089,26.8,32421
2403,45091,11.2,62620
2404,46000,12.8,56871
2405,46003,10.9,49406
2406,46005,15.7,45878
2407,46007,34.9,35529
2408,46009,13.1,48110
2409,46011,13,56947
2410,46013,10.9,55572
2411,46015,14.3,50165
2412,46017,43.3,22679
2413,46019,13.7,44135
2414,46021,9.8,49459
2415,46023,24.9,42196
2416,46025,11.4,48207
2417,46027,20.2,44943
2418,46029,11.2,56913
2419,46031,42.4,30446
2420,46033,11.3,56894
2421,46035,12.8,52171
2422,46037,15.7,48656
2423,46039,9.2,55326
2424,46041,34.9,37621
2425,46043,12.1,50666
2426,46045,10.7,56083
2427,46047,14,45273
2428,46049,14.2,47700
2429,46051,10,58575
2430,46053,16.5,38420
2431,46055,12,46694
2432,46057,9,61935
2433,46059,10.5,51252
2434,46061,9.2,62790
2435,46063,10.9,53035
2436,46065,10.3,63049
2437,46067,11.5,53170
2438,46069,10.2,50134
2439,46071,36.2,32023
2440,46073,12.9,45021
2441,46075,13.7,41679
2442,46077,10.3,54274
2443,46079,10.1,59743
2444,46081,13.6,52141
2445,46083,3.5,89458
2446,46085,22.2,43798
2447,46087,9.4,58271
2448,46089,15.6,40867
2449,46091,12.1,58651
2450,46093,9.1,59563
2451,46095,38,32358
2452,46097,12,51405
2453,46099,9,61182
2454,46101,10.7,57740
2455,46102,41.5,34411
2456,46103,12.9,55104
2457,46105,12.8,46997
2458,46107,9.4,53386
2459,46109,17.6,44020
2460,46111,13.5,48923
2461,46115,10.3,50965
2462,46117,7.6,66343
2463,46119,8.3,55421
2464,46121,50.4,29046
2465,46123,19,42724
2466,46125,10.2,56203
2467,46127,6.1,82100
2468,46129,12.3,46550
2469,46135,11.4,55907
2470,46137,56.7,29985
2471,47000,15,51319
2472,47001,15.3,48679
2473,47003,16.8,50904
2474,47005,18.8,36034
2475,47007,23.1,38261
2476,47009,12.1,51391
2477,47011,16.9,48663
2478,47013,19.2,40866
2479,47015,15,51795
2480,47017,19.5,41492
2481,47019,20.7,39725
2482,47021,11,59103
2483,47023,16.9,45261
2484,47025,22.5,37886
2485,47027,24.8,34035
2486,47029,23,35788
2487,47031,14.9,48188
2488,47033,17.7,40480
2489,47035,14.1,45118
2490,47037,14.6,58264
2491,47039,19.4,38988
2492,47041,17.1,42080
2493,47043,11.3,49518
2494,47045,17.3,44549
2495,47047,13.9,60112
2496,47049,23.4,32895
2497,47051,14.9,49596
2498,47053,16.4,42859
2499,47055,15.2,47838
2500,47057,18.3,43190
2501,47059,17.7,40145
2502,47061,23,34454
2503,47063,16.7,44181
2504,47065,12.5,52096
2505,47067,28.4,29689
2506,47069,23,38426
2507,47071,18.7,39318
2508,47073,16.7,41397
2509,47075,20.6,34556
2510,47077,15.2,43806
2511,47079,18.3,41756
2512,47081,17,42824
2513,47083,15.7,42018
2514,47085,13.6,45866
2515,47087,18,36815
2516,47089,14.1,45556
2517,47091,24.3,36331
2518,47093,13.9,55299
2519,47095,39.9,31144
2520,47097,20.8,38718
2521,47099,15.6,41505
2522,47101,17.5,37959
2523,47103,13,49295
2524,47105,12.6,57641
2525,47107,22.4,39860
2526,47109,17.1,39407
2527,47111,17.2,41266
2528,47113,17.5,46424
2529,47115,15.7,47331
2530,47117,11.7,52415
2531,47119,10.4,56999
2532,47121,17.4,45695
2533,47123,17.6,43749
2534,47125,12.8,57431
2535,47127,9.9,55448
2536,47129,20.3,40667
2537,47131,20.7,38160
2538,47133,17.8,37154
2539,47135,21.1,37135
2540,47137,16.9,39858
2541,47139,15.7,41191
2542,47141,19,42437
2543,47143,16,43426
2544,47145,15.2,48391
2545,47147,11.6,59771
2546,47149,10.1,68082
2547,47151,22.8,34828
2548,47153,16.7,45100
2549,47155,12.6,48482
2550,47157,18.9,49563
2551,47159,13,47653
2552,47161,16.1,48175
2553,47163,15.7,45224
2554,47165,8.8,65174
2555,47167,14,56511
2556,47169,17.5,49711
2557,47171,16.4,41188
2558,47173,19,40357
2559,47175,17.5,38478
2560,47177,21.6,37692
2561,47179,14.9,43194
2562,47181,21.2,36612
2563,47183,22.1,39424
2564,47185,16,39642
2565,47187,3.9,111427
2566,47189,8.4,70674
2567,48000,14.7,59195
2568,48001,18.8,42412
2569,48003,13,63451
2570,48005,20,45318
2571,48007,18.1,46970
2572,48009,10.1,58311
2573,48011,10.6,55337
2574,48013,16.9,48636
2575,48015,10.7,61111
2576,48017,17.2,42045
2577,48019,11.9,55578
2578,48021,11.5,62992
2579,48023,17.7,37013
2580,48025,26.6,41392
2581,48027,13.8,52164
2582,48029,15.6,54163
2583,48031,10.6,62115
2584,48033,11,59039
2585,48035,16,49139
2586,48037,15.9,49153
2587,48039,9,80840
2588,48041,23.9,46083
2589,48043,14,44617
2590,48045,15.3,42678
2591,48047,35,28106
2592,48049,16.8,41538
2593,48051,16.6,47409
2594,48053,10.4,59009
2595,48055,14.5,51895
2596,48057,16.3,55240
2597,48059,14,45843
2598,48061,27.7,36624
2599,48063,20.3,41932
2600,48065,8.5,60668
2601,48067,19,40104
2602,48069,17.2,41746
2603,48071,9.5,81018
2604,48073,17.2,47147
2605,48075,20.3,40925
2606,48077,11.8,53438
2607,48079,24.8,40796
2608,48081,13.3,42314
2609,48083,25.2,35596
2610,48085,5.9,95394
2611,48087,18,39809
2612,48089,14.9,49100
2613,48091,8.9,72562
2614,48093,15,46161
2615,48095,15.4,42723
2616,48097,13,57382
2617,48099,13.6,51486
2618,48101,21.2,36201
2619,48103,11.7,56356
2620,48105,16.8,44991
2621,48107,22.3,36942
2622,48109,22.1,37825
2623,48111,11.5,47838
2624,48113,14.8,56732
2625,48115,21.7,42127
2626,48117,17.7,42698
2627,48119,17.5,41644
2628,48121,7.1,86462
2629,48123,18.8,47657
2630,48125,21.2,38702
2631,48127,31.2,35696
2632,48129,19.9,41867
2633,48131,28.6,33495
2634,48133,16.8,39620
2635,48135,13.5,54422
2636,48137,22.6,35164
2637,48139,8.5,71512
2638,48141,21,44120
2639,48143,15.8,48230
2640,48145,27.6,35988
2641,48147,12.9,50598
2642,48149,10.8,56320
2643,48151,14.7,47292
2644,48153,20.2,41390
2645,48155,18,35007
2646,48157,8,91661
2647,48159,14.8,44358
2648,48161,16.1,47616
2649,48163,27.9,37853
2650,48165,15,52138
2651,48167,12,69674
2652,48169,25.3,46587
2653,48171,10.9,58412
2654,48173,9.4,78088
2655,48175,15.2,52403
2656,48177,16.7,45052
2657,48179,17,46599
2658,48181,13.4,54431
2659,48183,16.5,47208
2660,48185,18,48023
2661,48187,9.3,66886
2662,48189,19.9,43570
2663,48191,24,32980
2664,48193,16.1,44230
2665,48195,11.9,55761
2666,48197,18,39022
2667,48199,12.7,58829
2668,48201,15.9,58664
2669,48203,17.3,50584
2670,48205,8.9,69000
2671,48207,20.6,35075
2672,48209,12.2,66525
2673,48211,10,64338
2674,48213,17.2,44500
2675,48215,29.5,36978
2676,48217,14.9,47162
2677,48219,16.2,48449
2678,48221,10.6,64687
2679,48223,13.7,44925
2680,48225,22.3,37723
2681,48227,18.1,46899
2682,48229,18.3,39683
2683,48231,16.9,53421
2684,48233,12.9,53465
2685,48235,9.3,63827
2686,48237,17.4,47824
2687,48239,16,49350
2688,48241,20,43368
2689,48243,12.8,38537
2690,48245,18.6,47852
2691,48247,27.3,32319
2692,48249,23.7,40681
2693,48251,10.4,61813
2694,48253,20.9,44132
2695,48255,22.1,48708
2696,48257,9.3,65942
2697,48259,7.3,89637
2698,48261,15.2,38031
2699,48263,13.3,45330
2700,48265,13.3,49748
2701,48267,18.6,41081
2702,48269,13.9,56346
2703,48271,20.1,42650
2704,48273,25.5,41257
2705,48275,20.6,37749
2706,48277,16.2,47212
2707,48279,20,41099
2708,48281,13.2,55759
2709,48283,29.2,41518
2710,48285,12.1,51191
2711,48287,12.7,54164
2712,48289,16.1,43189
2713,48291,15.5,50420
2714,48293,19.1,41434
2715,48295,13.4,54091
2716,48297,17.4,50430
2717,48299,12.9,51078
2718,48301,9.7,65203
2719,48303,18.9,47460
2720,48305,18.1,44567
2721,48307,19.4,40157
2722,48309,17.3,47306
2723,48311,11.6,68133
2724,48313,18.3,42058
2725,48315,22.8,36936
2726,48317,13.3,59907
2727,48319,12.5,47213
2728,48321,18,46801
2729,48323,27,33507
2730,48325,14.7,56173
2731,48327,20.6,34033
2732,48329,10.7,76307
2733,48331,19.3,44855
2734,48333,15.8,42463
2735,48335,20.6,41512
2736,48337,15.3,47590
2737,48339,8.9,77149
2738,48341,11.7,51444
2739,48343,18.4,39627
2740,48345,17.7,36782
2741,48347,23.9,42367
2742,48349,16.9,41944
2743,48351,20.8,41736
2744,48353,19.3,42662
2745,48355,16.1,51910
2746,48357,12.3,58962
2747,48359,12.8,55451
2748,48361,13.7,57257
2749,48363,16.8,45869
2750,48365,15,48971
2751,48367,8,74076
2752,48369,13.3,48189
2753,48371,20.6,44352
2754,48373,18,44596
2755,48375,18.5,43778
2756,48377,23.4,29761
2757,48379,17,43403
2758,48381,8.8,63077
2759,48383,11.4,58168
2760,48385,18.2,36146
2761,48387,19.5,35643
2762,48389,25.1,40694
2763,48391,16.9,42898
2764,48393,7,67688
2765,48395,17.4,44355
2766,48397,5.3,98442
2767,48399,17.3,41830
2768,48401,15.2,49872
2769,48403,20.2,37770
2770,48405,21.6,39133
2771,48407,18.2,44707
2772,48409,19,50752
2773,48411,17.1,43112
2774,48413,16.2,45821
2775,48415,17.2,51772
2776,48417,14.2,61155
2777,48419,20.8,39745
2778,48421,12.5,49349
2779,48423,15.6,54044
2780,48425,10.4,62803
2781,48427,32,28377
2782,48429,19.5,41977
2783,48431,12.2,55690
2784,48433,15.3,43702
2785,48435,14.3,57986
2786,48437,19.9,41264
2787,48439,11.6,65021
2788,48441,15.2,50338
2789,48443,19.3,39033
2790,48445,21.5,40899
2791,48447,15.4,38162
2792,48449,16.3,47097
2793,48451,13.5,49462
2794,48453,11.5,72785
2795,48455,21,34741
2796,48457,19.6,43394
2797,48459,16.4,47517
2798,48461,14,56448
2799,48463,20.5,39610
2800,48465,21.4,41441
2801,48467,13.1,50308
2802,48469,15.7,52161
2803,48471,23.1,42304
2804,48473,15.5,55224
2805,48475,15.1,53242
2806,48477,12.9,51276
2807,48479,27.3,41979
2808,48481,16,46194
2809,48483,14.5,45356
2810,48485,16.8,44593
2811,48487,16.4,40353
2812,48489,35,30392
2813,48491,6.1,82131
2814,48493,9.1,70829
2815,48495,14.7,51965
2816,48497,11.1,60675
2817,48499,15.2,49739
2818,48501,12,58363
2819,48503,15.8,44909
2820,48505,30,32172
2821,48507,31.6,28867
2822,49000,9.7,68395
2823,49001,9.2,51187
2824,49003,7.9,63624
2825,49005,15,55036
2826,49007,15.3,47627
2827,49009,6.7,55521
2828,49011,5.4,80433
2829,49013,13.3,60569
2830,49015,13.2,52877
2831,49017,9.9,50945
2832,49019,10.8,48920
2833,49021,15.6,48168
2834,49023,10.2,60078
2835,49025,10.9,49982
2836,49027,12.4,56215
2837,49029,4.1,96201
2838,49031,16.7,41334
2839,49033,9.2,58807
2840,49035,9.2,71396
2841,49037,25.9,43962
2842,49039,14.2,52251
2843,49041,12.4,52668
2844,49043,4.9,100879
2845,49045,6.8,72198
2846,49047,12.7,57355
2847,49049,10.5,70461
2848,49051,5.2,83344
2849,49053,11.2,55518
2850,49055,13.7,43805
2851,49057,10.8,62937
2852,50000,10.8,58271
2853,50001,8.3,59467
2854,50003,12.3,52770
2855,50005,15,46299
2856,50007,10.8,65851
2857,50009,14.6,40288
2858,50011,8.9,60670
2859,50013,8.2,61971
2860,50015,11.8,56965
2861,50017,10.4,56138
2862,50019,15.2,44070
2863,50021,10.8,53492
2864,50023,9.4,62203
2865,50025,11.6,47827
2866,50027,9.9,58403
2867,51000,10.7,71518
2868,51001,17.8,44038
2869,51003,7.9,77591
2870,51005,14.5,49655
2871,51007,11.4,54979
2872,51009,12.7,48980
2873,51011,11.9,50148
2874,51013,5.7,114705
2875,51015,8.9,58368
2876,51017,10.1,48753
2877,51019,9,65172
2878,51021,13.7,45564
2879,51023,6.4,70388
2880,51025,21.5,42569
2881,51027,27.9,32993
2882,51029,17.5,41763
2883,51031,11.3,50849
2884,51033,9.6,62207
2885,51035,16.8,42262
2886,51036,12,54504
2887,51037,17.4,40864
2888,51041,6.7,80573
2889,51043,6.7,76359
2890,51045,11.7,50210
2891,51047,9.9,69318
2892,51049,15.3,44699
2893,51051,25,33383
2894,51053,10.1,57284
2895,51057,13.6,50112
2896,51059,6.7,117989
2897,51061,5.7,96835
2898,51063,12.4,48341
2899,51065,6.7,71863
2900,51067,13.3,51031
2901,51069,6.7,72139
2902,51071,11.4,52808
2903,51073,9.8,63902
2904,51075,6.1,100686
2905,51077,19.1,37247
2906,51079,8.3,65394
2907,51081,23.9,47097
2908,51083,17.9,42552
2909,51085,5.4,89723
2910,51087,9.5,67434
2911,51089,16.2,41206
2912,51091,12.5,43939
2913,51093,8.5,70842
2914,51095,6.8,88149
2915,51097,12.3,51055
2916,51099,6.8,86878
2917,51101,6.8,69806
2918,51103,12.9,50793
2919,51105,28.2,32152
2920,51107,3,136191
2921,51109,10.8,60641
2922,51111,20.5,36591
2923,51113,11.3,58680
2924,51115,9.7,59296
2925,51117,17.5,42275
2926,51119,13.6,51534
2927,51121,23,54297
2928,51125,13.2,53965
2929,51127,5.5,89682
2930,51131,18.6,41160
2931,51133,14.4,53381
2932,51135,22.1,40911
2933,51137,9.1,62707
2934,51139,15.4,45691
2935,51141,14.5,40421
2936,51143,12.6,47411
2937,51145,5.4,87756
2938,51147,23.4,43761
2939,51149,10.7,68884
2940,51153,6.1,100431
2941,51155,14.8,48743
2942,51157,8.9,68166
2943,51159,18.4,48355
2944,51161,7.3,65171
2945,51163,12.6,53606
2946,51165,8.4,59492
2947,51167,20.2,39219
2948,51169,17.6,39640
2949,51171,9.5,56733
2950,51173,17.7,42008
2951,51175,14.7,49512
2952,51177,6.9,85743
2953,51179,4.6,111184
2954,51181,12.8,49064
2955,51183,22.4,41594
2956,51185,18.1,38855
2957,51187,9.3,63785
2958,51191,13.9,49866
2959,51193,15.5,50046
2960,51195,23.3,37460
2961,51197,13.8,46795
2962,51199,5,85292
2963,51510,10.1,99959
2964,51520,19.3,38232
2965,51530,14,42924
2966,51540,20.3,54034
2967,51550,9.3,75529
2968,51570,9.8,53769
2969,51580,15.9,38000
2970,51590,24.4,33626
2971,51595,23.4,35770
2972,51600,7.7,99662
2973,51610,3.4,123923
2974,51620,20.8,37117
2975,51630,14.1,56580
2976,51640,21.5,33391
2977,51650,15.5,52894
2978,51660,23.3,44688
2979,51670,19.9,40209
2980,51678,24.5,47749
2981,51680,18.8,44122
2982,51683,8.7,75621
2983,51685,7.1,80482
2984,51690,22.5,34463
2985,51700,17.2,49635
2986,51710,20.9,48218
2987,51720,22.3,33442
2988,51730,21.8,36038
2989,51735,5,99089
2990,51740,18.5,48532
2991,51750,28.6,40941
2992,51760,24,46073
2993,51770,19.3,43135
2994,51775,10.8,54989
2995,51790,13.1,51551
2996,51800,11.3,68961
2997,51810,8.3,72126
2998,51820,14.9,44008
2999,51830,22.5,53737
3000,51840,12.6,49588
3001,53000,11,70942
3002,53001,15.8,48056
3003,53003,12.9,50777
3004,53005,12,64717
3005,53007,13.3,57284
3006,53009,16.4,49070
3007,53011,10.2,74243
3008,53013,13.5,50322
3009,53015,16.4,50617
3010,53017,13.4,54580
3011,53019,17.3,43665
3012,53021,13.4,61285
3013,53023,14,52682
3014,53025,14.7,55807
3015,53027,18.3,47619
3016,53029,9.2,63529
3017,53031,12.7,53364
3018,53033,9.3,89519
3019,53035,8.3,72795
3020,53037,14.2,56393
3021,53039,14.5,55282
3022,53041,15,50086
3023,53043,12.6,53504
3024,53045,14.5,55030
3025,53047,20.4,44819
3026,53049,16.9,45526
3027,53051,16.3,48574
3028,53053,10.2,69027
3029,53055,10.3,59538
3030,53057,11.3,65505
3031,53059,12,59639
3032,53061,7.3,82405
3033,53063,14.1,53438
3034,53065,14.8,52136
3035,53067,10.5,71370
3036,53069,12.3,53694
3037,53071,13.6,54243
3038,53073,13,61026
3039,53075,21.4,44913
3040,53077,18.1,47573
3041,54000,18.5,43238
3042,54001,21.2,37255
3043,54003,11.8,59071
3044,54005,21.4,38584
3045,54007,22.5,37762
3046,54009,13.2,50775
3047,54011,26.1,38191
3048,54013,24.8,33527
3049,54015,27.3,34321
3050,54017,20.1,44370
3051,54019,22.3,38063
3052,54021,26.6,35429
3053,54023,14.5,41040
3054,54025,18.5,37902
3055,54027,16.9,47606
3056,54029,14.9,44623
3057,54031,14.4,44263
3058,54033,16.8,51711
3059,54035,17,45199
3060,54037,10.4,70203
3061,54039,18.1,43598
3062,54041,18.4,41908
3063,54043,25.7,36055
3064,54045,29.2,34925
3065,54047,31.7,26491
3066,54049,16.2,46514
3067,54051,19.1,41471
3068,54053,20.2,40314
3069,54055,21,36160
3070,54057,13.6,45144
3071,54059,31,30880
3072,54061,17.3,50621
3073,54063,16.5,44230
3074,54065,13,44448
3075,54067,20.1,37358
3076,54069,12.7,47818
3077,54071,15.3,41281
3078,54073,13.1,47118
3079,54075,18.9,35367
3080,54077,17.5,45215
3081,54079,10.4,59815
3082,54081,19.9,41286
3083,54083,19.6,37208
3084,54085,18.5,40636
3085,54087,21.2,37067
3086,54089,28.8,32375
3087,54091,16,45400
3088,54093,16.2,39539
3089,54095,16,43951
3090,54097,22.7,37896
3091,54099,20.4,39355
3092,54101,28.1,31446
3093,54103,20.6,41882
3094,54105,19.2,42330
3095,54107,18.2,44742
3096,54109,25.7,34603
3097,55000,11.3,59300
3098,55001,14.8,44767
3099,55003,15.1,43784
3100,55005,13.1,50940
3101,55007,12.3,51120
3102,55009,9.7,61240
3103,55011,9.4,55297
3104,55013,12.7,47727
3105,55015,5.4,72309
3106,55017,10.1,56678
3107,55019,11.8,49718
3108,55021,7.6,65931
3109,55023,12.4,47341
3110,55025,11.3,72385
3111,55027,8.6,57862
3112,55029,7.7,59956
3113,55031,11.6,53091
3114,55033,11.6,58902
3115,55035,14.5,55418
3116,55037,12.1,50284
3117,55039,8.6,61591
3118,55041,15.1,46137
3119,55043,13.6,51157
3120,55045,8,62456
3121,55047,10,52917
3122,55049,8.7,63476
3123,55051,15.1,41251
3124,55053,13.3,51131
3125,55055,8.5,58759
3126,55057,14.8,50931
3127,55059,11.4,61312
3128,55061,8,62107
3129,55063,12,57145
3130,55065,10.9,55586
3131,55067,14,46910
3132,55069,10.3,55564
3133,55071,9.2,55741
3134,55073,10,59302
3135,55075,13.3,47449
3136,55077,12.8,46901
3137,55078,27.6,36936
3138,55079,19.1,47795
3139,55081,11.4,55690
3140,55083,9,57860
3141,55085,9.4,56170
3142,55087,7.1,65945
3143,55089,4.9,85098
3144,55091,10.7,51544
3145,55093,7.8,69271
3146,55095,9.3,55180
3147,55097,11.9,53883
3148,55099,11.3,47302
3149,55101,10.9,61118
3150,55103,13.1,49092
3151,55105,12.1,55905
3152,55107,14.7,44780
3153,55109,4.5,82253
3154,55111,9.9,58372
3155,55113,17,47183
3156,55115,11.6,55546
3157,55117,7.8,59231
3158,55119,10.4,51038
3159,55121,8.8,56051
3160,55123,17,44444
3161,55125,13.9,44740
3162,55127,10.6,60675
3163,55129,12.8,48139
3164,55131,5.3,76551
3165,55133,4.8,82627
3166,55135,10.6,58474
3167,55137,12.2,47653
3168,55139,11.1,57529
3169,55141,10.7,53346
3170,56000,10.8,61279
3171,56001,19.5,44745
3172,56003,12.2,50380
3173,56005,9.4,78240
3174,56007,11.9,60634
3175,56009,9.2,65469
3176,56011,7.7,61664
3177,56013,16.2,50134
3178,56015,12.9,51023
3179,56017,12.1,47775
3180,56019,9.5,55412
3181,56021,9.7,61658
3182,56023,7.6,65137
3183,56025,11.1,61049
3184,56027,13.4,45768
3185,56029,9.4,57619
3186,56031,10.4,50775
3187,56033,9.1,54482
3188,56035,6.6,74811
3189,56037,10,75590
3190,56039,5.8,90145
3191,56041,10.2,67404
3192,56043,10.7,57989
3193,56045,10.6,56214
