FIPS,Deaths,Population,Crude_Rate
"18075",Suppressed,21310,Suppressed

"18077",Suppressed,32249,Suppressed

"18079",Suppressed,28196,Suppressed

"18081",Suppressed,141656,Suppressed

"18083",Suppressed,38500,Suppressed

"18085",Suppressed,77336,Suppressed

"18087",Suppressed,37382,Suppressed

"18089",16,495558,Unreliable

"18091",Suppressed,111374,Suppressed

"18093",Suppressed,46195,Suppressed

"18095",33,131235,25.1

"18097",51,911296,5.6

"18099",Suppressed,47050,Suppressed

"18101",Suppressed,10332,Suppressed

"18103",Suppressed,36611,Suppressed

"18105",Suppressed,139799,Suppressed

"18107",Suppressed,38441,Suppressed

"18109",Suppressed,69464,Suppressed

"18111",Suppressed,14161,Suppressed

"18113",Suppressed,47553,Suppressed

"18115",Suppressed,6065,Suppressed

"18117",Suppressed,19969,Suppressed

"18119",Suppressed,21499,Suppressed

"18121",Suppressed,17237,Suppressed

"18123",Suppressed,19354,Suppressed

"18125",Suppressed,12728,Suppressed

"18127",15,165537,Unreliable

"18129",Suppressed,25720,Suppressed

"18131",Suppressed,13363,Suppressed

"18133",Suppressed,37917,Suppressed

"18135",Suppressed,26105,Suppressed

"18137",Suppressed,28759,Suppressed

"18139",Suppressed,17287,Suppressed

"18141",15,266700,Unreliable

"18143",13,23987,Unreliable

"18145",Suppressed,44337,Suppressed

"18147",Suppressed,20961,Suppressed

"18149",Suppressed,23199,Suppressed

"18151",Suppressed,34028,Suppressed

"18153",Suppressed,21356,Suppressed

"18155",Suppressed,10569,Suppressed

"18157",Suppressed,174724,Suppressed

"18159",Suppressed,15788,Suppressed

"18161",Suppressed,7513,Suppressed

"18163",38,180305,21.1

"18165",Suppressed,16231,Suppressed

"18167",10,108182,Unreliable

"18169",Suppressed,32608,Suppressed

"18171",Suppressed,8431,Suppressed

"18173",Suppressed,60275,Suppressed

"18175",Suppressed,28147,Suppressed

"18177",Suppressed,68643,Suppressed

"18179",Suppressed,27734,Suppressed

"18181",Suppressed,24694,Suppressed

"18183",Suppressed,33392,Suppressed

"19001",Suppressed,7527,Suppressed

"19003",Suppressed,4004,Suppressed

"19005",Suppressed,14274,Suppressed

"19007",Suppressed,12797,Suppressed

"19009",Suppressed,6034,Suppressed

"19011",Suppressed,26092,Suppressed

"19013",Suppressed,131549,Suppressed

"19015",Suppressed,26255,Suppressed

"19017",Suppressed,24281,Suppressed

"19019",Suppressed,20923,Suppressed

"19021",Suppressed,20406,Suppressed

"19023",Suppressed,14939,Suppressed

"19025",Suppressed,9626,Suppressed

"19027",Suppressed,20861,Suppressed

"19029",Suppressed,13817,Suppressed

"19031",Suppressed,18400,Suppressed

"19033",Suppressed,43938,Suppressed

"19035",Suppressed,12069,Suppressed

"19037",Suppressed,12449,Suppressed

"19039",Suppressed,9356,Suppressed

"19041",Suppressed,16590,Suppressed

"19043",Suppressed,18014,Suppressed

"19045",Suppressed,49015,Suppressed

"19047",Suppressed,17277,Suppressed

"19049",Suppressed,69444,Suppressed

"19051",Suppressed,8787,Suppressed

"19053",Suppressed,8284,Suppressed

"19055",Suppressed,17658,Suppressed

"19057",Suppressed,40169,Suppressed

"19059",Suppressed,16899,Suppressed

"19061",Suppressed,94648,Suppressed

"19063",Suppressed,10104,Suppressed

"19065",Suppressed,20973,Suppressed

"19067",Suppressed,16070,Suppressed

"19069",Suppressed,10730,Suppressed

"19071",Suppressed,7367,Suppressed

"19073",Suppressed,9285,Suppressed

"19075",Suppressed,12459,Suppressed

"19077",Suppressed,10901,Suppressed

"19079",Suppressed,15538,Suppressed

"19081",Suppressed,11287,Suppressed

"19083",Suppressed,17426,Suppressed

"19085",Suppressed,14828,Suppressed

"19087",Suppressed,20284,Suppressed

"19089",Suppressed,9565,Suppressed

"19091",Suppressed,9802,Suppressed

"19093",Suppressed,7086,Suppressed

"19095",Suppressed,16320,Suppressed

"19097",Suppressed,19796,Suppressed

"19099",Suppressed,36547,Suppressed

"19101",Suppressed,16815,Suppressed

"19103",Suppressed,133038,Suppressed

"19105",Suppressed,20608,Suppressed

"19107",Suppressed,10378,Suppressed

"19109",Suppressed,15396,Suppressed

"19111",Suppressed,35621,Suppressed

"19113",13,213875,Unreliable

"19115",Suppressed,11369,Suppressed

"19117",Suppressed,8847,Suppressed

"19119",Suppressed,11670,Suppressed

"19121",Suppressed,15779,Suppressed

"19123",Suppressed,22530,Suppressed

"19125",Suppressed,33335,Suppressed

"19127",Suppressed,40980,Suppressed

"19129",Suppressed,14992,Suppressed

"19131",Suppressed,10783,Suppressed

"19133",Suppressed,9239,Suppressed

"19135",Suppressed,8056,Suppressed

"19137",Suppressed,10640,Suppressed

"19139",Suppressed,42815,Suppressed

"19141",Suppressed,14210,Suppressed

"19143",Suppressed,6357,Suppressed

"19145",Suppressed,15987,Suppressed

"19147",Suppressed,9419,Suppressed

"19149",Suppressed,24896,Suppressed

"19151",Suppressed,7180,Suppressed

"19153",44,437399,10.1

"19155",Suppressed,93518,Suppressed

"19157",Suppressed,18804,Suppressed

"19159",Suppressed,5119,Suppressed

"19161",Suppressed,10241,Suppressed

"19163",17,167095,Unreliable

"19165",Suppressed,12039,Suppressed

"19167",Suppressed,33900,Suppressed

"19169",Suppressed,89663,Suppressed

"19171",Suppressed,17695,Suppressed

"19173",Suppressed,6305,Suppressed

"19175",Suppressed,12545,Suppressed

"19177",Suppressed,7510,Suppressed

"19179",Suppressed,35421,Suppressed

"19181",Suppressed,46732,Suppressed

"19183",Suppressed,21855,Suppressed

"19185",Suppressed,6309,Suppressed

"19187",Suppressed,37660,Suppressed

"19189",Suppressed,10789,Suppressed

"19191",Suppressed,21024,Suppressed

"19193",Suppressed,102509,Suppressed

"19195",Suppressed,7544,Suppressed

"19197",Suppressed,13068,Suppressed

"20001",Suppressed,13331,Suppressed

"20003",Suppressed,8070,Suppressed

"20005",Suppressed,16793,Suppressed

"20007",Suppressed,4888,Suppressed

"20009",Suppressed,27841,Suppressed

"20011",Suppressed,14985,Suppressed

"20013",Suppressed,10010,Suppressed

"20015",Suppressed,65817,Suppressed

"20017",Suppressed,2817,Suppressed

"20019",Suppressed,3584,Suppressed

"20021",Suppressed,21385,Suppressed

"20023",Suppressed,2718,Suppressed

"20025",Suppressed,2143,Suppressed

"20027",Suppressed,8573,Suppressed

"20029",Suppressed,9365,Suppressed

"20031",Suppressed,8533,Suppressed

"20033",Suppressed,1884,Suppressed

"20035",Suppressed,36272,Suppressed

"20037",Suppressed,39220,Suppressed

"20039",Suppressed,2915,Suppressed

"20041",Suppressed,19739,Suppressed

"20043",Suppressed,7945,Suppressed

"20045",Suppressed,112211,Suppressed

"20047",Suppressed,3020,Suppressed

"20049",Suppressed,2811,Suppressed

"20051",Suppressed,28742,Suppressed

"20053",Suppressed,6483,Suppressed

"20055",Suppressed,37083,Suppressed

"20057",Suppressed,34568,Suppressed

"20059",Suppressed,25931,Suppressed

"20061",Suppressed,35323,Suppressed

"20063",Suppressed,2697,Suppressed

"20065",Suppressed,2641,Suppressed

"20067",Suppressed,7964,Suppressed

"20069",Suppressed,6113,Suppressed

"20071",Suppressed,1258,Suppressed

"20073",Suppressed,6644,Suppressed

"20075",Suppressed,2666,Suppressed

"20077",Suppressed,5993,Suppressed

"20079",Suppressed,34846,Suppressed

"20081",Suppressed,4285,Suppressed

"20083",Suppressed,1966,Suppressed

"20085",Suppressed,13433,Suppressed

"20087",Suppressed,18941,Suppressed

"20089",Suppressed,3096,Suppressed

"20091",26,552991,4.7

"20093",Suppressed,3987,Suppressed

"20095",Suppressed,7853,Suppressed

"20097",Suppressed,2549,Suppressed

"20099",Suppressed,21511,Suppressed

"20101",Suppressed,1749,Suppressed

"20103",10,77176,Unreliable

"20105",Suppressed,3215,Suppressed

"20107",Suppressed,9612,Suppressed

"20109",Suppressed,2783,Suppressed

"20111",Suppressed,33764,Suppressed

"20113",Suppressed,29241,Suppressed

"20115",Suppressed,12538,Suppressed

"20117",Suppressed,10005,Suppressed

"20119",Suppressed,4531,Suppressed

"20121",Suppressed,32715,Suppressed

"20123",Suppressed,6295,Suppressed

"20125",Suppressed,34911,Suppressed

"20127",Suppressed,5888,Suppressed

"20129",Suppressed,3198,Suppressed

"20131",Suppressed,10113,Suppressed

"20133",Suppressed,16449,Suppressed

"20135",Suppressed,3120,Suppressed

"20137",Suppressed,5635,Suppressed

"20139",Suppressed,16306,Suppressed

"20141",Suppressed,3847,Suppressed

"20143",Suppressed,6119,Suppressed

"20145",Suppressed,7011,Suppressed

"20147",Suppressed,5555,Suppressed

"20149",Suppressed,21920,Suppressed

"20151",Suppressed,9676,Suppressed

"20153",Suppressed,2512,Suppressed

"20155",Suppressed,64607,Suppressed

"20157",Suppressed,4907,Suppressed

"20159",Suppressed,10076,Suppressed

"20161",Suppressed,72997,Suppressed

"20163",Suppressed,5182,Suppressed

"20165",Suppressed,3238,Suppressed

"20167",Suppressed,6956,Suppressed

"20169",Suppressed,55844,Suppressed

"20171",Suppressed,4910,Suppressed

"20173",17,501076,Unreliable

"20175",Suppressed,23328,Suppressed

"20177",Suppressed,178941,Suppressed

"20179",Suppressed,2552,Suppressed

"20181",Suppressed,6054,Suppressed

"20183",Suppressed,3834,Suppressed

"20185",Suppressed,4371,Suppressed

"20187",Suppressed,2250,Suppressed

"20189",Suppressed,5613,Suppressed

"20191",Suppressed,23787,Suppressed

"20193",Suppressed,7977,Suppressed

"20195",Suppressed,2930,Suppressed

"20197",Suppressed,7026,Suppressed

"20199",Suppressed,1527,Suppressed

"20201",Suppressed,5845,Suppressed

"20203",Suppressed,2276,Suppressed

"20205",Suppressed,9300,Suppressed

"20207",Suppressed,3292,Suppressed

"20209",Suppressed,158224,Suppressed

"21001",Suppressed,18686,Suppressed

"21003",Suppressed,20140,Suppressed

"21005",Suppressed,21644,Suppressed

"21007",Suppressed,8253,Suppressed

"21009",Suppressed,42269,Suppressed

"21011",Suppressed,11742,Suppressed

"21013",11,28725,Unreliable

"21015",11,121737,Unreliable

"21017",Suppressed,19998,Suppressed

"21019",12,49466,Unreliable

"21021",Suppressed,28550,Suppressed

"21023",Suppressed,8513,Suppressed

"21025",Suppressed,13842,Suppressed

"21027",Suppressed,20256,Suppressed

"21029",Suppressed,75109,Suppressed

"21031",Suppressed,12827,Suppressed

"21033",Suppressed,12973,Suppressed

"21035",Suppressed,37544,Suppressed

"21037",21,90940,23.1

"21039",Suppressed,5048,Suppressed

"21041",Suppressed,11013,Suppressed

"21043",Suppressed,27586,Suppressed

"21045",Suppressed,15909,Suppressed

"21047",Suppressed,73591,Suppressed

"21049",Suppressed,35537,Suppressed

"21051",23,21720,105.9

"21053",Suppressed,10201,Suppressed

"21055",Suppressed,9336,Suppressed

"21057",Suppressed,6832,Suppressed

"21059",Suppressed,97234,Suppressed

"21061",Suppressed,12090,Suppressed

"21063",Suppressed,7707,Suppressed

"21065",Suppressed,14666,Suppressed

"21067",39,301569,12.9

"21069",Suppressed,14512,Suppressed

"21071",31,39207,79.1

"21073",Suppressed,49393,Suppressed

"21075",Suppressed,6755,Suppressed

"21077",Suppressed,8612,Suppressed

"21079",Suppressed,16885,Suppressed

"21081",Suppressed,24816,Suppressed

"21083",Suppressed,37519,Suppressed

"21085",Suppressed,25957,Suppressed

"21087",Suppressed,11220,Suppressed

"21089",Suppressed,36865,Suppressed

"21091",Suppressed,8572,Suppressed

"21093",Suppressed,107456,Suppressed

"21095",Suppressed,29060,Suppressed

"21097",Suppressed,18777,Suppressed

"21099",Suppressed,18235,Suppressed

"21101",Suppressed,46406,Suppressed

"21103",Suppressed,15443,Suppressed

"21105",Suppressed,4784,Suppressed

"21107",Suppressed,46909,Suppressed

"21109",Suppressed,13443,Suppressed

"21111",74,746906,9.9

"21113",Suppressed,49046,Suppressed

"21115",15,23396,Unreliable

"21117",28,160406,17.5

"21119",Suppressed,16289,Suppressed

"21121",19,31888,Unreliable

"21123",Suppressed,14315,Suppressed

"21125",Suppressed,59355,Suppressed

"21127",Suppressed,16035,Suppressed

"21129",Suppressed,7817,Suppressed

"21131",Suppressed,11233,Suppressed

"21133",12,24446,Unreliable

"21135",Suppressed,13878,Suppressed

"21137",Suppressed,24731,Suppressed

"21139",Suppressed,9531,Suppressed

"21141",Suppressed,26792,Suppressed

"21143",Suppressed,8317,Suppressed

"21145",Suppressed,65864,Suppressed

"21147",Suppressed,18285,Suppressed

"21149",Suppressed,9527,Suppressed

"21151",13,84188,Unreliable

"21153",Suppressed,13216,Suppressed

"21155",Suppressed,19982,Suppressed

"21157",Suppressed,31308,Suppressed

"21159",Suppressed,12751,Suppressed

"21161",Suppressed,17653,Suppressed

"21163",Suppressed,29562,Suppressed

"21165",Suppressed,6317,Suppressed

"21167",Suppressed,21282,Suppressed

"21169",Suppressed,10073,Suppressed

"21171",Suppressed,10937,Suppressed

"21173",Suppressed,26743,Suppressed

"21175",Suppressed,13943,Suppressed

"21177",Suppressed,31272,Suppressed

"21179",Suppressed,43974,Suppressed

"21181",Suppressed,7071,Suppressed

"21183",Suppressed,24103,Suppressed

"21185",Suppressed,60642,Suppressed

"21187",Suppressed,10858,Suppressed

"21189",Suppressed,4820,Suppressed

"21191",Suppressed,14698,Suppressed

"21193",12,28751,Unreliable

"21195",24,64904,37.0

"21197",Suppressed,12651,Suppressed

"21199",Suppressed,63657,Suppressed

"21201",Suppressed,2229,Suppressed

"21203",Suppressed,17069,Suppressed

"21205",Suppressed,23582,Suppressed

"21207",Suppressed,17610,Suppressed

"21209",Suppressed,48149,Suppressed

"21211",Suppressed,43068,Suppressed

"21213",Suppressed,17378,Suppressed

"21215",Suppressed,17378,Suppressed

"21217",Suppressed,24731,Suppressed

"21219",Suppressed,12463,Suppressed

"21221",Suppressed,14305,Suppressed

"21223",Suppressed,8725,Suppressed

"21225",Suppressed,15067,Suppressed

"21227",Suppressed,115517,Suppressed

"21229",Suppressed,11846,Suppressed

"21231",Suppressed,20969,Suppressed

"21233",Suppressed,13668,Suppressed

"21235",Suppressed,35823,Suppressed

"21237",Suppressed,7342,Suppressed

"21239",Suppressed,24945,Suppressed

"22001",Suppressed,61982,Suppressed

"22003",Suppressed,25757,Suppressed

"22005",Suppressed,109985,Suppressed

"22007",Suppressed,23153,Suppressed

"22009",Suppressed,41895,Suppressed

"22011",Suppressed,36129,Suppressed

"22013",Suppressed,14335,Suppressed

"22015",Suppressed,119732,Suppressed

"22017",Suppressed,257051,Suppressed

"22019",Suppressed,194092,Suppressed

"22021",Suppressed,10057,Suppressed

"22023",Suppressed,6730,Suppressed

"22025",Suppressed,10325,Suppressed

"22027",Suppressed,16914,Suppressed

"22029",Suppressed,20876,Suppressed

"22031",Suppressed,26812,Suppressed

"22033",Suppressed,441438,Suppressed

"22035",Suppressed,7630,Suppressed

"22037",Suppressed,20117,Suppressed

"22039",Suppressed,33896,Suppressed

"22041",Suppressed,20785,Suppressed

"22043",Suppressed,22131,Suppressed

"22045",Suppressed,73400,Suppressed

"22047",Suppressed,33230,Suppressed

"22049",Suppressed,16323,Suppressed

"22051",25,432640,5.8

"22053",Suppressed,31694,Suppressed

"22055",Suppressed,224390,Suppressed

"22057",Suppressed,96666,Suppressed

"22059",Suppressed,14985,Suppressed

"22061",Suppressed,46856,Suppressed

"22063",Suppressed,130251,Suppressed

"22065",Suppressed,12004,Suppressed

"22067",Suppressed,27608,Suppressed

"22069",Suppressed,39442,Suppressed

"22071",Suppressed,360740,Suppressed

"22073",Suppressed,154919,Suppressed

"22075",Suppressed,23628,Suppressed

"22077",Suppressed,22703,Suppressed

"22079",Suppressed,132374,Suppressed

"22081",Suppressed,8890,Suppressed

"22083",Suppressed,20938,Suppressed

"22085",Suppressed,24526,Suppressed

"22087",Suppressed,39558,Suppressed

"22089",Suppressed,52517,Suppressed

"22091",Suppressed,10949,Suppressed

"22093",Suppressed,21784,Suppressed

"22095",Suppressed,45221,Suppressed

"22097",Suppressed,83552,Suppressed

"22099",Suppressed,52917,Suppressed

"22101",Suppressed,54210,Suppressed

"22103",41,236785,17.3

"22105",Suppressed,122571,Suppressed

"22107",Suppressed,5066,Suppressed

"22109",Suppressed,111917,Suppressed

"22111",Suppressed,22732,Suppressed

"22113",Suppressed,58276,Suppressed

"22115",Suppressed,52107,Suppressed

"22117",Suppressed,47139,Suppressed

"22119",Suppressed,41288,Suppressed

"22121",Suppressed,24109,Suppressed

"22123",Suppressed,11569,Suppressed

"22125",Suppressed,15460,Suppressed

"22127",Suppressed,15080,Suppressed

"23001",Suppressed,107398,Suppressed

"23003",Suppressed,71482,Suppressed

"23005",11,282401,Unreliable

"23007",Suppressed,30746,Suppressed

"23009",Suppressed,54578,Suppressed

"23011",11,121935,Unreliable

"23013",Suppressed,39708,Suppressed

"23015",Suppressed,34224,Suppressed

"23017",Suppressed,57695,Suppressed

"23019",13,153786,Unreliable

"23021",Suppressed,17419,Suppressed

"23023",Suppressed,35207,Suppressed

"23025",Suppressed,52028,Suppressed

"23027",Suppressed,38745,Suppressed

"23029",Suppressed,32637,Suppressed

"23031",11,198199,Unreliable

"24001",Suppressed,74692,Suppressed

"24003",Suppressed,544403,Suppressed

"24005",22,809941,2.7

"24009",Suppressed,89256,Suppressed

"24011",Suppressed,32985,Suppressed

"24013",Suppressed,167288,Suppressed

"24015",Suppressed,101694,Suppressed

"24017",Suppressed,149130,Suppressed

"24019",Suppressed,32640,Suppressed

"24021",Suppressed,236745,Suppressed

"24023",Suppressed,30051,Suppressed

"24025",11,246489,Unreliable

"24027",Suppressed,293142,Suppressed

"24029",Suppressed,20204,Suppressed

"24031",Suppressed,989794,Suppressed

"24033",Suppressed,871233,Suppressed

"24035",Suppressed,48354,Suppressed

"24037",Suppressed,107484,Suppressed

"24039",Suppressed,26339,Suppressed

"24041",Suppressed,38025,Suppressed

"24043",Suppressed,148203,Suppressed

"24045",Suppressed,99190,Suppressed

"24047",Suppressed,51514,Suppressed

"24510",16,619493,Unreliable

"25001",20,215769,9.3

"25003",10,130458,Unreliable

"25005",80,548922,14.6

"25007",Suppressed,16766,Suppressed

"25009",56,748930,7.5

"25011",Suppressed,71599,Suppressed

"25013",43,463783,9.3

"25015",10,157822,Unreliable

"25017",128,1518171,8.4

"25019",Suppressed,10142,Suppressed

"25021",61,675436,9.0

"25023",62,497579,12.5

"25025",79,730932,10.8

"25027",81,801227,10.1

"26001",Suppressed,10800,Suppressed

"26003",Suppressed,9513,Suppressed

"26005",Suppressed,111234,Suppressed

"26007",Suppressed,29386,Suppressed

"26009",Suppressed,23316,Suppressed

"26011",Suppressed,15649,Suppressed

"26013",Suppressed,8808,Suppressed

"26015",Suppressed,58820,Suppressed

"26017",Suppressed,107110,Suppressed

"26019",Suppressed,17443,Suppressed

"26021",Suppressed,156941,Suppressed

"26023",Suppressed,45197,Suppressed

"26025",Suppressed,135490,Suppressed

"26027",Suppressed,51988,Suppressed

"26029",Suppressed,25998,Suppressed

"26031",Suppressed,25918,Suppressed

"26033",Suppressed,38797,Suppressed

"26035",Suppressed,31033,Suppressed

"26037",Suppressed,75469,Suppressed

"26039",Suppressed,14014,Suppressed

"26041",Suppressed,37105,Suppressed

"26043",Suppressed,26185,Suppressed

"26045",Suppressed,108056,Suppressed

"26047",Suppressed,32848,Suppressed

"26049",71,422080,16.8

"26051",Suppressed,25851,Suppressed

"26053",Suppressed,16281,Suppressed

"26055",Suppressed,88349,Suppressed

"26057",Suppressed,42145,Suppressed

"26059",Suppressed,46514,Suppressed

"26061",Suppressed,36638,Suppressed

"26063",Suppressed,32675,Suppressed

"26065",30,281613,10.7

"26067",Suppressed,63979,Suppressed

"26069",Suppressed,25541,Suppressed

"26071",Suppressed,11796,Suppressed

"26073",Suppressed,70622,Suppressed

"26075",Suppressed,159748,Suppressed

"26077",21,252074,8.3

"26079",Suppressed,17160,Suppressed

"26081",40,608453,6.6

"26083",Suppressed,2173,Suppressed

"26085",Suppressed,11539,Suppressed

"26087",Suppressed,88082,Suppressed

"26089",Suppressed,21459,Suppressed

"26091",Suppressed,99440,Suppressed

"26093",11,181722,Unreliable

"26095",Suppressed,6584,Suppressed

"26097",Suppressed,11037,Suppressed

"26099",98,842145,11.6

"26101",Suppressed,24709,Suppressed

"26103",Suppressed,67694,Suppressed

"26105",Suppressed,28678,Suppressed

"26107",Suppressed,43300,Suppressed

"26109",Suppressed,23930,Suppressed

"26111",Suppressed,84063,Suppressed

"26113",Suppressed,14911,Suppressed

"26115",11,151560,Unreliable

"26117",Suppressed,63185,Suppressed

"26119",Suppressed,9653,Suppressed

"26121",21,171302,12.3

"26123",Suppressed,48352,Suppressed

"26125",Suppressed,1210145,Suppressed

"26127",Suppressed,26523,Suppressed

"26129",Suppressed,21570,Suppressed

"26131",Suppressed,6598,Suppressed

"26133",Suppressed,23510,Suppressed

"26135",Suppressed,8608,Suppressed

"26137",Suppressed,24078,Suppressed

"26139",Suppressed,266300,Suppressed

"26141",Suppressed,13155,Suppressed

"26143",Suppressed,24414,Suppressed

"26145",Suppressed,199088,Suppressed

"26147",15,161642,Unreliable

"26149",Suppressed,61136,Suppressed

"26151",Suppressed,42605,Suppressed

"26153",Suppressed,8490,Suppressed

"26155",11,69841,Unreliable

"26157",Suppressed,55422,Suppressed

"26159",Suppressed,76131,Suppressed

"26161",15,347962,Unreliable

"26163",116,1802096,6.4

"26165",Suppressed,32718,Suppressed

"27001",Suppressed,16220,Suppressed

"27003",30,333140,9.0

"27005",Suppressed,32778,Suppressed

"27007",Suppressed,45264,Suppressed

"27009",Suppressed,38671,Suppressed

"27011",Suppressed,5238,Suppressed

"27013",Suppressed,64384,Suppressed

"27015",Suppressed,25734,Suppressed

"27017",Suppressed,35455,Suppressed

"27019",Suppressed,92638,Suppressed

"27021",Suppressed,28390,Suppressed

"27023",Suppressed,12319,Suppressed

"27025",Suppressed,53916,Suppressed

"27027",Suppressed,59803,Suppressed

"27029",Suppressed,8774,Suppressed

"27031",Suppressed,5218,Suppressed

"27033",Suppressed,11686,Suppressed

"27035",Suppressed,62763,Suppressed

"27037",25,402006,6.2

"27039",Suppressed,20243,Suppressed

"27041",Suppressed,36172,Suppressed

"27043",Suppressed,14508,Suppressed

"27045",Suppressed,20876,Suppressed

"27047",Suppressed,31172,Suppressed

"27049",Suppressed,46217,Suppressed

"27051",Suppressed,5989,Suppressed

"27053",71,1168431,6.1

"27055",Suppressed,18916,Suppressed

"27057",Suppressed,20303,Suppressed

"27059",Suppressed,38283,Suppressed

"27061",Suppressed,45034,Suppressed

"27063",Suppressed,10202,Suppressed

"27065",Suppressed,16169,Suppressed

"27067",Suppressed,42173,Suppressed

"27069",Suppressed,4515,Suppressed

"27071",Suppressed,13213,Suppressed

"27073",Suppressed,7193,Suppressed

"27075",Suppressed,10824,Suppressed

"27077",Suppressed,4007,Suppressed

"27079",Suppressed,27656,Suppressed

"27081",Suppressed,5820,Suppressed

"27083",Suppressed,25891,Suppressed

"27085",Suppressed,36432,Suppressed

"27087",Suppressed,5456,Suppressed

"27089",Suppressed,9481,Suppressed

"27091",Suppressed,20689,Suppressed

"27093",Suppressed,23265,Suppressed

"27095",Suppressed,25979,Suppressed

"27097",Suppressed,33229,Suppressed

"27099",Suppressed,39349,Suppressed

"27101",Suppressed,8630,Suppressed

"27103",Suppressed,32820,Suppressed

"27105",Suppressed,21397,Suppressed

"27107",Suppressed,6869,Suppressed

"27109",Suppressed,145769,Suppressed

"27111",Suppressed,57252,Suppressed

"27113",Suppressed,14072,Suppressed

"27115",Suppressed,29604,Suppressed

"27117",Suppressed,9501,Suppressed

"27119",Suppressed,31456,Suppressed

"27121",Suppressed,10894,Suppressed

"27123",25,514696,4.9

"27125",Suppressed,4105,Suppressed

"27127",Suppressed,15972,Suppressed

"27129",Suppressed,15500,Suppressed

"27131",Suppressed,64409,Suppressed

"27133",Suppressed,9614,Suppressed

"27135",Suppressed,15540,Suppressed

"27137",13,200255,Unreliable

"27139",Suppressed,132556,Suppressed

"27141",Suppressed,89319,Suppressed

"27143",Suppressed,15169,Suppressed

"27145",Suppressed,151343,Suppressed

"27147",Suppressed,36534,Suppressed

"27149",Suppressed,9685,Suppressed

"27151",Suppressed,9640,Suppressed

"27153",Suppressed,24836,Suppressed

"27155",Suppressed,3523,Suppressed

"27157",Suppressed,21600,Suppressed

"27159",Suppressed,13749,Suppressed

"27161",Suppressed,19273,Suppressed

"27163",Suppressed,241280,Suppressed

"27165",Suppressed,11201,Suppressed

"27167",Suppressed,6592,Suppressed

"27169",Suppressed,51378,Suppressed

"27171",Suppressed,126437,Suppressed

"27173",Suppressed,10307,Suppressed

"28001",Suppressed,32067,Suppressed

"28003",Suppressed,37052,Suppressed

"28005",Suppressed,13064,Suppressed

"28007",Suppressed,19466,Suppressed

"28009",Suppressed,8732,Suppressed

"28011",Suppressed,33771,Suppressed

"28013",Suppressed,14917,Suppressed

"28015",Suppressed,10373,Suppressed

"28017",Suppressed,17124,Suppressed

"28019",Suppressed,8412,Suppressed

"28021",Suppressed,9585,Suppressed

"28023",Suppressed,16743,Suppressed

"28025",Suppressed,20456,Suppressed

"28027",Suppressed,25913,Suppressed

"28029",Suppressed,29247,Suppressed

"28031",Suppressed,19629,Suppressed

"28033",10,164053,Unreliable

"28035",Suppressed,75842,Suppressed

"28037",Suppressed,8017,Suppressed

"28039",Suppressed,22889,Suppressed

"28041",Suppressed,14338,Suppressed

"28043",Suppressed,21706,Suppressed

"28045",Suppressed,44649,Suppressed

"28047",Suppressed,191040,Suppressed

"28049",Suppressed,248184,Suppressed

"28051",Suppressed,18818,Suppressed

"28053",Suppressed,9312,Suppressed

"28055",Suppressed,1392,Suppressed

"28057",Suppressed,23332,Suppressed

"28059",Suppressed,139901,Suppressed

"28061",Suppressed,16777,Suppressed

"28063",Suppressed,7605,Suppressed

"28065",Suppressed,12118,Suppressed

"28067",Suppressed,68075,Suppressed

"28069",Suppressed,10146,Suppressed

"28071",Suppressed,48472,Suppressed

"28073",Suppressed,57422,Suppressed

"28075",Suppressed,80475,Suppressed

"28077",Suppressed,12687,Suppressed

"28079",Suppressed,23572,Suppressed

"28081",Suppressed,84156,Suppressed

"28083",Suppressed,31861,Suppressed

"28085",Suppressed,34889,Suppressed

"28087",Suppressed,59671,Suppressed

"28089",Suppressed,96941,Suppressed

"28091",Suppressed,26809,Suppressed

"28093",Suppressed,36786,Suppressed

"28095",Suppressed,36626,Suppressed

