"County"	FIPS	Deaths	Population	Crude_Rate
	"Platte County, MO"	"29165"	Suppressed	92054	Suppressed
	"Polk County, MO"	"29167"	Suppressed	31017	Suppressed
	"Pulaski County, MO"	"29169"	Suppressed	53259	Suppressed
	"Putnam County, MO"	"29171"	Suppressed	4931	Suppressed
	"Ralls County, MO"	"29173"	Suppressed	10277	Suppressed
	"Randolph County, MO"	"29175"	Suppressed	25330	Suppressed
	"Ray County, MO"	"29177"	Suppressed	23064	Suppressed
	"Reynolds County, MO"	"29179"	Suppressed	6667	Suppressed
	"Ripley County, MO"	"29181"	Suppressed	14036	Suppressed
	"St. Charles County, MO"	"29183"	33	368666	9.0
	"St. Clair County, MO"	"29185"	Suppressed	9474	Suppressed
	"Ste. Genevieve County, MO"	"29186"	Suppressed	17740	Suppressed
	"St. Francois County, MO"	"29187"	14	65917	Unreliable
	"St. Louis County, MO"	"29189"	115	1000438	11.5
	"Saline County, MO"	"29195"	Suppressed	23339	Suppressed
	"Schuyler County, MO"	"29197"	Suppressed	4370	Suppressed
	"Scotland County, MO"	"29199"	Suppressed	4877	Suppressed
	"Scott County, MO"	"29201"	Suppressed	39139	Suppressed
	"Shannon County, MO"	"29203"	Suppressed	8318	Suppressed
	"Shelby County, MO"	"29205"	Suppressed	6234	Suppressed
	"Stoddard County, MO"	"29207"	Suppressed	29795	Suppressed
	"Stone County, MO"	"29209"	Suppressed	31568	Suppressed
	"Sullivan County, MO"	"29211"	Suppressed	6546	Suppressed
	"Taney County, MO"	"29213"	Suppressed	52956	Suppressed
	"Texas County, MO"	"29215"	Suppressed	25810	Suppressed
	"Vernon County, MO"	"29217"	Suppressed	20748	Suppressed
	"Warren County, MO"	"29219"	Suppressed	32753	Suppressed
	"Washington County, MO"	"29221"	Suppressed	25095	Suppressed
	"Wayne County, MO"	"29223"	Suppressed	13402	Suppressed
	"Webster County, MO"	"29225"	Suppressed	36351	Suppressed
	"Worth County, MO"	"29227"	Suppressed	2079	Suppressed
	"Wright County, MO"	"29229"	Suppressed	18629	Suppressed
	"St. Louis city, MO"	"29510"	60	318172	18.9
	"Beaverhead County, MT"	"30001"	Suppressed	9346	Suppressed
	"Big Horn County, MT"	"30003"	Suppressed	13061	Suppressed
	"Blaine County, MT"	"30005"	Suppressed	6683	Suppressed
	"Broadwater County, MT"	"30007"	Suppressed	5756	Suppressed
	"Carbon County, MT"	"30009"	Suppressed	10127	Suppressed
	"Carter County, MT"	"30011"	Suppressed	1177	Suppressed
	"Cascade County, MT"	"30013"	Suppressed	81723	Suppressed
	"Chouteau County, MT"	"30015"	Suppressed	5904	Suppressed
	"Custer County, MT"	"30017"	Suppressed	11888	Suppressed
	"Daniels County, MT"	"30019"	Suppressed	1786	Suppressed
	"Dawson County, MT"	"30021"	Suppressed	9249	Suppressed
	"Deer Lodge County, MT"	"30023"	Suppressed	9227	Suppressed
	"Fallon County, MT"	"30025"	Suppressed	3024	Suppressed
	"Fergus County, MT"	"30027"	Suppressed	11435	Suppressed
	"Flathead County, MT"	"30029"	Suppressed	91633	Suppressed
	"Gallatin County, MT"	"30031"	Suppressed	92614	Suppressed
	"Garfield County, MT"	"30033"	Suppressed	1261	Suppressed
	"Glacier County, MT"	"30035"	Suppressed	13711	Suppressed
	"Golden Valley County, MT"	"30037"	Suppressed	839	Suppressed
	"Granite County, MT"	"30039"	Suppressed	3109	Suppressed
	"Hill County, MT"	"30041"	Suppressed	16366	Suppressed
	"Jefferson County, MT"	"30043"	Suppressed	11401	Suppressed
	"Judith Basin County, MT"	"30045"	Suppressed	2024	Suppressed
	"Lake County, MT"	"30047"	Suppressed	28986	Suppressed
	"Lewis and Clark County, MT"	"30049"	Suppressed	64876	Suppressed
	"Liberty County, MT"	"30051"	Suppressed	2392	Suppressed
	"Lincoln County, MT"	"30053"	Suppressed	19491	Suppressed
	"McCone County, MT"	"30055"	Suppressed	1701	Suppressed
	"Madison County, MT"	"30057"	Suppressed	7733	Suppressed
	"Meagher County, MT"	"30059"	Suppressed	1924	Suppressed
	"Mineral County, MT"	"30061"	Suppressed	4167	Suppressed
	"Missoula County, MT"	"30063"	Suppressed	110977	Suppressed
	"Musselshell County, MT"	"30065"	Suppressed	4665	Suppressed
	"Park County, MT"	"30067"	Suppressed	15567	Suppressed
	"Petroleum County, MT"	"30069"	Suppressed	511	Suppressed
	"Phillips County, MT"	"30071"	Suppressed	4128	Suppressed
	"Pondera County, MT"	"30073"	Suppressed	6165	Suppressed
	"Powder River County, MT"	"30075"	Suppressed	1763	Suppressed
	"Powell County, MT"	"30077"	Suppressed	7096	Suppressed
	"Prairie County, MT"	"30079"	Suppressed	1157	Suppressed
	"Ravalli County, MT"	"30081"	Suppressed	40617	Suppressed
	"Richland County, MT"	"30083"	Suppressed	10810	Suppressed
	"Roosevelt County, MT"	"30085"	Suppressed	10927	Suppressed
	"Rosebud County, MT"	"30087"	Suppressed	9396	Suppressed
	"Sanders County, MT"	"30089"	Suppressed	11408	Suppressed
	"Sheridan County, MT"	"30091"	Suppressed	3580	Suppressed
	"Silver Bow County, MT"	"30093"	Suppressed	34403	Suppressed
	"Stillwater County, MT"	"30095"	Suppressed	9195	Suppressed
	"Sweet Grass County, MT"	"30097"	Suppressed	3605	Suppressed
	"Teton County, MT"	"30099"	Suppressed	6053	Suppressed
	"Toole County, MT"	"30101"	Suppressed	5220	Suppressed
	"Treasure County, MT"	"30103"	Suppressed	736	Suppressed
	"Valley County, MT"	"30105"	Suppressed	7505	Suppressed
	"Wheatland County, MT"	"30107"	Suppressed	2104	Suppressed
	"Wibaux County, MT"	"30109"	Suppressed	1057	Suppressed
	"Yellowstone County, MT"	"30111"	Suppressed	151882	Suppressed
	"Adams County, NE"	"31001"	Suppressed	31459	Suppressed
	"Antelope County, NE"	"31003"	Suppressed	6545	Suppressed
	"Arthur County, NE"	"31005"	Suppressed	486	Suppressed
	"Banner County, NE"	"31007"	Suppressed	760	Suppressed
	"Blaine County, NE"	"31009"	Suppressed	514	Suppressed
	"Boone County, NE"	"31011"	Suppressed	5417	Suppressed
	"Box Butte County, NE"	"31013"	Suppressed	11317	Suppressed
	"Boyd County, NE"	"31015"	Suppressed	2054	Suppressed
	"Brown County, NE"	"31017"	Suppressed	3023	Suppressed
	"Buffalo County, NE"	"31019"	Suppressed	47463	Suppressed
	"Burt County, NE"	"31021"	Suppressed	6659	Suppressed
	"Butler County, NE"	"31023"	Suppressed	8295	Suppressed
	"Cass County, NE"	"31025"	Suppressed	25133	Suppressed
	"Cedar County, NE"	"31027"	Suppressed	8746	Suppressed
	"Chase County, NE"	"31029"	Suppressed	4064	Suppressed
	"Cherry County, NE"	"31031"	Suppressed	5727	Suppressed
	"Cheyenne County, NE"	"31033"	Suppressed	10068	Suppressed
	"Clay County, NE"	"31035"	Suppressed	6411	Suppressed
	"Colfax County, NE"	"31037"	Suppressed	10653	Suppressed
	"Cuming County, NE"	"31039"	Suppressed	9072	Suppressed
	"Custer County, NE"	"31041"	Suppressed	10740	Suppressed
	"Dakota County, NE"	"31043"	Suppressed	20918	Suppressed
	"Dawes County, NE"	"31045"	Suppressed	9152	Suppressed
	"Dawson County, NE"	"31047"	Suppressed	24220	Suppressed
	"Deuel County, NE"	"31049"	Suppressed	1972	Suppressed
	"Dixon County, NE"	"31051"	Suppressed	5918	Suppressed
	"Dodge County, NE"	"31053"	Suppressed	36427	Suppressed
	"Douglas County, NE"	"31055"	34	531265	6.4
	"Dundy County, NE"	"31057"	Suppressed	2021	Suppressed
	"Fillmore County, NE"	"31059"	Suppressed	5771	Suppressed
	"Franklin County, NE"	"31061"	Suppressed	3188	Suppressed
	"Frontier County, NE"	"31063"	Suppressed	2741	Suppressed
	"Furnas County, NE"	"31065"	Suppressed	4907	Suppressed
	"Gage County, NE"	"31067"	Suppressed	21806	Suppressed
	"Garden County, NE"	"31069"	Suppressed	1953	Suppressed
	"Garfield County, NE"	"31071"	Suppressed	2007	Suppressed
	"Gosper County, NE"	"31073"	Suppressed	2029	Suppressed
	"Grant County, NE"	"31075"	Suppressed	629	Suppressed
	"Greeley County, NE"	"31077"	Suppressed	2458	Suppressed
	"Hall County, NE"	"31079"	Suppressed	60345	Suppressed
	"Hamilton County, NE"	"31081"	Suppressed	9011	Suppressed
	"Harlan County, NE"	"31083"	Suppressed	3410	Suppressed
	"Hayes County, NE"	"31085"	Suppressed	953	Suppressed
	"Hitchcock County, NE"	"31087"	Suppressed	2887	Suppressed
	"Holt County, NE"	"31089"	Suppressed	10396	Suppressed
	"Hooker County, NE"	"31091"	Suppressed	727	Suppressed
	"Howard County, NE"	"31093"	Suppressed	6336	Suppressed
	"Jefferson County, NE"	"31095"	Suppressed	7521	Suppressed
	"Johnson County, NE"	"31097"	Suppressed	5140	Suppressed
	"Kearney County, NE"	"31099"	Suppressed	6485	Suppressed
	"Keith County, NE"	"31101"	Suppressed	8220	Suppressed
	"Keya Paha County, NE"	"31103"	Suppressed	804	Suppressed
	"Kimball County, NE"	"31105"	Suppressed	3783	Suppressed
	"Knox County, NE"	"31107"	Suppressed	8573	Suppressed
	"Lancaster County, NE"	"31109"	Suppressed	293407	Suppressed
	"Lincoln County, NE"	"31111"	Suppressed	36099	Suppressed
	"Logan County, NE"	"31113"	Suppressed	765	Suppressed
	"Loup County, NE"	"31115"	Suppressed	589	Suppressed
	"McPherson County, NE"	"31117"	Suppressed	509	Suppressed
	"Madison County, NE"	"31119"	Suppressed	35031	Suppressed
	"Merrick County, NE"	"31121"	Suppressed	7780	Suppressed
	"Morrill County, NE"	"31123"	Suppressed	4889	Suppressed
	"Nance County, NE"	"31125"	Suppressed	3715	Suppressed
	"Nemaha County, NE"	"31127"	Suppressed	7154	Suppressed
	"Nuckolls County, NE"	"31129"	Suppressed	4438	Suppressed
	"Otoe County, NE"	"31131"	Suppressed	15747	Suppressed
	"Pawnee County, NE"	"31133"	Suppressed	2765	Suppressed
	"Perkins County, NE"	"31135"	Suppressed	2931	Suppressed
	"Phelps County, NE"	"31137"	Suppressed	9215	Suppressed
	"Pierce County, NE"	"31139"	Suppressed	7166	Suppressed
	"Platte County, NE"	"31141"	Suppressed	32681	Suppressed
	"Polk County, NE"	"31143"	Suppressed	5320	Suppressed
	"Red Willow County, NE"	"31145"	Suppressed	10975	Suppressed
	"Richardson County, NE"	"31147"	Suppressed	8290	Suppressed
	"Rock County, NE"	"31149"	Suppressed	1376	Suppressed
	"Saline County, NE"	"31151"	Suppressed	14557	Suppressed
	"Sarpy County, NE"	"31153"	Suppressed	165853	Suppressed
	"Saunders County, NE"	"31155"	Suppressed	20823	Suppressed
	"Scotts Bluff County, NE"	"31157"	Suppressed	36964	Suppressed
	"Seward County, NE"	"31159"	Suppressed	16935	Suppressed
	"Sheridan County, NE"	"31161"	Suppressed	5319	Suppressed
	"Sherman County, NE"	"31163"	Suppressed	3108	Suppressed
	"Sioux County, NE"	"31165"	Suppressed	1315	Suppressed
	"Stanton County, NE"	"31167"	Suppressed	6089	Suppressed
	"Thayer County, NE"	"31169"	Suppressed	5134	Suppressed
	"Thomas County, NE"	"31171"	Suppressed	676	Suppressed
	"Thurston County, NE"	"31173"	Suppressed	7020	Suppressed
	"Valley County, NE"	"31175"	Suppressed	4229	Suppressed
	"Washington County, NE"	"31177"	Suppressed	20252	Suppressed
	"Wayne County, NE"	"31179"	Suppressed	9554	Suppressed
	"Webster County, NE"	"31181"	Suppressed	3725	Suppressed
	"Wheeler County, NE"	"31183"	Suppressed	805	Suppressed
	"York County, NE"	"31185"	Suppressed	13746	Suppressed
	"Churchill County, NV"	"32001"	Suppressed	24375	Suppressed
	"Clark County, NV"	"32003"	324	2000759	16.2
	"Douglas County, NV"	"32005"	Suppressed	46996	Suppressed
	"Elko County, NV"	"32007"	Suppressed	51216	Suppressed
	"Esmeralda County, NV"	"32009"	Suppressed	775	Suppressed
	"Eureka County, NV"	"32011"	Suppressed	2001	Suppressed
	"Humboldt County, NV"	"32013"	Suppressed	17048	Suppressed
	"Lander County, NV"	"32015"	Suppressed	5941	Suppressed
	"Lincoln County, NV"	"32017"	Suppressed	5405	Suppressed
	"Lyon County, NV"	"32019"	Suppressed	51327	Suppressed
	"Mineral County, NV"	"32021"	Suppressed	4653	Suppressed
	"Nye County, NV"	"32023"	14	42963	Unreliable
	"Pershing County, NV"	"32027"	Suppressed	6749	Suppressed
	"Storey County, NV"	"32029"	Suppressed	3935	Suppressed
	"Washoe County, NV"	"32031"	68	429908	15.8
	"White Pine County, NV"	"32033"	Suppressed	10042	Suppressed
	"Carson City, NV"	"32510"	Suppressed	54838	Suppressed
	"Belknap County, NH"	"33001"	Suppressed	60327	Suppressed
	"Carroll County, NH"	"33003"	Suppressed	47567	Suppressed
	"Cheshire County, NH"	"33005"	11	76851	Unreliable
	"Coos County, NH"	"33007"	Suppressed	32096	Suppressed
	"Grafton County, NH"	"33009"	Suppressed	89181	Suppressed
	"Hillsborough County, NH"	"33011"	45	402922	11.2
	"Merrimack County, NH"	"33013"	Suppressed	146761	Suppressed
	"Rockingham County, NH"	"33015"	33	297820	11.1
	"Strafford County, NH"	"33017"	10	124119	Unreliable
	"Sullivan County, NH"	"33019"	Suppressed	43074	Suppressed
	"Atlantic County, NJ"	"34001"	25	275422	9.1
	"Bergen County, NJ"	"34003"	57	918888	6.2
	"Burlington County, NJ"	"34005"	Suppressed	451336	Suppressed
	"Camden County, NJ"	"34007"	Suppressed	513539	Suppressed
	"Cape May County, NJ"	"34009"	17	96304	Unreliable
	"Cumberland County, NJ"	"34011"	12	157785	Unreliable
	"Essex County, NJ"	"34013"	67	787744	8.5
	"Gloucester County, NJ"	"34015"	Suppressed	289586	Suppressed
	"Hudson County, NJ"	"34017"	48	652302	7.4
	"Hunterdon County, NJ"	"34019"	Suppressed	127050	Suppressed
	"Mercer County, NJ"	"34021"	30	368303	8.1
	"Middlesex County, NJ"	"34023"	69	823041	8.4
	"Monmouth County, NJ"	"34025"	61	629384	9.7
	"Morris County, NJ"	"34027"	43	497999	8.6
	"Ocean County, NJ"	"34029"	33	580470	5.7
	"Passaic County, NJ"	"34031"	36	502885	7.2
	"Salem County, NJ"	"34033"	Suppressed	65774	Suppressed
	"Somerset County, NJ"	"34035"	16	327707	Unreliable
	"Sussex County, NJ"	"34037"	14	147442	Unreliable
	"Union County, NJ"	"34039"	32	543976	5.9
	"Warren County, NJ"	"34041"	Suppressed	107653	Suppressed
	"Bernalillo County, NM"	"35001"	130	673460	19.3
	"Catron County, NM"	"35003"	Suppressed	3658	Suppressed
	"Chaves County, NM"	"35005"	Suppressed	65784	Suppressed
	"Cibola County, NM"	"35006"	Suppressed	27334	Suppressed
	"Colfax County, NM"	"35007"	Suppressed	13223	Suppressed
	"Curry County, NM"	"35009"	Suppressed	49938	Suppressed
	"DeBaca County, NM"	"35011"	Suppressed	1927	Suppressed
	"Dona Ana County, NM"	"35013"	25	214445	11.7
	"Eddy County, NM"	"35015"	Suppressed	54419	Suppressed
	"Grant County, NM"	"35017"	Suppressed	29388	Suppressed
	"Guadalupe County, NM"	"35019"	Suppressed	4603	Suppressed
	"Harding County, NM"	"35021"	Suppressed	707	Suppressed
	"Hidalgo County, NM"	"35023"	Suppressed	4794	Suppressed
	"Lea County, NM"	"35025"	Suppressed	66338	Suppressed
	"Lincoln County, NM"	"35027"	Suppressed	20309	Suppressed
	"Los Alamos County, NM"	"35028"	Suppressed	18159	Suppressed
	"Luna County, NM"	"35029"	Suppressed	25041	Suppressed
	"McKinley County, NM"	"35031"	Suppressed	73016	Suppressed
	"Mora County, NM"	"35033"	Suppressed	4705	Suppressed
	"Otero County, NM"	"35035"	Suppressed	66041	Suppressed
	"Quay County, NM"	"35037"	Suppressed	8769	Suppressed
	"Rio Arriba County, NM"	"35039"	25	40318	62.0
	"Roosevelt County, NM"	"35041"	Suppressed	20419	Suppressed
	"Sandoval County, NM"	"35043"	12	135588	Unreliable
	"San Juan County, NM"	"35045"	13	128529	Unreliable
	"San Miguel County, NM"	"35047"	Suppressed	28891	Suppressed
	"Santa Fe County, NM"	"35049"	35	146375	23.9
	"Sierra County, NM"	"35051"	Suppressed	11895	Suppressed
	"Socorro County, NM"	"35053"	Suppressed	17603	Suppressed
	"Taos County, NM"	"35055"	10	32779	Unreliable
	"Torrance County, NM"	"35057"	Suppressed	16021	Suppressed
	"Union County, NM"	"35059"	Suppressed	4431	Suppressed
	"Valencia County, NM"	"35061"	Suppressed	76631	Suppressed
	"Albany County, NY"	"36001"	Suppressed	305455	Suppressed
	"Allegany County, NY"	"36003"	Suppressed	48357	Suppressed
	"Bronx County, NY"	"36005"	129	1408473	9.2
	"Broome County, NY"	"36007"	13	198060	Unreliable
	"Cattaraugus County, NY"	"36009"	Suppressed	79458	Suppressed
	"Cayuga County, NY"	"36011"	Suppressed	79552	Suppressed
	"Chautauqua County, NY"	"36013"	Suppressed	133539	Suppressed
	"Chemung County, NY"	"36015"	11	88911	Unreliable
	"Chenango County, NY"	"36017"	Suppressed	49933	Suppressed
	"Clinton County, NY"	"36019"	Suppressed	81654	Suppressed
	"Columbia County, NY"	"36021"	Suppressed	62499	Suppressed
	"Cortland County, NY"	"36023"	Suppressed	49474	Suppressed
	"Delaware County, NY"	"36025"	Suppressed	47276	Suppressed
	"Dutchess County, NY"	"36027"	41	297322	13.8
	"Erie County, NY"	"36029"	58	919086	6.3
	"Essex County, NY"	"36031"	Suppressed	38961	Suppressed
	"Franklin County, NY"	"36033"	Suppressed	51795	Suppressed
	"Fulton County, NY"	"36035"	Suppressed	54925	Suppressed
	"Genesee County, NY"	"36037"	Suppressed	59977	Suppressed
	"Greene County, NY"	"36039"	Suppressed	48673	Suppressed
	"Hamilton County, NY"	"36041"	Suppressed	4778	Suppressed
	"Herkimer County, NY"	"36043"	Suppressed	64508	Suppressed
	"Jefferson County, NY"	"36045"	10	120262	Unreliable
	"Kings County, NY"	"36047"	139	2565635	5.4
	"Lewis County, NY"	"36049"	Suppressed	27224	Suppressed
	"Livingston County, NY"	"36051"	Suppressed	64810	Suppressed
	"Madison County, NY"	"36053"	Suppressed	72382	Suppressed
	"Monroe County, NY"	"36055"	50	747813	6.7
	"Montgomery County, NY"	"36057"	Suppressed	49941	Suppressed
	"Nassau County, NY"	"36059"	125	1349233	9.3
	"New York County, NY"	"36061"	116	1619090	7.2
	"Niagara County, NY"	"36063"	22	215124	10.2
	"Oneida County, NY"	"36065"	Suppressed	233556	Suppressed
	"Onondaga County, NY"	"36067"	46	466852	9.9
	"Ontario County, NY"	"36069"	Suppressed	108519	Suppressed
	"Orange County, NY"	"36071"	43	374512	11.5
	"Orleans County, NY"	"36073"	Suppressed	42836	Suppressed
	"Oswego County, NY"	"36075"	12	121700	Unreliable
	"Otsego County, NY"	"36077"	Suppressed	61709	Suppressed
	"Putnam County, NY"	"36079"	12	99607	Unreliable
	"Queens County, NY"	"36081"	94	2272771	4.1
	"Rensselaer County, NY"	"36083"	Suppressed	159835	Suppressed
	"Richmond County, NY"	"36085"	69	470728	14.7
	"Rockland County, NY"	"36087"	16	317757	Unreliable
	"St. Lawrence County, NY"	"36089"	Suppressed	112232	Suppressed
	"Saratoga County, NY"	"36091"	Suppressed	222133	Suppressed
	"Schenectady County, NY"	"36093"	Suppressed	155124	Suppressed
	"Schoharie County, NY"	"36095"	Suppressed	32099	Suppressed
	"Schuyler County, NY"	"36097"	Suppressed	18514	Suppressed
	"Seneca County, NY"	"36099"	Suppressed	35305	Suppressed
	"Steuben County, NY"	"36101"	Suppressed	99063	Suppressed
	"Suffolk County, NY"	"36103"	226	1499273	15.1
	"Sullivan County, NY"	"36105"	11	76793	Unreliable
	"Tioga County, NY"	"36107"	Suppressed	50478	Suppressed
	"Tompkins County, NY"	"36109"	Suppressed	102554	Suppressed
	"Ulster County, NY"	"36111"	Suppressed	181791	Suppressed
	"Warren County, NY"	"36113"	Suppressed	65538	Suppressed
	"Washington County, NY"	"36115"	Suppressed	62934	Suppressed
	"Wayne County, NY"	"36117"	Suppressed	92962	Suppressed
	"Westchester County, NY"	"36119"	66	961670	6.9
	"Wyoming County, NY"	"36121"	Suppressed	41892	Suppressed
	"Yates County, NY"	"36123"	Suppressed	25344	Suppressed
	"Alamance County, NC"	"37001"	Suppressed	153920	Suppressed
	"Alexander County, NC"	"37003"	Suppressed	36853	Suppressed
	"Alleghany County, NC"	"37005"	Suppressed	10927	Suppressed
	"Anson County, NC"	"37007"	Suppressed	26351	Suppressed
	"Ashe County, NC"	"37009"	Suppressed	27097	Suppressed
	"Avery County, NC"	"37011"	Suppressed	17635	Suppressed
	"Beaufort County, NC"	"37013"	Suppressed	47507	Suppressed
	"Bertie County, NC"	"37015"	Suppressed	20653	Suppressed
	"Bladen County, NC"	"37017"	Suppressed	34915	Suppressed
	"Brunswick County, NC"	"37019"	24	112257	21.4
	"Buncombe County, NC"	"37021"	22	244490	9.0
	"Burke County, NC"	"37023"	19	90505	Unreliable
	"Cabarrus County, NC"	"37025"	11	184498	Unreliable
	"Caldwell County, NC"	"37027"	12	81930	Unreliable
	"Camden County, NC"	"37029"	Suppressed	10090	Suppressed
	"Carteret County, NC"	"37031"	Suppressed	67632	Suppressed
	"Caswell County, NC"	"37033"	Suppressed	23217	Suppressed
	"Catawba County, NC"	"37035"	15	154339	Unreliable
	"Chatham County, NC"	"37037"	Suppressed	65976	Suppressed
	"Cherokee County, NC"	"37039"	Suppressed	26992	Suppressed
	"Chowan County, NC"	"37041"	Suppressed	14772	Suppressed
	"Clay County, NC"	"37043"	Suppressed	10618	Suppressed
	"Cleveland County, NC"	"37045"	12	97474	Unreliable
	"Columbus County, NC"	"37047"	Suppressed	57638	Suppressed
	"Craven County, NC"	"37049"	Suppressed	104770	Suppressed
	"Cumberland County, NC"	"37051"	25	324049	7.7
	"Currituck County, NC"	"37053"	Suppressed	24077	Suppressed
	"Dare County, NC"	"37055"	Suppressed	34573	Suppressed
	"Davidson County, NC"	"37057"	15	163260	Unreliable
	"Davie County, NC"	"37059"	Suppressed	41433	Suppressed
	"Duplin County, NC"	"37061"	Suppressed	60033	Suppressed
	"Durham County, NC"	"37063"	11	279641	Unreliable
	"Edgecombe County, NC"	"37065"	Suppressed	55954	Suppressed
	"Forsyth County, NC"	"37067"	31	358137	8.7
	"Franklin County, NC"	"37069"	Suppressed	61475	Suppressed
	"Gaston County, NC"	"37071"	37	208049	17.8
	"Gates County, NC"	"37073"	Suppressed	11869	Suppressed
	"Graham County, NC"	"37075"	Suppressed	8700	Suppressed
	"Granville County, NC"	"37077"	Suppressed	60436	Suppressed
	"Greene County, NC"	"37079"	Suppressed	21429	Suppressed
	"Guilford County, NC"	"37081"	33	500879	6.6
	"Halifax County, NC"	"37083"	Suppressed	54006	Suppressed
	"Harnett County, NC"	"37085"	Suppressed	122135	Suppressed
	"Haywood County, NC"	"37087"	14	58908	Unreliable
	"Henderson County, NC"	"37089"	Suppressed	108266	Suppressed
	"Hertford County, NC"	"37091"	Suppressed	24438	Suppressed
	"Hoke County, NC"	"37093"	Suppressed	50536	Suppressed
	"Hyde County, NC"	"37095"	Suppressed	5859	Suppressed
	"Iredell County, NC"	"37097"	15	162708	Unreliable
	"Jackson County, NC"	"37099"	Suppressed	40448	Suppressed
	"Johnston County, NC"	"37101"	Suppressed	174938	Suppressed
	"Jones County, NC"	"37103"	Suppressed	10275	Suppressed
	"Lee County, NC"	"37105"	Suppressed	59715	Suppressed
	"Lenoir County, NC"	"37107"	Suppressed	59227	Suppressed
	"Lincoln County, NC"	"37109"	10	79313	Unreliable
	"McDowell County, NC"	"37111"	Suppressed	44998	Suppressed
	"Macon County, NC"	"37113"	Suppressed	33869	Suppressed
	"Madison County, NC"	"37115"	Suppressed	20742	Suppressed
	"Martin County, NC"	"37117"	Suppressed	23961	Suppressed
	"Mecklenburg County, NC"	"37119"	65	969031	6.7
	"Mitchell County, NC"	"37121"	Suppressed	15368	Suppressed
	"Montgomery County, NC"	"37123"	Suppressed	27668	Suppressed
	"Moore County, NC"	"37125"	Suppressed	90302	Suppressed
	"Nash County, NC"	"37127"	Suppressed	95708	Suppressed
	"New Hanover County, NC"	"37129"	32	209234	15.3
	"Northampton County, NC"	"37131"	Suppressed	21428	Suppressed
	"Onslow County, NC"	"37133"	17	183263	Unreliable
	"Orange County, NC"	"37135"	10	137941	Unreliable
	"Pamlico County, NC"	"37137"	Suppressed	13074	Suppressed
	"Pasquotank County, NC"	"37139"	Suppressed	40591	Suppressed
	"Pender County, NC"	"37141"	Suppressed	54195	Suppressed
	"Perquimans County, NC"	"37143"	Suppressed	13563	Suppressed
	"Person County, NC"	"37145"	Suppressed	39268	Suppressed
	"Pitt County, NC"	"37147"	Suppressed	172554	Suppressed
	"Polk County, NC"	"37149"	Suppressed	20271	Suppressed
	"Randolph County, NC"	"37151"	13	142466	Unreliable
	"Richmond County, NC"	"37153"	Suppressed	46627	Suppressed
	"Robeson County, NC"	"37155"	14	135496	Unreliable
	"Rockingham County, NC"	"37157"	10	92720	Unreliable
	"Rowan County, NC"	"37159"	24	138180	17.4
	"Rutherford County, NC"	"37161"	Suppressed	67323	Suppressed
	"Sampson County, NC"	"37163"	Suppressed	63949	Suppressed
	"Scotland County, NC"	"37165"	Suppressed	36094	Suppressed
	"Stanly County, NC"	"37167"	Suppressed	60576	Suppressed
	"Stokes County, NC"	"37169"	Suppressed	46783	Suppressed
	"Surry County, NC"	"37171"	11	73561	Unreliable
	"Swain County, NC"	"37173"	Suppressed	14141	Suppressed
	"Transylvania County, NC"	"37175"	Suppressed	32849	Suppressed
	"Tyrrell County, NC"	"37177"	Suppressed	4338	Suppressed
	"Union County, NC"	"37179"	Suppressed	208520	Suppressed
	"Vance County, NC"	"37181"	Suppressed	45132	Suppressed
	"Wake County, NC"	"37183"	27	952151	2.8
	"Warren County, NC"	"37185"	Suppressed	20576	Suppressed
	"Washington County, NC"	"37187"	Suppressed	12736	Suppressed
	"Watauga County, NC"	"37189"	Suppressed	51871	Suppressed
	"Wayne County, NC"	"37191"	Suppressed	124246	Suppressed
	"Wilkes County, NC"	"37193"	16	69306	Unreliable
	"Wilson County, NC"	"37195"	Suppressed	81867	Suppressed
	"Yadkin County, NC"	"37197"	Suppressed	38084	Suppressed
	"Yancey County, NC"	"37199"	Suppressed	17630	Suppressed
	"Adams County, ND"	"38001"	Suppressed	2311	Suppressed
	"Barnes County, ND"	"38003"	Suppressed	11015	Suppressed
	"Benson County, ND"	"38005"	Suppressed	6760	Suppressed
	"Billings County, ND"	"38007"	Suppressed	905	Suppressed
	"Bottineau County, ND"	"38009"	Suppressed	6579	Suppressed
	"Bowman County, ND"	"38011"	Suppressed	3202	Suppressed
	"Burke County, ND"	"38013"	Suppressed	2171	Suppressed
	"Burleigh County, ND"	"38015"	Suppressed	85774	Suppressed
	"Cass County, ND"	"38017"	Suppressed	156157	Suppressed
	"Cavalier County, ND"	"38019"	Suppressed	3948	Suppressed
	"Dickey County, ND"	"38021"	Suppressed	5268	Suppressed
	"Divide County, ND"	"38023"	Suppressed	2228	Suppressed
	"Dunn County, ND"	"38025"	Suppressed	3967	Suppressed
	"Eddy County, ND"	"38027"	Suppressed	2368	Suppressed
	"Emmons County, ND"	"38029"	Suppressed	3491	Suppressed
	"Foster County, ND"	"38031"	Suppressed	3392	Suppressed
	"Golden Valley County, ND"	"38033"	Suppressed	1804	Suppressed
	"Grand Forks County, ND"	"38035"	Suppressed	67472	Suppressed
	"Grant County, ND"	"38037"	Suppressed	2333	Suppressed
	"Griggs County, ND"	"38039"	Suppressed	2362	Suppressed
	"Hettinger County, ND"	"38041"	Suppressed	2553	Suppressed
	"Kidder County, ND"	"38043"	Suppressed	2426	Suppressed
	"LaMoure County, ND"	"38045"	Suppressed	4114	Suppressed
