FIPS_Code,Prescription_Rate_2011
39053,162.7
39055,66.7
39057,97.1
39059,119.1
39061,104.1
39063,86.0
39065,87.5
39067,74.6
39069,64.8
39071,131.0
39073,99.3
39075,40.5
39077,122.1
39079,196.0
39081,152.1
39083,58.5
39085,89.7
39087,111.1
39089,84.4
39091,113.6
39093,93.6
39095,111.2
39097,70.1
39099,127.2
39101,125.5
39103,87.8
39105,113.2
39107,48.8
39109,73.6
39111,61.5
39113,120.2
39115,50.4
39117,55.3
39119,131.7
39121,50.2
39123,78.5
39125,54.4
39127,108.3
39129,95.9
39131,125.5
39133,85.5
39135,80.2
39137,46.0
39139,106.5
39141,158.3
39143,87.2
39145,135.2
39147,79.7
39149,80.6
39151,117.1
39153,110.7
39155,113.6
39157,93.7
39159,83.9
39161,58.0
39163,18.3
39165,89.2
39167,158.4
39169,76.1
39171,76.1
39173,55.8
39175,67.8
40001,25.0
40003,–
40005,34.0
40007,–
40009,162.0
40011,2.1
40013,162.8
40015,95.1
40017,119.1
40019,201.8
40021,139.6
40023,83.6
40025,65.5
40027,118.1
40029,2.0
40031,99.0
40033,–
40035,146.3
40037,137.1
40039,157.0
40041,123.7
40043,–
40045,65.2
40047,122.3
40049,90.4
40051,76.3
40053,20.2
40055,44.4
40057,241.7
40059,–
40061,70.2
40063,83.1
40065,180.4
40067,31.4
40069,–
40071,128.1
40073,61.3
40075,40.3
40077,67.7
40079,102.2
40081,20.7
40083,65.2
40085,–
40087,204.1
40089,99.9
40091,53.5
40093,–
40095,44.7
40097,43.4
40099,207.5
40101,121.9
40103,28.6
40105,76.5
40107,–
40109,152.9
40111,139.0
40113,32.9
40115,107.6
40117,120.7
40119,102.1
40121,227.8
40123,140.3
40125,190.6
40127,–
40129,–
40131,144.4
40133,89.1
40135,69.1
40137,168.1
40139,29.5
40141,108.2
40143,141.4
40145,52.3
40147,94.5
40149,–
40151,55.1
40153,142.4
41001,143.2
41003,61.6
41005,94.6
41007,187.2
41009,95.1
41011,172.8
41013,120.6
41015,151.3
41017,115.1
41019,128.0
41021,–
41023,103.1
41025,128.7
41027,107.1
41029,142.9
41031,42.1
41033,151.7
41035,106.1
41037,120.9
41039,119.4
41041,164.0
41043,130.5
41045,132.9
41047,87.3
41049,19.2
41051,78.8
41053,66.6
41055,–
41057,113.4
41059,112.8
41061,118.5
41063,88.2
41065,183.9
41067,73.7
41069,–
41071,97.1
42001,48.0
42003,89.4
42005,97.2
42007,87.6
42009,67.1
42011,65.8
42013,116.9
42015,66.1
42017,82.6
42019,84.1
42021,117.7
42023,142.0
42025,76.9
42027,57.4
42029,57.2
42031,71.1
42033,79.1
42035,66.5
42037,76.6
42039,106.4
42041,81.6
42043,76.6
42045,82.0
42047,87.0
42049,101.0
42051,130.1
42053,39.8
42055,68.9
42057,–
42059,76.6
42061,52.7
42063,76.9
42065,86.3
42067,64.6
42069,123.9
42071,65.7
42073,119.0
42075,65.1
42077,54.7
42079,98.7
42081,107.2
42083,104.0
42085,127.0
42087,91.6
42089,93.6
42091,73.5
42093,77.4
42095,77.0
42097,97.3
42099,66.7
42101,84.0
42103,61.2
42105,83.6
42107,84.7
42109,75.5
42111,66.0
42113,42.0
42115,66.2
42117,89.7
42119,60.9
42121,89.3
42123,65.0
42125,89.0
42127,93.6
42129,82.3
42131,89.1
42133,72.3
44001,56.4
44003,98.7
44005,72.5
44007,81.6
44009,82.9
45001,55.3
45003,98.1
45005,57.4
45007,104.0
45009,82.4
45011,107.0
45013,69.7
45015,62.4
45017,–
45019,86.1
45021,124.9
45023,72.2
45025,94.3
45027,55.1
45029,127.1
45031,150.1
45033,110.0
45035,99.0
45037,43.2
45039,68.8
45041,128.3
45043,101.2
45045,112.4
45047,114.4
45049,71.8
45051,119.6
45053,59.1
45055,72.2
45057,106.5
45059,84.2
45061,31.1
45063,97.3
45065,–
45067,98.5
45069,100.2
45071,87.8
45073,146.2
45075,92.1
45077,107.2
45079,74.6
45081,50.2
45083,126.7
45085,75.9
45087,133.1
45089,88.3
45091,86.5
46003,–
46005,68.6
46007,–
46009,–
46011,38.7
46013,64.5
46015,90.7
46017,–
46019,18.1
46021,–
46023,33.9
46025,–
46027,61.5
46029,82.4
46031,–
46033,43.0
46035,114.8
46037,–
46039,–
46041,–
46043,57.5
46045,46.8
46047,69.2
46049,13.0
46051,66.9
46053,86.3
46055,104.7
46057,–
46059,15.5
46061,–
46063,–
46065,103.0
46067,89.4
46069,–
46071,–
46073,17.4
46075,–
46077,49.8
46079,27.9
46081,96.2
46083,23.3
46085,25.4
46087,36.7
46089,45.5
46091,56.7
46093,11.7
46095,–
46097,32.6
46099,62.4
46101,28.7
46103,85.9
46105,40.9
46107,35.4
46109,25.3
46111,–
46113,–
46115,–
46117,–
46119,–
46121,17.2
46123,78.9
46125,33.0
46127,64.7
46129,84.0
46135,82.2
46137,–
47001,209.8
47003,120.4
47005,62.6
47007,104.0
47009,131.0
47011,183.7
47013,257.3
47015,136.3
47017,210.4
47019,136.8
47021,86.2
47023,111.2
47025,203.3
47027,198.8
47029,224.4
47031,219.9
47033,54.2
47035,181.9
47037,114.2
47039,157.9
47041,227.5
47043,168.5
47045,182.7
47047,75.9
47049,306.4
47051,140.9
47053,128.9
47055,107.5
47057,133.0
47059,163.7
47061,206.4
47063,261.7
47065,171.2
47067,124.0
47069,94.3
47071,186.4
47073,109.7
47075,87.3
47077,147.7
47079,220.7
47081,41.6
47083,81.0
47085,124.7
47087,68.9
47089,172.9
47091,162.1
47093,156.7
47095,154.8
47097,99.9
47099,186.3
47101,49.6
47103,146.1
47105,134.2
47107,191.1
47109,187.2
47111,151.8
47113,160.2
47115,161.8
47117,162.0
47119,163.8
47121,–
47123,150.0
47125,114.3
47127,13.1
47129,136.0
47131,124.1
47133,142.3
47135,138.1
47137,248.3
47139,27.0
47141,173.0
47143,176.5
47145,195.6
47147,155.5
47149,111.2
47151,118.3
47153,253.9
47155,151.8
47157,91.9
47159,212.0
47161,50.9
47163,240.6
47165,110.6
47167,80.1
47169,309.3
47171,233.8
47173,146.6
47175,–
47177,201.3
47179,156.0
47181,198.3
47183,90.0
47185,177.7
47187,70.8
47189,111.6
48001,97.8
48003,58.1
48005,125.2
48007,103.0
48009,–
48011,18.3
48013,88.8
48015,49.1
48017,72.2
48019,–
48021,72.1
48023,100.3
48025,64.0
48027,72.1
48029,68.7
48031,13.8
48033,–
48035,46.2
48037,165.6
48039,76.1
48041,71.9
48043,96.0
48045,–
48047,72.5
48049,144.1
48051,61.7
48053,135.1
48055,53.7
48057,110.0
48059,–
48061,38.6
48063,125.8
48065,–
48067,32.7
48069,–
48071,11.0
48073,76.9
48075,194.9
48077,–
48079,–
48081,–
48083,–
48085,66.9
48087,–
48089,71.0
48091,97.1
48093,87.8
48095,–
48097,110.4
48099,71.9
48101,–
48103,68.3
48105,53.1
48107,10.3
48109,–
48111,109.6
48113,64.9
48115,70.8
48117,57.5
48119,–
48121,76.5
48123,62.9
48125,–
48127,88.9
48129,–
48131,15.7
48133,76.7
48135,90.6
48137,–
48139,81.7
48141,43.3
48143,92.1
48145,55.8
48147,51.7
48149,64.7
48151,–
48153,19.3
48155,61.8
48157,46.6
48159,56.1
48161,58.9
48163,51.4
48165,48.1
48167,96.9
48169,–
48171,88.2
48173,–
48175,–
48177,62.5
48179,122.2
48181,151.4
48183,192.2
48185,27.8
48187,54.2
48189,68.7
48191,–
48193,–
48195,–
48197,74.7
48199,109.4
48201,65.4
48203,82.1
48205,–
48207,–
48209,74.6
48211,–
48213,91.2
48215,34.8
48217,90.2
48219,100.4
48221,122.1
48223,121.5
48225,82.3
48227,70.3
48229,–
48231,98.5
48233,77.7
48235,–
48237,–
48239,74.3
48241,64.7
48243,–
48245,94.8
48247,–
48249,91.4
48251,87.0
48253,24.8
48255,52.2
48257,93.0
48259,83.1
48261,–
48263,–
48265,115.8
48267,109.5
48269,–
48271,–
48273,76.7
48275,–
48277,168.0
48279,50.4
48281,8.9
48283,–
48285,82.0
48287,39.1
48289,24.1
48291,146.3
48293,106.9
48295,–
48297,–
48299,105.1
48301,–
48303,87.4
48305,–
48307,48.4
48309,95.7
48311,–
48313,82.7
48315,–
48317,–
48319,–
48321,87.2
48323,29.7
48325,32.0
48327,66.2
48329,82.7
48331,78.3
48333,–
48335,–
48337,106.5
48339,82.6
48341,42.3
48343,93.6
48345,–
48347,105.3
48349,85.3
48351,62.1
48353,138.5
48355,92.9
48357,76.2
48359,–
48361,122.2
48363,125.3
48365,93.6
48367,76.0
48369,–
48371,62.5
48373,80.0
48375,95.8
48377,–
48379,53.2
48381,82.2
48383,–
48385,–
48387,35.6
48389,68.7
48391,–
48393,–
48395,27.6
48397,78.8
48399,50.0
48401,66.9
48403,55.4
48405,96.0
48407,24.1
48409,82.0
48411,81.7
48413,–
48415,84.8
48417,–
48419,103.6
48421,66.9
48423,113.8
48425,123.4
48427,27.8
48429,118.5
48431,–
48433,–
48435,–
48437,–
48439,81.6
48441,136.4
48443,–
48445,55.5
48447,–
48449,137.7
48451,105.3
48453,70.9
48455,103.5
48457,65.4
48459,11.2
48461,–
48463,65.3
48465,41.2
48467,87.9
48469,119.3
48471,77.6
48473,23.5
48475,71.1
48477,76.7
48479,34.1
48481,78.8
48483,123.1
48485,129.0
48487,178.7
48489,40.3
48491,75.0
48493,49.6
48495,94.2
48497,36.6
48499,74.2
48501,77.0
48503,96.1
48505,–
48507,36.2
49001,96.4
49003,70.2
49005,64.9
49007,187.9
49009,–
49011,80.1
49013,60.5
49015,107.9
49017,90.7
49019,120.2
49021,104.9
49023,88.2
49025,122.5
49027,106.0
49029,43.6
49031,–
49033,58.7
49035,87.8
49037,30.1
49039,94.5
49041,138.6
49043,78.7
49045,89.4
49047,105.3
49049,72.8
49051,81.0
49053,97.6
49055,–
49057,96.1
51001,69.9
51003,74.8
51005,77.9
51007,57.6
51009,90.6
51011,110.1
51013,29.7
51015,36.4
51017,65.1
51019,48.4
51021,80.7
51023,42.8
51025,27.2
51027,118.7
51029,–
51031,39.8
51033,20.6
51035,44.5
51036,–
51037,39.5
51041,80.4
51043,22.2
51045,–
51047,105.8
51049,39.7
51051,160.7
51053,4.5
51057,96.4
51059,38.7
51061,98.8
51063,85.9
51065,34.7
51067,108.5
51069,55.9
51071,145.5
51073,94.5
51075,29.3
51077,27.7
51079,69.1
51081,–
51083,77.0
51085,82.3
51087,86.7
51089,93.5
51091,–
51093,60.6
51095,111.9
51097,–
51099,34.7
51101,44.5
51103,168.8
51105,124.8
51107,45.8
51109,61.3
51111,–
51113,–
51115,59.1
51117,98.3
51119,–
51121,80.2
51125,33.1
51127,68.4
51131,114.9
51133,34.1
51135,82.9
51137,105.6
51139,85.2
51141,72.8
51143,22.9
51145,44.6
51147,122.1
51149,–
51153,48.8
51155,176.3
51157,–
51159,49.8
51161,99.4
51163,–
51165,34.1
51167,156.0
51169,155.1
51171,80.1
51173,142.8
51175,4.6
51177,89.1
51179,69.4
51181,–
51183,26.8
51185,194.3
51187,129.5
51191,142.5
51193,59.2
51195,240.2
51197,109.7
51199,59.6
51510,41.2
51515,–
51520,226.3
51530,85.7
51540,77.3
51550,85.4
51570,303.1
51580,310.9
51590,184.6
51595,264.7
51600,94.9
51610,106.8
51620,229.2
51630,191.9
51640,409.4
51650,96.1
51660,141.2
51670,159.6
51678,288.2
51680,170.4
51683,126.6
51685,–
51690,583.8
51700,76.3
51710,68.6
51720,412.0
51730,145.7
51735,108.5
51740,106.2
51750,126.9
51760,72.0
51770,145.7
51775,257.1
51790,208.5
51800,91.4
51810,69.5
51820,232.5
51830,–
51840,272.7
50001,25.1
50003,68.0
50005,50.6
50007,49.8
50009,–
50011,54.5
50013,31.7
50015,36.1
50017,23.2
50019,32.6
50021,96.0
50023,43.1
50025,82.4
50027,59.1
53001,19.9
53003,163.4
53005,119.4
53007,110.1
53009,156.6
53011,69.7
53013,19.9
53015,107.4
53017,71.4
53019,87.9
53021,66.7
53023,–
53025,84.2
53027,116.8
53029,47.8
53031,81.7
53033,66.6
53035,78.3
53037,68.8
53039,29.4
53041,130.4
53043,97.2
53045,94.3
53047,89.6
53049,87.0
53051,135.2
53053,83.2
53055,18.9
53057,97.2
53059,60.5
53061,93.9
53063,99.3
53065,84.8
53067,74.5
53069,95.1
53071,93.1
53073,81.8
53075,59.1
53077,76.3
55001,46.0
55003,89.8
55005,77.3
55007,14.9
55009,72.2
55011,5.7
55013,62.4
55015,18.2
55017,55.4
55019,25.1
55021,111.9
55023,86.3
55025,68.9
55027,46.9
55029,59.6
55031,101.4
55033,58.5
55035,73.8
55037,–
55039,67.6
55041,57.4
55043,62.5
55045,64.1
55047,64.9
55049,55.6
55051,76.8
55053,28.1
55055,81.4
55057,79.6
55059,77.6
55061,30.1
55063,71.7
55065,12.0
55067,72.0
55069,87.3
55071,69.5
55073,56.8
55075,78.3
55077,38.3
55078,–
55079,99.5
55081,70.9
55083,45.8
55085,109.7
55087,72.4
55089,68.6
55091,66.5
55093,41.8
55095,63.1
55097,72.0
55099,63.1
55101,90.6
55103,17.9
55105,83.4
55107,24.9
55109,50.3
55111,84.7
55113,77.0
55115,58.5
55117,73.5
55119,21.8
55121,39.0
55123,56.9
55125,76.1
55127,74.4
55129,64.9
55131,77.3
55133,81.2
55135,90.1
55137,16.7
55139,82.8
55141,86.3
54001,114.0
54003,114.4
54005,205.1
54007,113.8
54009,140.5
54011,186.6
54013,66.4
54015,90.7
54017,47.1
54019,108.9
54021,69.8
54023,97.7
54025,182.7
54027,94.3
54029,178.9
54031,90.7
54033,150.7
54035,137.7
54037,92.4
54039,163.4
54041,147.0
54043,63.7
54045,291.0
54047,193.5
54049,133.8
54051,166.8
54053,149.3
54055,170.7
54057,117.9
54059,201.8
54061,104.5
54063,27.0
54065,81.4
54067,229.6
54069,127.7
54071,83.1
54073,150.0
54075,85.2
54077,50.2
54079,116.9
54081,196.4
54083,119.0
54085,61.0
54087,128.2
54089,104.2
54091,97.2
54093,40.8
54095,–
54097,89.4
54099,91.0
54101,110.1
54103,133.1
54105,53.7
54107,148.0
54109,218.3
56001,56.0
56003,48.8
56005,94.1
56007,74.5
56009,66.2
56011,4.8
56013,83.8
56015,25.7
56017,78.7
56019,64.2
56021,78.7
56023,59.7
56025,88.6
56027,–
56029,112.9
56031,40.6
56033,89.5
56035,63.8
56037,92.0
56039,80.5
56041,84.1
56043,83.4
56045,45.4
